Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Донецкая городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610					
		1.56%	1.36%	1.61%	1.09%	2.15%	1.94%	0.22%	1.54%	1.78%	0.92%	2.67%	1.81%	2.15%	2.08%	1.73%	1.99%	1.14%	1.12%	0.68%	2.64%	1.07%	1.82%	0.58%	0.78%	1.59%	1.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9858	262	611	226	407	507	229	200	614	365	525	599	354	444	337	499	241	176	400	158	297	386	622	500	453	446					
		46.74%	35.50%	57.97%	49.13%	41.57%	49.22%	50.66%	38.46%	60.67%	37.40%	53.85%	51.55%	34.67%	38.51%	41.66%	55.20%	45.64%	39.46%	39.14%	37.89%	52.75%	39.07%	60.62%	48.73%	51.48%	46.99%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	106	7	3	2	10	7	0	0	7	3	2	4	6	7	5	9	3	1	1	1	3	0	12	4	4	5					
		0.50%	0.95%	0.28%	0.43%	1.02%	0.68%	0.00%	0.00%	0.69%	0.31%	0.21%	0.34%	0.59%	0.61%	0.62%	0.99%	0.57%	0.22%	0.10%	0.24%	0.53%	0.00%	1.17%	0.39%	0.45%	0.53%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
