Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    район Савелки																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3400					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	400	38	18	24	20	35	22	7	16	13	10	19	16	13	11	15	22	12	9	15	18	47					
14	Число погашенных неиспользованных открепительных удостоверений	153	2	5	3	9	1	5	7	11	7	17	3	2	12	15	13	3	6	19	2	11	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	2	2	7	0	1	0	0	1	0	0	3	1	0	1	0	0	2	0	4	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2486	150	165	146	154	159	108	127	140	137	87	146	115	88	84	87	95	155	46	97	88	112					
		18.43%	17.77%	18.19%	18.00%	20.05%	17.34%	19.57%	20.13%	22.58%	25.00%	18.87%	21.63%	15.27%	16.76%	15.33%	16.54%	15.50%	18.41%	16.91%	16.01%	17.81%	19.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1927	119	132	144	125	156	80	88	88	55	56	56	100	85	84	77	100	127	48	89	58	60					
		14.29%	14.10%	14.55%	17.76%	16.28%	17.01%	14.49%	13.95%	14.19%	10.04%	12.15%	8.30%	13.28%	16.19%	15.33%	14.64%	16.31%	15.08%	17.65%	14.69%	11.74%	10.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	251	14	22	15	13	18	8	6	11	6	11	15	22	12	17	11	6	14	0	14	6	10					
		1.86%	1.66%	2.43%	1.85%	1.69%	1.96%	1.45%	0.95%	1.77%	1.09%	2.39%	2.22%	2.92%	2.29%	3.10%	2.09%	0.98%	1.66%	0.00%	2.31%	1.21%	1.74%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3210	191	221	168	204	222	132	156	134	111	125	170	132	119	140	116	150	217	93	144	124	141					
		23.80%	22.63%	24.37%	20.72%	26.56%	24.21%	23.91%	24.72%	21.61%	20.26%	27.11%	25.19%	17.53%	22.67%	25.55%	22.05%	24.47%	25.77%	34.19%	23.76%	25.10%	24.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1712	139	138	88	61	117	66	75	72	69	63	89	219	67	63	61	70	77	19	75	55	29					
		12.69%	16.47%	15.21%	10.85%	7.94%	12.76%	11.96%	11.89%	11.61%	12.59%	13.67%	13.19%	29.08%	12.76%	11.50%	11.60%	11.42%	9.14%	6.99%	12.38%	11.13%	5.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3513	214	199	232	195	214	143	161	162	155	107	180	135	142	140	153	163	229	63	174	147	205					
		26.05%	25.36%	21.94%	28.61%	25.39%	23.34%	25.91%	25.52%	26.13%	28.28%	23.21%	26.67%	17.93%	27.05%	25.55%	29.09%	26.59%	27.20%	23.16%	28.71%	29.76%	35.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	151	4	18	6	4	9	5	4	6	6	6	10	13	4	7	9	10	10	2	6	9	3					
		1.12%	0.47%	1.98%	0.74%	0.52%	0.98%	0.91%	0.63%	0.97%	1.09%	1.30%	1.48%	1.73%	0.76%	1.28%	1.71%	1.63%	1.19%	0.74%	0.99%	1.82%	0.52%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
