Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Ельниковская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
22	"5. ""За Русь Святую"""	11	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0					
		0.12%	0.31%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	12	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0					
		0.13%	0.31%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.24%	0.62%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.06%	0.06%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.24%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	102	27	26	4	0	1	0	0	2	1	4	0	0	1	3	2	0	1	4	2	3	14	7	0	0					
		1.12%	1.71%	1.56%	1.91%	0.0%	0.5%	0.0%	0.0%	0.58%	0.35%	1.11%	0.0%	0.0%	0.42%	2.05%	0.51%	0.0%	0.28%	2.48%	0.96%	0.99%	3.44%	4.34%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.03%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	17	6	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0					
		0.18%	0.38%	0.30%	0.47%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	8	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.08%	0.31%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.03%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	116	29	39	4	0	0	0	1	1	2	5	0	0	0	3	4	2	4	2	2	1	15	2	0	0					
		1.28%	1.84%	2.34%	1.91%	0.0%	0.0%	0.0%	0.60%	0.29%	0.71%	1.39%	0.0%	0.0%	0.0%	2.05%	1.03%	1.36%	1.14%	1.24%	0.96%	0.33%	3.69%	1.24%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	7	1	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.06%	0.18%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.35%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	349	136	112	21	0	0	0	6	2	5	8	0	0	1	1	4	3	4	7	2	3	27	3	2	2					
		3.85%	8.64%	6.74%	10.04%	0.0%	0.0%	0.0%	3.63%	0.58%	1.79%	2.22%	0.0%	0.0%	0.42%	0.68%	1.03%	2.05%	1.14%	4.34%	0.96%	0.99%	6.65%	1.86%	0.48%	0.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	46	21	15	1	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	1	2	0	0	0					
		0.50%	1.33%	0.90%	0.47%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.27%	0.0%	0.42%	0.0%	0.68%	0.0%	1.36%	0.0%	0.0%	0.0%	0.33%	0.49%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7344	1042	1201	134	334	196	90	150	329	255	326	239	233	213	114	330	126	321	122	190	262	291	136	392	318					
		81.15%	66.24%	72.34%	64.11%	81.66%	98.0%	93.75%	90.90%	97.05%	91.72%	90.80%	82.13%	99.14%	90.63%	78.08%	85.49%	86.30%	91.97%	75.77%	91.34%	87.04%	71.67%	84.47%	94.91%	98.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	3	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	1	0	2	1	0	0	0					
		0.15%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	1.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.66%	0.24%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.76%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	412	164	134	19	0	1	1	0	3	7	0	0	0	2	11	8	7	2	17	5	3	18	10	0	0					
		4.55%	10.42%	8.07%	9.09%	0.0%	0.5%	1.04%	0.0%	0.88%	2.51%	0.0%	0.0%	0.0%	0.85%	7.53%	2.07%	4.79%	0.57%	10.55%	2.40%	0.99%	4.43%	6.21%	0.0%	0.0%					
																															
41	Против всех	89	26	33	8	0	0	0	1	1	0	1	0	0	3	2	1	3	1	3	0	1	5	0	0	0					
		0.98%	1.65%	1.98%	3.82%	0.0%	0.0%	0.0%	0.60%	0.29%	0.0%	0.27%	0.0%	0.0%	1.27%	1.36%	0.25%	2.05%	0.28%	1.86%	0.0%	0.33%	1.23%	0.0%	0.0%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
