Выборы Президента Российской Федерации																																																			
																																																			
"Наименование Избирательной комиссии:    Тула, Центральная"																																																			
																																																			
Итоги голосования 																																																			
																																																			
		Сумма	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560					
		5.08%	9.85%	6.99%	3.91%	3.10%	2.77%	4.21%	2.96%	4.09%	3.50%	3.59%	4.03%	2.63%	3.05%	2.79%	4.77%	4.78%	4.92%	5.55%	4.88%	3.55%	4.17%	4.55%	5.78%	4.76%	4.32%	6.55%	4.15%	4.66%	4.23%	6.35%	6.55%	6.55%	6.55%	5.23%	7.38%	6.29%	8.17%	5.81%	5.93%	6.63%	5.49%	5.78%	2.73%	5.56%					
23	. Харитонов Николай Михайлович	6170	127	190	138	193	128	86	99	60	34	202	104	163	132	11	70	63	80	181	181	200	187	244	129	108	140	194	129	108	151	205	169	178	121	157	153	175	190	166	169	159	145	151	82	118					
		13.56%	14.38%	16.61%	13.48%	16.60%	19.72%	17.23%	16.28%	11.15%	17.00%	14.80%	14.46%	13.85%	20.12%	1.28%	9.03%	6.69%	11.92%	15.22%	13.17%	15.44%	14.18%	18.21%	15.52%	13.19%	11.00%	12.70%	9.57%	11.97%	15.19%	17.14%	14.97%	15.77%	17.61%	14.17%	12.27%	13.94%	15.37%	13.39%	13.02%	13.86%	15.30%	13.02%	4.38%	15.61%					
																																																			
24	Против всех	2549	42	54	57	49	36	16	16	13	7	81	31	78	30	181	30	41	39	74	85	53	81	65	42	34	69	83	84	54	66	59	50	57	46	66	82	56	60	79	77	64	47	67	107	41					
		5.60%	4.76%	4.72%	5.57%	4.21%	5.55%	3.21%	2.63%	2.42%	3.50%	5.93%	4.31%	6.63%	4.57%	21.05%	3.87%	4.35%	5.81%	6.22%	6.19%	4.09%	6.14%	4.85%	5.05%	4.15%	5.42%	5.44%	6.23%	5.99%	6.64%	4.93%	4.43%	5.05%	6.70%	5.96%	6.58%	4.46%	4.85%	6.37%	5.93%	5.58%	4.96%	5.78%	5.72%	5.42%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
