Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Лямбирская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508					
		0.22%	0.12%	0.13%	0.26%	0.00%	0.50%	0.19%	0.25%	0.49%	0.00%	0.00%	0.54%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.46%	0.27%	0.27%	0.10%	0.19%	0.29%	0.00%	0.15%	0.21%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.16%	0.31%					
21	. Путин Владимир Владимирович	21727	1617	1498	1101	199	961	1496	1510	1486	236	189	343	319	161	110	259	731	384	557	619	897	598	804	897	323	212	559	840	316	733	217	238	292	139	572	314					
		90.15%	98.48%	98.55%	95.41%	97.55%	79.29%	94.98%	95.09%	90.61%	90.77%	90.00%	92.95%	97.26%	95.27%	94.83%	96.28%	96.18%	96.00%	75.17%	70.58%	80.67%	80.16%	80.97%	85.02%	94.17%	96.36%	86.00%	90.13%	95.18%	95.19%	91.18%	96.36%	91.25%	95.21%	89.24%	97.52%					
22	. Хакамада Ирина Муцуовна	143	2	2	2	0	8	4	5	16	2	0	0	0	1	0	3	1	0	8	18	15	14	13	18	0	2	2	2	0	2	0	0	2	0	1	0					
		0.59%	0.12%	0.13%	0.17%	0.00%	0.66%	0.25%	0.31%	0.98%	0.77%	0.00%	0.00%	0.00%	0.59%	0.00%	1.12%	0.13%	0.00%	1.08%	2.05%	1.35%	1.88%	1.31%	1.71%	0.00%	0.91%	0.31%	0.21%	0.00%	0.26%	0.00%	0.00%	0.62%	0.00%	0.16%	0.00%					
23	. Харитонов Николай Михайлович	1048	14	14	35	3	40	35	43	71	16	21	11	3	4	3	6	17	7	132	136	66	45	108	20	15	4	85	11	10	13	7	5	19	0	29	0					
		4.35%	0.85%	0.92%	3.03%	1.47%	3.30%	2.22%	2.71%	4.33%	6.15%	10.00%	2.98%	0.91%	2.37%	2.59%	2.23%	2.24%	1.75%	17.81%	15.51%	5.94%	6.03%	10.88%	1.90%	4.37%	1.82%	13.08%	1.18%	3.01%	1.69%	2.94%	2.02%	5.94%	0.00%	4.52%	0.00%					
																																										
24	Против всех	179	2	1	0	0	8	5	5	20	0	0	0	2	1	0	1	2	3	6	20	9	14	28	26	1	1	1	7	1	5	2	0	3	2	3	0					
		0.74%	0.12%	0.07%	0.00%	0.00%	0.66%	0.32%	0.31%	1.22%	0.00%	0.00%	0.00%	0.61%	0.59%	0.00%	0.37%	0.26%	0.75%	0.81%	2.28%	0.81%	1.88%	2.82%	2.46%	0.29%	0.45%	0.15%	0.75%	0.30%	0.65%	0.84%	0.00%	0.94%	1.37%	0.47%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
