Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    район Богородское																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №3268					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2563	95	101	25	97	203	26	197	22	106	28	128	101	19	20	130	124	24	164	126	8	117	5	125	12	163	168	226	3					
		7.19%	10.92%	10.87%	11.90%	9.89%	15.29%	1.74%	10.42%	1.71%	11.86%	1.46%	6.80%	8.33%	1.64%	1.38%	7.64%	11.20%	2.09%	13.93%	13.67%	0.42%	11.88%	0.24%	8.74%	0.78%	13.34%	11.90%	15.89%	3.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17364	235	272	115	330	314	1156	855	857	251	1142	702	593	645	781	1039	258	915	282	226	1599	232	1722	734	1125	321	311	299	53					
		48.69%	27.01%	29.28%	54.76%	33.64%	23.64%	77.27%	45.24%	66.54%	28.08%	59.57%	37.30%	48.89%	55.75%	53.97%	61.08%	23.31%	79.50%	23.96%	24.51%	82.98%	23.55%	82.83%	51.33%	73.00%	26.27%	22.03%	21.03%	61.63%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	219	6	11	0	6	8	6	18	0	10	8	18	9	7	0	8	19	2	11	10	3	10	0	8	0	10	11	19	1					
		0.61%	0.69%	1.18%	0.00%	0.61%	0.60%	0.40%	0.95%	0.00%	1.12%	0.42%	0.96%	0.74%	0.61%	0.00%	0.47%	1.72%	0.17%	0.93%	1.08%	0.16%	1.02%	0.00%	0.56%	0.00%	0.82%	0.78%	1.34%	1.16%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
