10	Число действительных избирательных бюллетеней	7061	239	43	77	488	488	285	91	297	104	58	104	384	549	680	105	44	383	387	643	612	131	243	626									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	49	0	0	0	4	3	2	2	0	0	1	2	1	6	7	1	0	3	1	2	4	2	1	7									
		0.68%	0.00%	0.00%	0.00%	0.81%	0.61%	0.68%	2.17%	0.00%	0.00%	1.69%	1.89%	0.26%	1.07%	1.02%	0.95%	0.00%	0.78%	0.26%	0.30%	0.65%	1.52%	0.41%	1.09%									
14	Грудинин Павел Николаевич	685	7	8	2	35	58	56	16	61	4	3	1	46	65	70	2	1	39	35	66	51	8	7	44									
		9.57%	2.89%	18.18%	2.60%	7.09%	11.76%	19.11%	17.39%	20.33%	3.81%	5.08%	0.94%	11.83%	11.61%	10.16%	1.90%	2.27%	10.10%	8.95%	10.03%	8.28%	6.06%	2.88%	6.88%									
15	Жириновский Владимир Вольфович	725	22	8	16	41	36	9	5	40	8	5	7	50	73	69	15	4	23	39	67	92	3	32	61									
		10.13%	9.09%	18.18%	20.78%	8.30%	7.30%	3.07%	5.43%	13.33%	7.62%	8.47%	6.60%	12.85%	13.04%	10.01%	14.29%	9.09%	5.96%	9.97%	10.18%	14.94%	2.27%	13.17%	9.53%									
16	Путин Владимир Владимирович	5442	203	26	59	398	384	206	65	195	91	49	92	279	390	514	80	37	311	306	495	452	109	197	504									
		76.03%	83.88%	59.09%	76.62%	80.57%	77.89%	70.31%	70.65%	65.00%	86.67%	83.05%	86.79%	71.72%	69.64%	74.60%	76.19%	84.09%	80.57%	78.26%	75.23%	73.38%	82.58%	81.07%	78.75%									
17	Собчак Ксения Анатольевна	69	5	0	0	6	1	9	1	1	0	0	0	2	9	4	4	1	3	2	6	4	5	3	3									
		0.96%	2.07%	0.00%	0.00%	1.21%	0.20%	3.07%	1.09%	0.33%	0.00%	0.00%	0.00%	0.51%	1.61%	0.58%	3.81%	2.27%	0.78%	0.51%	0.91%	0.65%	3.79%	1.23%	0.47%									
18	Сурайкин Максим Александрович	57	1	0	0	3	3	2	0	0	1	0	2	5	4	9	2	1	0	4	4	8	1	2	5									
		0.80%	0.41%	0.00%	0.00%	0.61%	0.61%	0.68%	0.00%	0.00%	0.95%	0.00%	1.89%	1.29%	0.71%	1.31%	1.90%	2.27%	0.00%	1.02%	0.61%	1.30%	0.76%	0.82%	0.78%									
19	Титов Борис Юрьевич	18	0	1	0	0	2	0	2	0	0	0	0	1	1	4	1	0	3	0	1	0	1	0	1									
		0.25%	0.00%	2.27%	0.00%	0.00%	0.41%	0.00%	2.17%	0.00%	0.00%	0.00%	0.00%	0.26%	0.18%	0.58%	0.95%	0.00%	0.78%	0.00%	0.15%	0.00%	0.76%	0.00%	0.16%									
20	Явлинский Григорий Алексеевич	16	1	0	0	1	1	1	0	0	0	0	0	0	1	3	0	0	1	0	2	1	2	1	1									
		0.22%	0.41%	0.00%	0.00%	0.20%	0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.44%	0.00%	0.00%	0.26%	0.00%	0.30%	0.16%	1.52%	0.41%	0.16%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
