Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Район Восточное Измайлово																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №3081	УИК №3082	УИК №3083					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1292	70	70	60	60	70	65	60	65	70	70	60	50	65	55	55	60	75	77	65	70	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	679	26	41	22	26	23	42	52	33	35	25	27	27	40	38	32	33	71	39	20	27	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	399	21	50	8	11	15	22	27	26	11	17	12	15	21	18	17	24	21	10	24	13	0	8	8					
14	Число погашенных открепительных удостоверений	613	44	29	38	34	47	23	8	32	35	45	33	23	25	17	23	27	4	38	45	43	0	0	0					
15	Число открепительных удостоверений выданных ТИК	8	0	0	0	1	0	0	0	1	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	180	9	8	8	7	7	12	7	6	10	10	9	5	9	13	9	3	8	6	6	8	8	8	4					
		0.66%	0.62%	0.59%	0.61%	0.56%	0.50%	0.93%	0.67%	0.46%	0.77%	0.67%	0.79%	0.55%	0.71%	1.19%	0.75%	0.18%	0.62%	0.37%	0.44%	0.63%	1.60%	2.31%	1.48%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1942	87	73	93	95	96	81	88	80	73	143	108	49	92	81	74	120	123	147	123	73	14	0	29					
		7.22%	6.07%	5.39%	7.13%	7.67%	6.95%	6.28%	8.42%	6.17%	5.66%	9.70%	9.57%	5.42%	7.26%	7.44%	6.23%	7.28%	9.67%	9.28%	9.18%	5.79%	2.80%	0.0%	10.74%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	537	27	32	30	29	32	34	24	23	26	23	18	27	23	23	18	31	22	23	26	22	13	8	3					
		1.99%	1.88%	2.36%	2.30%	2.34%	2.31%	2.63%	2.29%	1.77%	2.01%	1.56%	1.59%	2.98%	1.81%	2.11%	1.51%	1.88%	1.73%	1.45%	1.94%	1.74%	2.60%	2.31%	1.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2806	118	146	108	105	132	135	127	157	127	203	150	95	154	130	114	170	123	174	139	124	40	8	27					
		10.43%	8.24%	10.79%	8.28%	8.48%	9.55%	10.48%	12.16%	12.12%	9.85%	13.77%	13.29%	10.50%	12.15%	11.94%	9.60%	10.31%	9.67%	10.98%	10.38%	9.84%	8.01%	2.31%	10.0%					
22	"5. ""За Русь Святую"""	134	10	13	2	3	8	9	9	7	4	4	4	2	10	7	2	10	5	9	4	3	5	1	3					
		0.49%	0.69%	0.96%	0.15%	0.24%	0.57%	0.69%	0.86%	0.54%	0.31%	0.27%	0.35%	0.22%	0.78%	0.64%	0.16%	0.60%	0.39%	0.56%	0.29%	0.23%	1.00%	0.28%	1.11%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	4	4	2	2	1	2	0	6	2	0	3	3	1	1	5	1	2	3	3	1	2	0	0					
		0.17%	0.27%	0.29%	0.15%	0.16%	0.07%	0.15%	0.0%	0.46%	0.15%	0.0%	0.26%	0.33%	0.07%	0.09%	0.42%	0.06%	0.15%	0.18%	0.22%	0.07%	0.40%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	407	20	24	15	15	28	13	22	15	19	40	21	11	21	16	10	26	24	18	23	18	2	1	5					
		1.51%	1.39%	1.77%	1.15%	1.21%	2.02%	1.00%	2.10%	1.15%	1.47%	2.71%	1.86%	1.21%	1.65%	1.47%	0.84%	1.57%	1.88%	1.13%	1.71%	1.42%	0.40%	0.28%	1.85%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	3	3	0	3	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.23%	0.24%	0.0%	0.23%	0.0%	0.07%	0.0%	0.0%	0.08%	0.0%	0.07%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	193	6	5	6	5	10	17	8	5	8	21	13	5	13	9	4	11	13	8	11	11	3	1	0					
		0.71%	0.41%	0.36%	0.46%	0.40%	0.72%	1.31%	0.76%	0.38%	0.62%	1.42%	1.15%	0.55%	1.02%	0.82%	0.33%	0.66%	1.02%	0.50%	0.82%	0.87%	0.60%	0.28%	0.0%					
27	"10. ""Аграрная партия России"""	410	25	15	19	24	21	14	11	24	21	19	16	12	24	17	17	18	26	26	27	24	5	1	4					
		1.52%	1.74%	1.10%	1.45%	1.93%	1.52%	1.08%	1.05%	1.85%	1.62%	1.28%	1.41%	1.32%	1.89%	1.56%	1.43%	1.09%	2.04%	1.64%	2.01%	1.90%	1.00%	0.28%	1.48%					
28	"11. ""Истинные патриоты России"""	13	0	0	2	3	1	0	0	1	0	0	0	1	0	1	0	1	1	0	2	0	0	0	0					
		0.04%	0.0%	0.0%	0.15%	0.24%	0.07%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.11%	0.0%	0.09%	0.0%	0.06%	0.07%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	314	16	15	22	15	17	11	8	18	24	9	12	5	17	20	13	26	16	13	15	11	3	6	2					
		1.16%	1.11%	1.10%	1.68%	1.21%	1.23%	0.85%	0.76%	1.38%	1.86%	0.61%	1.06%	0.55%	1.34%	1.83%	1.09%	1.57%	1.25%	0.82%	1.12%	0.87%	0.60%	1.73%	0.74%					
30	"13. ""Демократическая партия России"""	51	3	0	3	3	4	0	1	5	3	3	0	1	2	0	0	6	0	2	2	2	1	0	10					
		0.18%	0.20%	0.0%	0.23%	0.24%	0.28%	0.0%	0.09%	0.38%	0.23%	0.20%	0.0%	0.11%	0.15%	0.0%	0.0%	0.36%	0.0%	0.12%	0.14%	0.15%	0.20%	0.0%	3.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	3	2	1	1	4	4	2	2	0	2	0	4	4	1	1	3	2	2	2	2	2	0	3					
		0.17%	0.20%	0.14%	0.07%	0.08%	0.28%	0.31%	0.19%	0.15%	0.0%	0.13%	0.0%	0.44%	0.31%	0.09%	0.08%	0.18%	0.15%	0.12%	0.14%	0.15%	0.40%	0.0%	1.11%					
32	"15. ""Партия СЛОН"""	45	2	3	4	2	0	2	3	2	2	3	1	3	3	1	1	4	2	1	2	4	0	0	0					
		0.16%	0.13%	0.22%	0.30%	0.16%	0.0%	0.15%	0.28%	0.15%	0.15%	0.20%	0.08%	0.33%	0.23%	0.09%	0.08%	0.24%	0.15%	0.06%	0.14%	0.31%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4219	140	233	179	212	202	219	151	233	215	200	177	112	182	165	200	306	240	301	230	198	59	25	40					
		15.69%	9.78%	17.22%	13.73%	17.12%	14.62%	17.00%	14.46%	17.99%	16.67%	13.56%	15.69%	12.38%	14.36%	15.16%	16.84%	18.56%	18.88%	19.00%	17.17%	15.72%	11.82%	7.24%	14.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	1	1	1	0	1	1	1	0	1	0	1	0	3	2	2	3	0	0	0	2	3	0	0					
		0.08%	0.06%	0.07%	0.07%	0.0%	0.07%	0.07%	0.09%	0.0%	0.07%	0.0%	0.08%	0.0%	0.23%	0.18%	0.16%	0.18%	0.0%	0.0%	0.0%	0.15%	0.60%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1591	86	82	99	66	86	75	76	70	78	105	61	66	89	55	59	89	72	74	70	91	28	4	10					
		5.91%	6.00%	6.06%	7.59%	5.33%	6.22%	5.82%	7.27%	5.40%	6.05%	7.12%	5.40%	7.30%	7.02%	5.05%	4.97%	5.40%	5.66%	4.67%	5.22%	7.22%	5.61%	1.15%	3.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	220	31	4	8	15	8	13	6	10	6	12	6	6	17	13	8	12	9	13	13	7	2	1	0					
		0.81%	2.16%	0.29%	0.61%	1.21%	0.57%	1.00%	0.57%	0.77%	0.46%	0.81%	0.53%	0.66%	1.34%	1.19%	0.67%	0.72%	0.70%	0.82%	0.97%	0.55%	0.40%	0.28%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9422	505	469	513	435	520	412	343	420	456	472	386	337	406	357	444	541	390	529	470	473	205	263	76					
		35.04%	35.29%	34.66%	39.37%	35.13%	37.65%	31.98%	32.85%	32.43%	35.37%	32.02%	34.21%	37.27%	32.04%	32.81%	37.40%	32.82%	30.68%	33.39%	35.10%	37.56%	41.08%	76.23%	28.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	4	3	0	0	2	1	0	1	2	1	0	0	1	2	1	2	1	0	2	0	1	2	1					
		0.10%	0.27%	0.22%	0.0%	0.0%	0.14%	0.07%	0.0%	0.07%	0.15%	0.06%	0.0%	0.0%	0.07%	0.18%	0.08%	0.12%	0.07%	0.0%	0.14%	0.0%	0.20%	0.57%	0.37%					
39	"22. ""Развитие предпринимательства"""	80	4	2	8	2	6	2	6	4	3	8	2	1	2	1	5	0	6	8	7	3	0	0	0					
		0.29%	0.27%	0.14%	0.61%	0.16%	0.43%	0.15%	0.57%	0.30%	0.23%	0.54%	0.17%	0.11%	0.15%	0.09%	0.42%	0.0%	0.47%	0.50%	0.52%	0.23%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2099	117	110	81	112	117	132	77	105	111	82	71	68	101	89	89	131	100	138	89	86	55	7	31					
		7.80%	8.17%	8.13%	6.21%	9.04%	8.47%	10.24%	7.37%	8.10%	8.61%	5.56%	6.29%	7.52%	7.97%	8.18%	7.49%	7.94%	7.86%	8.71%	6.64%	6.83%	11.02%	2.02%	11.48%					
																														
41	Против всех	1761	200	91	77	66	76	84	67	85	85	99	57	73	79	72	68	124	75	77	63	86	35	4	18					
		6.55%	13.97%	6.72%	5.90%	5.33%	5.50%	6.52%	6.41%	6.56%	6.59%	6.71%	5.05%	8.07%	6.23%	6.61%	5.72%	7.52%	5.90%	4.86%	4.70%	6.83%	7.01%	1.15%	6.66%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
