Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Исетская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1548	44	35	6	0	22	2	47	27	43	106	99	110	128	150	56	26	11	5	17	59	15	10	50	54	10	5	5	52	77	20	7	12	3	200	10	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1548	44	35	6	0	22	2	47	27	43	106	99	110	128	150	56	26	11	5	17	59	15	10	50	54	10	5	5	52	77	20	7	12	3	200	10	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	398	13	1	0	3	4	1	6	3	12	44	25	35	28	26	21	5	3	0	5	31	2	5	5	10	2	3	4	17	27	5	4	2	1	37	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	1	0	0	0	2	0	0	0	0	9	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	118	3	2	5	0	3	0	5	1	1	2	13	7	2	6	4	2	8	0	2	2	2	0	6	10	0	0	0	12	6	5	0	0	2	6	0	1					
		0.68%	0.53%	0.40%	2.34%	0.00%	0.53%	0.00%	1.54%	0.33%	0.30%	0.13%	0.83%	0.36%	0.33%	0.62%	1.32%	0.49%	3.81%	0.00%	0.79%	0.38%	1.67%	0.00%	0.82%	1.22%	0.00%	0.00%	0.00%	1.31%	0.73%	1.65%	0.00%	0.00%	1.28%	0.47%	0.00%	0.98%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	0	0	1	0	0	0	1	2	0	1	1	1	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.30%	0.13%	0.00%	0.05%	0.17%	0.10%	0.33%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.13%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.67%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	608	18	6	5	2	4	2	16	8	6	37	78	111	15	18	33	13	4	2	6	23	4	3	25	21	0	3	0	17	18	3	5	5	5	84	2	6					
		3.50%	3.20%	1.21%	2.34%	2.30%	0.70%	2.78%	4.92%	2.68%	1.79%	2.47%	4.98%	5.69%	2.48%	1.87%	10.86%	3.17%	1.90%	2.63%	2.37%	4.38%	3.33%	2.68%	3.42%	2.55%	0.00%	2.00%	0.00%	1.86%	2.19%	0.99%	3.36%	5.32%	3.21%	6.61%	2.15%	5.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	0	0	0	0	0	1	3	0	3	1	0	2	0	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	1	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.20%	0.00%	0.15%	0.17%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.12%	0.00%	0.67%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	1	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.10%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.12%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	541	10	8	5	2	4	2	5	2	14	11	47	118	19	33	41	21	4	1	13	10	3	1	15	32	2	7	3	18	24	10	5	4	2	30	2	13					
		3.11%	1.78%	1.62%	2.34%	2.30%	0.70%	2.78%	1.54%	0.67%	4.18%	0.73%	2.99%	6.05%	3.14%	3.43%	13.49%	5.12%	1.90%	1.32%	5.14%	1.90%	2.50%	0.89%	2.05%	3.89%	1.57%	4.67%	3.49%	1.97%	2.92%	3.30%	3.36%	4.26%	1.28%	2.36%	2.15%	12.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	249	4	1	5	0	7	2	4	3	3	10	7	71	10	16	15	2	3	4	2	3	1	1	9	8	0	2	0	23	16	7	0	0	0	7	0	3					
		1.43%	0.71%	0.20%	2.34%	0.00%	1.23%	2.78%	1.23%	1.00%	0.90%	0.67%	0.45%	3.64%	1.65%	1.66%	4.93%	0.49%	1.43%	5.26%	0.79%	0.57%	0.83%	0.89%	1.23%	0.97%	0.00%	1.33%	0.00%	2.52%	1.95%	2.31%	0.00%	0.00%	0.00%	0.55%	0.00%	2.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	0	2	0	0	0	0	1	0	2	3	1	8	2	2	3	0	0	0	0	0	1	0	1	0	0	1	1	2	2	0	0	0	0	0	0	4					
		0.21%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.60%	0.20%	0.06%	0.41%	0.33%	0.21%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.14%	0.00%	0.00%	0.67%	1.16%	0.22%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15608	506	476	193	83	552	66	293	285	304	1413	1418	1562	551	886	197	369	188	69	228	485	108	107	660	746	125	135	82	827	751	277	138	85	144	1142	87	70					
		89.86%	90.04%	96.16%	90.19%	95.40%	96.67%	91.67%	90.15%	95.32%	90.75%	94.39%	90.49%	80.10%	91.07%	92.10%	64.80%	90.00%	89.52%	90.79%	90.12%	92.38%	90.00%	95.54%	90.29%	90.64%	98.43%	90.00%	95.35%	90.58%	91.36%	91.42%	92.62%	90.43%	92.31%	89.92%	93.55%	68.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	0	0	0	0	0	1	0	1	4	0	6	4	0	0	0	1	0	0	0	0	0	4	0	0	0	0	3	0	1	0	0	1	0	0	3					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.30%	0.27%	0.00%	0.31%	0.66%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.33%	0.00%	0.00%	0.64%	0.00%	0.00%	2.94%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
