Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Исетская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	294	11	3	0	3	5	1	3	6	4	20	44	27	13	17	4	10	2	1	3	10	1	2	7	10	7	4	2	14	14	7	6	5	3	16	7	2					
14	Число погашенных неиспользованных открепительных удостоверений	147	0	0	3	2	0	2	0	10	5	0	0	46	24	45	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	0	0	0	0	0	0	0	0	0	10	7	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	775	4	7	7	2	12	2	3	1	21	86	162	141	3	74	13	7	4	2	2	11	3	6	45	23	7	2	2	2	71	10	5	2	0	27	0	6					
		4.43%	0.69%	1.29%	2.97%	2.11%	2.12%	2.50%	0.78%	0.30%	6.98%	7.18%	10.71%	7.64%	0.43%	7.39%	4.21%	1.67%	1.88%	3.13%	0.81%	1.89%	2.48%	5.26%	6.01%	2.77%	5.60%	1.24%	2.70%	0.21%	8.06%	4.03%	2.92%	2.20%	0.00%	1.92%	0.00%	6.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1766	11	8	17	2	43	1	3	2	58	311	301	272	16	216	36	18	10	6	2	3	3	13	72	30	17	8	2	28	145	25	17	2	18	31	5	14					
		10.11%	1.89%	1.48%	7.20%	2.11%	7.60%	1.25%	0.78%	0.60%	19.27%	25.96%	19.89%	14.73%	2.27%	21.58%	11.65%	4.30%	4.69%	9.38%	0.81%	0.52%	2.48%	11.40%	9.61%	3.61%	13.60%	4.97%	2.70%	2.97%	16.46%	10.08%	9.94%	2.20%	12.24%	2.20%	4.76%	14.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	90	4	2	0	2	2	0	0	0	3	8	22	11	2	8	3	0	0	0	0	2	0	0	3	1	2	0	0	1	3	2	3	0	1	5	0	0					
		0.51%	0.69%	0.37%	0.00%	2.11%	0.35%	0.00%	0.00%	0.00%	0.99%	0.67%	1.45%	0.60%	0.28%	0.80%	0.97%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.40%	0.12%	1.60%	0.00%	0.00%	0.11%	0.34%	0.81%	1.75%	0.00%	0.68%	0.36%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1154	7	5	8	0	7	3	19	5	27	166	219	163	9	107	14	12	6	3	4	15	2	5	65	21	16	4	0	6	77	11	15	2	4	116	1	10					
		6.60%	1.20%	0.92%	3.39%	0.00%	1.24%	3.75%	4.96%	1.51%	8.97%	13.86%	14.47%	8.83%	1.28%	10.69%	4.53%	2.86%	2.82%	4.69%	1.63%	2.58%	1.65%	4.39%	8.68%	2.53%	12.80%	2.48%	0.00%	0.64%	8.74%	4.44%	8.77%	2.20%	2.72%	8.24%	0.95%	10.64%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	102	6	0	1	0	1	0	0	0	4	15	26	10	6	8	1	3	0	0	0	0	0	0	4	1	0	1	0	3	6	3	0	0	0	3	0	0					
		0.58%	1.03%	0.00%	0.42%	0.00%	0.18%	0.00%	0.00%	0.00%	1.33%	1.25%	1.72%	0.54%	0.85%	0.80%	0.32%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.12%	0.00%	0.62%	0.00%	0.32%	0.68%	1.21%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13450	545	518	203	89	501	74	358	324	188	590	762	1236	662	573	238	378	193	53	238	548	113	89	551	749	83	146	70	897	572	193	131	83	123	1221	99	59					
		76.96%	93.64%	95.75%	86.02%	93.68%	88.52%	92.50%	93.47%	97.59%	62.46%	49.25%	50.36%	66.96%	93.90%	57.24%	77.02%	90.21%	90.61%	82.81%	96.75%	94.16%	93.39%	78.07%	73.56%	90.13%	66.40%	90.68%	94.59%	95.02%	64.93%	77.82%	76.61%	91.21%	83.67%	86.72%	94.29%	62.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	2	1	0	0	0	0	0	0	0	4	11	5	0	4	3	1	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	2	0	0					
		0.23%	0.34%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.73%	0.27%	0.00%	0.40%	0.97%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.67%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
