Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Нижнедевицкая																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130					
		1.13%	1.50%	1.14%	0.0%	1.00%	1.20%	2.39%	1.29%	1.64%	1.03%	4.36%	1.35%	0.34%	0.64%	0.46%	0.0%	0.21%	1.09%	0.8%	0.29%	1.22%	1.12%	1.11%	0.95%	0.86%	2.15%	1.15%	1.26%	1.54%	0.95%	0.37%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	273	34	23	8	17	7	12	3	8	16	3	13	8	9	4	6	12	1	9	14	2	8	5	12	3	2	7	4	7	11	5					
		2.54%	2.43%	2.40%	4.79%	4.28%	2.82%	4.78%	1.94%	2.63%	2.06%	1.31%	2.51%	2.73%	2.90%	1.87%	2.11%	2.52%	1.09%	3.6%	4.19%	1.22%	3.00%	1.39%	3.80%	2.60%	0.71%	1.34%	1.26%	2.70%	5.26%	1.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	146	24	23	1	20	6	1	1	3	14	5	6	2	2	4	2	0	1	1	2	3	1	1	6	1	2	6	0	3	2	3					
		1.36%	1.71%	2.40%	0.59%	5.03%	2.41%	0.39%	0.64%	0.98%	1.80%	2.18%	1.16%	0.68%	0.64%	1.87%	0.70%	0.0%	1.09%	0.4%	0.59%	1.84%	0.37%	0.27%	1.90%	0.86%	0.71%	1.15%	0.0%	1.15%	0.95%	1.11%					
22	"5. ""За Русь Святую"""	78	7	7	2	3	2	1	2	1	3	4	3	0	3	4	2	3	2	4	2	2	0	0	4	2	1	3	0	2	4	5					
		0.72%	0.50%	0.73%	1.19%	0.75%	0.80%	0.39%	1.29%	0.32%	0.38%	1.74%	0.58%	0.0%	0.96%	1.87%	0.70%	0.63%	2.19%	1.6%	0.59%	1.22%	0.0%	0.0%	1.26%	1.73%	0.35%	0.57%	0.0%	0.77%	1.91%	1.85%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	3	3	0	0	1	0	0	1	1	1	1	4	0	1	0	1	0	0	1	0	0	0	1	0	3	1	0	1	5	0					
		0.27%	0.21%	0.31%	0.0%	0.0%	0.40%	0.0%	0.0%	0.32%	0.12%	0.43%	0.19%	1.36%	0.0%	0.46%	0.0%	0.21%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.31%	0.0%	1.07%	0.19%	0.0%	0.38%	2.39%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	70	18	9	1	4	2	1	1	0	8	0	3	1	0	0	2	2	1	0	0	0	0	2	1	0	0	0	3	5	2	4					
		0.65%	1.28%	0.93%	0.59%	1.00%	0.80%	0.39%	0.64%	0.0%	1.03%	0.0%	0.58%	0.34%	0.0%	0.0%	0.70%	0.42%	1.09%	0.0%	0.0%	0.0%	0.0%	0.55%	0.31%	0.0%	0.0%	0.0%	0.94%	1.93%	0.95%	1.48%					
25	"8. ""Народно-республиканская партия России"""	13	1	2	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1					
		0.12%	0.07%	0.20%	0.59%	0.0%	0.40%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.77%	0.0%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	2	0	2	0	1	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	3	8	0	1	1	1					
		0.22%	0.0%	0.20%	0.0%	0.50%	0.0%	0.39%	0.0%	0.0%	0.12%	0.0%	0.38%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	1.54%	0.0%	0.38%	0.47%	0.37%					
27	"10. ""Аграрная партия России"""	908	92	109	1	36	12	18	10	6	32	14	42	19	33	31	9	42	4	14	74	11	25	45	37	9	24	95	31	10	7	16					
		8.47%	6.59%	11.37%	0.59%	9.06%	4.83%	7.17%	6.49%	1.97%	4.12%	6.11%	8.12%	6.50%	10.64%	14.55%	3.16%	8.82%	4.39%	5.6%	22.15%	6.74%	9.39%	12.53%	11.74%	7.82%	8.63%	18.30%	9.81%	3.86%	3.34%	5.94%					
28	"11. ""Истинные патриоты России"""	26	1	0	0	0	0	0	0	0	0	0	2	2	5	0	0	0	0	1	0	0	0	1	0	0	0	2	5	5	1	1					
		0.24%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.68%	1.61%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.38%	1.58%	1.93%	0.47%	0.37%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	11	4	2	3	0	4	1	1	5	5	9	1	0	1	0	2	1	0	0	3	1	2	6	1	0	4	2	4	4	1					
		0.72%	0.78%	0.41%	1.19%	0.75%	0.0%	1.59%	0.64%	0.32%	0.64%	2.18%	1.74%	0.34%	0.0%	0.46%	0.0%	0.42%	1.09%	0.0%	0.0%	1.84%	0.37%	0.55%	1.90%	0.86%	0.0%	0.77%	0.63%	1.54%	1.91%	0.37%					
30	"13. ""Демократическая партия России"""	16	1	0	0	1	0	0	0	1	1	0	1	0	2	0	0	1	0	1	0	0	0	0	2	2	0	0	1	1	0	1					
		0.14%	0.07%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.32%	0.12%	0.0%	0.19%	0.0%	0.64%	0.0%	0.0%	0.21%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.63%	1.73%	0.0%	0.0%	0.31%	0.38%	0.0%	0.37%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	0	0	1	2	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	3	2	0	2					
		0.17%	0.07%	0.0%	0.0%	0.25%	0.80%	0.79%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.19%	0.94%	0.77%	0.0%	0.74%					
32	"15. ""Партия СЛОН"""	12	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0					
		0.11%	0.07%	0.10%	0.0%	0.0%	0.40%	0.39%	0.0%	0.0%	0.12%	0.0%	0.0%	0.34%	0.32%	0.46%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1064	164	118	14	64	14	20	5	22	88	9	65	40	19	27	11	31	7	20	10	19	43	42	13	5	41	44	19	40	32	18					
		9.93%	11.74%	12.31%	8.38%	16.12%	5.64%	7.96%	3.24%	7.23%	11.35%	3.93%	12.57%	13.69%	6.12%	12.67%	3.87%	6.51%	7.69%	8.0%	2.99%	11.65%	16.16%	11.69%	4.12%	4.34%	14.74%	8.47%	6.01%	15.44%	15.31%	6.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	4	5	0	1	1	0	2	2	3	0	2	2	2	0	0	0	0	1	1	1	0	1	2	0	1	2	2	4	3	2					
		0.41%	0.28%	0.52%	0.0%	0.25%	0.40%	0.0%	1.29%	0.65%	0.38%	0.0%	0.38%	0.68%	0.64%	0.0%	0.0%	0.0%	0.0%	0.4%	0.29%	0.61%	0.0%	0.27%	0.63%	0.0%	0.35%	0.38%	0.63%	1.54%	1.43%	0.74%					
35	"18. ""ЛДПР"""	1717	260	169	25	47	27	39	20	37	145	48	98	26	41	19	29	113	14	34	70	14	38	54	61	10	55	70	65	29	17	43					
		16.02%	18.62%	17.64%	14.97%	11.83%	10.88%	15.53%	12.98%	12.17%	18.70%	20.96%	18.95%	8.90%	13.22%	8.92%	10.21%	23.73%	15.38%	13.6%	20.95%	8.58%	14.28%	15.04%	19.36%	8.69%	19.78%	13.48%	20.56%	11.19%	8.13%	15.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	23	32	4	5	0	5	3	1	10	2	11	9	8	2	4	13	2	6	3	2	4	1	4	3	9	7	5	15	3	8					
		1.90%	1.64%	3.34%	2.39%	1.25%	0.0%	1.99%	1.94%	0.32%	1.29%	0.87%	2.12%	3.08%	2.58%	0.93%	1.40%	2.73%	2.19%	2.4%	0.89%	1.22%	1.50%	0.27%	1.26%	2.60%	3.23%	1.34%	1.58%	5.79%	1.43%	2.97%					
37	"20. ""Политическая партия ""Единая Россия"""	3456	363	232	70	95	101	92	87	170	273	92	119	91	130	93	193	137	5	122	113	30	45	145	92	49	65	140	87	67	62	96					
		32.25%	26.00%	24.21%	41.91%	23.92%	40.72%	36.65%	56.49%	55.92%	35.22%	40.17%	23.01%	31.16%	41.93%	43.66%	67.95%	28.78%	5.49%	48.8%	33.83%	18.40%	16.91%	40.38%	29.20%	42.60%	23.38%	26.97%	27.53%	25.86%	29.66%	35.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	1	0	6	0	0	0	0	2	1	0	3	0	0	0	2	0	4	0	0	0	2	2	1	1	2	0	2	2	3					
		0.33%	0.14%	0.10%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.25%	0.43%	0.0%	1.02%	0.0%	0.0%	0.0%	0.42%	0.0%	1.6%	0.0%	0.0%	0.0%	0.55%	0.63%	0.86%	0.35%	0.38%	0.0%	0.77%	0.95%	1.11%					
39	"22. ""Развитие предпринимательства"""	24	4	3	1	0	1	0	0	0	2	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3					
		0.22%	0.28%	0.31%	0.59%	0.0%	0.40%	0.0%	0.0%	0.0%	0.25%	0.43%	0.19%	1.02%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.47%	1.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1690	244	145	24	70	52	28	10	39	117	21	88	58	26	21	23	76	42	23	27	68	87	39	42	17	51	79	61	42	33	37					
		15.77%	17.47%	15.13%	14.37%	17.63%	20.96%	11.15%	6.49%	12.82%	15.09%	9.17%	17.02%	19.86%	8.38%	9.85%	8.09%	15.96%	46.15%	9.2%	8.08%	41.71%	32.70%	10.86%	13.33%	14.78%	18.34%	15.22%	19.30%	16.21%	15.78%	13.75%					
																																					
41	Против всех	290	56	32	7	8	1	5	4	7	16	6	16	9	6	1	1	14	4	3	7	3	6	8	19	2	7	17	9	6	3	7					
		2.70%	4.01%	3.34%	4.19%	2.01%	0.40%	1.99%	2.59%	2.30%	2.06%	2.62%	3.09%	3.08%	1.93%	0.46%	0.35%	2.94%	4.39%	1.2%	2.09%	1.84%	2.25%	2.22%	6.03%	1.73%	2.51%	3.27%	2.84%	2.31%	1.43%	2.60%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
