Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Вашкинская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.24%	0.00%	0.22%	0.00%	0.00%	0.00%	0.39%	0.55%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	504	23	55	13	1	26	11	21	4	38	82	66	53	17	14	3	24	32	15	6					
		10.20%	14.38%	14.75%	6.57%	1.32%	13.90%	8.80%	7.14%	5.48%	9.13%	9.75%	9.00%	11.57%	16.50%	9.33%	7.32%	9.30%	17.49%	9.68%	5.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	540	21	50	13	10	16	25	16	5	37	93	106	71	13	11	2	23	13	8	7					
		10.93%	13.13%	13.40%	6.57%	13.16%	8.56%	20.00%	5.44%	6.85%	8.89%	11.06%	14.46%	15.50%	12.62%	7.33%	4.88%	8.91%	7.10%	5.16%	5.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	28	0	2	0	0	0	1	0	0	0	8	8	2	0	0	1	4	1	0	1					
		0.57%	0.00%	0.54%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.95%	1.09%	0.44%	0.00%	0.00%	2.44%	1.55%	0.55%	0.00%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3069	99	227	148	54	123	81	216	55	240	464	449	261	55	104	32	187	87	99	88					
		62.11%	61.88%	60.86%	74.75%	71.05%	65.78%	64.80%	73.47%	75.34%	57.69%	55.17%	61.26%	56.99%	53.40%	69.33%	78.05%	72.48%	47.54%	63.87%	75.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	12	0	0	0	0	0	0	0	0	2	6	1	2	0	0	0	1	0	0	0					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.71%	0.14%	0.44%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
