Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Кашарская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	63	24	2	4	2	0	0	0	1	2	2	2	2	2	2	1	1	1	0	0	1	0	0	2	0	1	0	1	1	3	1	2	0	2	0	0	0	1					
14	Число погашенных открепительных удостоверений	414	25	17	27	14	12	5	9	21	4	4	14	5	14	17	15	4	8	3	10	10	18	9	5	8	7	25	3	3	14	9	9	8	16	10	16	11	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	302	15	15	12	9	15	11	8	9	0	4	8	2	13	19	19	8	8	0	10	8	16	5	5	1	4	8	3	4	8	2	9	3	13	8	9	6	5					
		2.10%	1.24%	2.38%	1.5%	2.61%	3.31%	3.11%	2.42%	1.54%	0.0%	2.94%	1.75%	1.10%	3.11%	2.52%	3.94%	5.83%	3.31%	0.0%	3.22%	2.84%	3.50%	1.49%	2.82%	0.36%	1.58%	0.85%	2.22%	3.73%	1.46%	0.36%	2.87%	1.27%	2.99%	2.63%	2.30%	1.66%	2.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	88	15	9	8	7	2	0	3	2	0	1	1	0	3	5	2	2	0	0	0	1	3	0	2	1	1	3	0	0	2	10	0	0	2	1	1	1	0					
		0.61%	1.24%	1.42%	1.0%	2.03%	0.44%	0.0%	0.90%	0.34%	0.0%	0.73%	0.21%	0.0%	0.71%	0.66%	0.41%	1.45%	0.0%	0.0%	0.0%	0.35%	0.65%	0.0%	1.12%	0.36%	0.39%	0.31%	0.0%	0.0%	0.36%	1.83%	0.0%	0.0%	0.46%	0.32%	0.25%	0.27%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	190	25	13	12	7	7	5	6	9	2	0	3	4	3	6	3	2	2	5	4	3	8	6	1	4	2	15	0	0	3	7	2	1	3	6	8	2	1					
		1.32%	2.06%	2.06%	1.5%	2.03%	1.54%	1.41%	1.81%	1.54%	1.25%	0.0%	0.65%	2.20%	0.71%	0.79%	0.62%	1.45%	0.82%	4.54%	1.29%	1.06%	1.75%	1.79%	0.56%	1.45%	0.79%	1.59%	0.0%	0.0%	0.54%	1.28%	0.63%	0.42%	0.69%	1.97%	2.04%	0.55%	0.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	98	11	4	6	3	7	0	2	3	1	1	1	0	1	3	5	1	2	1	0	2	2	3	0	1	0	4	0	3	6	2	2	2	6	1	1	9	2					
		0.68%	0.91%	0.63%	0.75%	0.87%	1.54%	0.0%	0.60%	0.51%	0.62%	0.73%	0.21%	0.0%	0.23%	0.39%	1.03%	0.72%	0.82%	0.90%	0.0%	0.71%	0.43%	0.89%	0.0%	0.36%	0.0%	0.42%	0.0%	2.80%	1.09%	0.36%	0.63%	0.85%	1.38%	0.32%	0.25%	2.49%	1.09%					
22	"5. ""За Русь Святую"""	38	1	3	2	1	2	1	0	4	0	1	1	0	0	2	1	1	1	0	0	2	4	1	0	1	1	1	0	0	0	0	1	0	1	3	1	1	0					
		0.26%	0.08%	0.47%	0.25%	0.29%	0.44%	0.28%	0.0%	0.68%	0.0%	0.73%	0.21%	0.0%	0.0%	0.26%	0.20%	0.72%	0.41%	0.0%	0.0%	0.71%	0.87%	0.29%	0.0%	0.36%	0.39%	0.10%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.23%	0.98%	0.25%	0.27%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	4	3	1	0	2	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	1	3	2	2	1	1	1	0	0					
		0.20%	0.33%	0.47%	0.12%	0.0%	0.44%	0.0%	0.30%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.18%	0.55%	0.63%	0.85%	0.23%	0.32%	0.25%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	7	5	2	4	5	0	0	2	0	0	2	0	0	7	0	4	0	0	2	4	0	1	0	0	0	4	0	0	0	2	0	0	3	0	0	0	1					
		0.38%	0.57%	0.79%	0.25%	1.16%	1.10%	0.0%	0.0%	0.34%	0.0%	0.0%	0.43%	0.0%	0.0%	0.93%	0.0%	2.91%	0.0%	0.0%	0.64%	1.42%	0.0%	0.29%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.54%					
25	"8. ""Народно-республиканская партия России"""	22	0	4	1	1	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	2					
		0.15%	0.0%	0.63%	0.12%	0.29%	0.22%	0.56%	0.30%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.27%	0.0%	1.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	2	1	3	1	2	0	0	3	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.16%	0.15%	0.37%	0.29%	0.44%	0.0%	0.0%	0.51%	0.0%	0.73%	0.21%	0.55%	0.0%	0.0%	0.20%	0.0%	0.41%	0.0%	0.0%	0.35%	0.21%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	809	75	52	30	20	17	27	21	48	6	8	29	24	21	55	13	4	33	4	14	9	30	7	3	10	2	32	2	2	31	70	15	9	22	21	14	14	15					
		5.63%	6.20%	8.25%	3.75%	5.81%	3.76%	7.64%	6.36%	8.21%	3.77%	5.88%	6.35%	13.25%	5.03%	7.31%	2.69%	2.91%	13.69%	3.63%	4.51%	3.20%	6.57%	2.09%	1.69%	3.64%	0.79%	3.41%	1.48%	1.86%	5.67%	12.86%	4.79%	3.82%	5.06%	6.90%	3.58%	3.87%	8.19%					
28	"11. ""Истинные патриоты России"""	14	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	1	1	0					
		0.09%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.41%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	1.31%	0.25%	0.27%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	12	8	8	6	0	1	4	1	0	0	4	0	1	15	1	2	0	0	1	2	5	3	0	0	0	8	0	0	2	0	1	0	4	2	1	2	2					
		0.66%	0.99%	1.26%	1.0%	1.74%	0.0%	0.28%	1.21%	0.17%	0.0%	0.0%	0.87%	0.0%	0.23%	1.99%	0.20%	1.45%	0.0%	0.0%	0.32%	0.71%	1.09%	0.89%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.36%	0.0%	0.31%	0.0%	0.92%	0.65%	0.25%	0.55%	1.09%					
30	"13. ""Демократическая партия России"""	25	0	0	3	0	2	1	2	0	0	2	1	3	0	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1					
		0.17%	0.0%	0.0%	0.37%	0.0%	0.44%	0.28%	0.60%	0.0%	0.0%	1.47%	0.21%	1.65%	0.0%	0.13%	0.20%	0.0%	0.0%	0.0%	0.32%	0.71%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.31%	0.0%	0.23%	0.0%	0.0%	0.27%	0.54%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	2	2	0	0	1	1	0	0	0	0	0	2	4	0	1	0	1	0	0	1	0	0	0	2	0	0	1	0	2	0	2	2	4	2	1					
		0.21%	0.0%	0.0%	0.25%	0.58%	0.0%	0.0%	0.30%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.82%	0.0%	0.41%	0.0%	0.32%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.18%	0.0%	0.63%	0.0%	0.46%	0.65%	1.02%	0.55%	0.54%					
32	"15. ""Партия СЛОН"""	18	4	0	1	1	0	0	3	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0					
		0.12%	0.33%	0.0%	0.12%	0.29%	0.0%	0.0%	0.90%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.41%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.98%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	641	94	47	54	21	11	8	10	25	4	3	9	13	11	35	14	1	6	6	19	4	29	16	5	8	0	42	5	1	34	15	4	29	14	7	2	26	9					
		4.46%	7.78%	7.46%	6.75%	6.10%	2.43%	2.26%	3.03%	4.28%	2.51%	2.20%	1.97%	7.18%	2.63%	4.65%	2.90%	0.72%	2.48%	5.45%	6.12%	1.42%	6.35%	4.79%	2.82%	2.91%	0.0%	4.47%	3.70%	0.93%	6.22%	2.75%	1.27%	12.34%	3.22%	2.30%	0.51%	7.20%	4.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	3	4	3	2	2	3	1	1	0	1	0	2	0	5	4	2	3	2	0	0	0	3	0	1	0	4	0	0	2	0	0	0	2	1	0	3	1					
		0.38%	0.24%	0.63%	0.37%	0.58%	0.44%	0.84%	0.30%	0.17%	0.0%	0.73%	0.0%	1.10%	0.0%	0.66%	0.82%	1.45%	1.24%	1.81%	0.0%	0.0%	0.0%	0.89%	0.0%	0.36%	0.0%	0.42%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.46%	0.32%	0.0%	0.83%	0.54%					
35	"18. ""ЛДПР"""	1503	101	73	99	49	38	36	45	74	4	9	49	32	32	121	41	15	16	22	50	26	46	31	15	12	8	23	13	6	62	56	54	20	57	29	62	53	24					
		10.47%	8.36%	11.58%	12.37%	14.24%	8.40%	10.19%	13.63%	12.67%	2.51%	6.61%	10.74%	17.67%	7.67%	16.09%	8.50%	10.94%	6.63%	20.0%	16.12%	9.25%	10.08%	9.28%	8.47%	4.37%	3.16%	2.45%	9.62%	5.60%	11.35%	10.29%	17.25%	8.51%	13.13%	9.53%	15.85%	14.68%	13.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	190	15	9	8	4	8	5	3	4	1	0	5	4	10	10	1	0	8	1	2	4	8	6	2	1	6	12	0	0	7	0	3	2	10	10	8	10	3					
		1.32%	1.24%	1.42%	1.0%	1.16%	1.76%	1.41%	0.90%	0.68%	0.62%	0.0%	1.09%	2.20%	2.39%	1.32%	0.20%	0.0%	3.31%	0.90%	0.64%	1.42%	1.75%	1.79%	1.12%	0.36%	2.37%	1.27%	0.0%	0.0%	1.28%	0.0%	0.95%	0.85%	2.30%	3.28%	2.04%	2.77%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	6703	390	197	255	123	210	207	142	176	91	45	218	74	226	369	344	80	91	45	169	159	184	196	127	192	204	513	110	53	257	250	157	115	205	153	157	144	75					
		46.71%	32.28%	31.26%	31.87%	35.75%	46.46%	58.64%	43.03%	30.13%	57.23%	33.08%	47.80%	40.88%	54.19%	49.06%	71.36%	58.39%	37.75%	40.90%	54.51%	56.58%	40.35%	58.68%	71.75%	70.07%	80.63%	54.69%	81.48%	49.53%	47.06%	45.95%	50.15%	48.93%	47.23%	50.32%	40.15%	39.88%	40.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	4	2	0	2	1	2	0	2	1	0	1	0	0	1	1	0	1	2	1	1	2	0	0	2	3	2	0	1	0	0	1	0	2	1	0	0	0					
		0.25%	0.33%	0.31%	0.0%	0.58%	0.22%	0.56%	0.0%	0.34%	0.62%	0.0%	0.21%	0.0%	0.0%	0.13%	0.20%	0.0%	0.41%	1.81%	0.32%	0.35%	0.43%	0.0%	0.0%	0.72%	1.18%	0.21%	0.0%	0.93%	0.0%	0.0%	0.31%	0.0%	0.46%	0.32%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	6	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	3	0	0	2	1	0	0	0	2	0	0	0					
		0.16%	0.49%	0.15%	0.25%	0.0%	0.22%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.32%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.36%	0.18%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2574	299	115	216	52	98	30	61	196	41	50	106	18	72	71	25	11	53	14	20	42	93	38	11	28	17	181	2	36	108	98	48	44	63	23	100	61	33					
		17.93%	24.75%	18.25%	27.0%	15.11%	21.68%	8.49%	18.48%	33.56%	25.78%	36.76%	23.24%	9.94%	17.26%	9.44%	5.18%	8.02%	21.99%	12.72%	6.45%	14.94%	20.39%	11.37%	6.21%	10.21%	6.71%	19.29%	1.48%	33.64%	19.78%	18.01%	15.33%	18.72%	14.51%	7.56%	25.57%	16.89%	18.03%					
																																												
41	Против всех	558	98	52	63	23	9	8	10	14	4	6	12	4	11	12	1	3	9	5	12	5	21	12	3	4	0	45	0	1	15	26	7	2	16	11	13	17	4					
		3.88%	8.11%	8.25%	7.87%	6.68%	1.99%	2.26%	3.03%	2.39%	2.51%	4.41%	2.63%	2.20%	2.63%	1.59%	0.20%	2.18%	3.73%	4.54%	3.87%	1.77%	4.60%	3.59%	1.69%	1.45%	0.0%	4.79%	0.0%	0.93%	2.74%	4.77%	2.23%	0.85%	3.68%	3.61%	3.32%	4.70%	2.18%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
