Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
"Наименование Избирательной комиссии:    Владимир, Октябрьская"																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
		26.46%	25.78%	28.51%	26.08%	28.71%	26.18%	26.12%	26.64%	23.23%	25.28%	24.50%	27.10%	26.24%	26.30%	25.14%	25.29%	25.60%	27.93%	25.57%	28.13%	26.13%	26.57%	28.12%	26.31%	25.68%	26.00%	30.45%	27.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	2	1	4	1	2	2	0	0	1	4	1	0	4	1	1	4	0	0	5	4	2	1	2	2	0	1	1					
		0.13%	0.13%	0.07%	0.30%	0.06%	0.18%	0.17%	0.0%	0.0%	0.06%	0.37%	0.08%	0.0%	0.28%	0.06%	0.07%	0.32%	0.0%	0.0%	0.35%	0.31%	0.13%	0.15%	0.15%	0.17%	0.0%	0.10%	0.11%					
39	"22. ""Развитие предпринимательства"""	156	7	5	3	7	3	6	5	6	10	4	11	1	7	3	5	1	11	10	8	5	7	0	2	9	5	10	5					
		0.47%	0.48%	0.35%	0.23%	0.46%	0.27%	0.52%	0.58%	0.64%	0.63%	0.37%	0.88%	0.09%	0.49%	0.19%	0.37%	0.08%	0.79%	0.82%	0.57%	0.39%	0.47%	0.0%	0.15%	0.79%	0.39%	1.00%	0.57%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3877	177	128	159	155	115	143	105	77	210	129	148	134	183	198	157	150	147	204	134	142	159	84	146	147	160	91	95					
		11.72%	12.33%	9.16%	12.30%	10.23%	10.49%	12.41%	12.32%	8.24%	13.27%	12.06%	11.86%	12.60%	13.04%	12.63%	11.71%	12.19%	10.58%	16.88%	9.59%	11.31%	10.89%	12.98%	11.64%	12.92%	12.60%	9.14%	10.88%					
																																		
41	Против всех	1766	71	67	72	80	45	67	40	65	89	81	63	49	71	81	88	67	83	55	80	65	79	38	62	56	61	49	42					
		5.34%	4.94%	4.79%	5.57%	5.28%	4.10%	5.81%	4.69%	6.95%	5.62%	7.57%	5.05%	4.60%	5.06%	5.16%	6.56%	5.44%	5.97%	4.55%	5.72%	5.17%	5.41%	5.87%	4.94%	4.92%	4.80%	4.92%	4.81%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
