Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Ноябрьская городская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	722	29	22	12	21	20	23	19	18	22	25	21	19	20	19	10	21	20	17	20	20	31	11	19	20	16	17	22	12	35	55	31	13	15	11	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	700	29	22	12	19	19	23	19	18	22	25	21	19	20	19	9	19	20	17	20	20	31	11	19	20	16	15	18	11	34	52	31	13	11	11	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	302	3	1	6	0	20	13	4	7	6	7	5	9	7	5	7	1	4	1	6	3	5	18	19	2	5	4	25	5	21	51	0	2	3	11	16					
14	Число погашенных неиспользованных открепительных удостоверений	22	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	4	1	1	3	0	0	4	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	187	8	4	3	7	9	8	7	4	5	9	7	8	4	5	6	4	2	8	9	6	8	8	7	2	4	0	6	8	0	1	5	5	4	2	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	95	8	3	1	7	3	1	3	3	3	1	3	2	3	4	1	2	4	5	2	5	2	2	1	3	1	4	4	1	0	1	3	2	5	1	1					
		0.13%	0.36%	0.13%	0.05%	0.30%	0.13%	0.05%	0.16%	0.16%	0.18%	0.05%	0.15%	0.08%	0.15%	0.20%	0.05%	0.11%	0.21%	0.21%	0.10%	0.27%	0.11%	0.13%	0.05%	0.14%	0.05%	0.29%	0.23%	0.05%	0.00%	0.03%	0.15%	0.13%	0.31%	0.07%	0.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	533	22	22	2	24	4	5	20	15	20	29	23	23	28	31	23	18	26	15	14	22	15	26	3	11	11	14	13	11	0	1	24	7	11	0	0					
		0.75%	0.98%	0.93%	0.11%	1.01%	0.17%	0.23%	1.05%	0.79%	1.19%	1.41%	1.13%	0.98%	1.44%	1.56%	1.08%	0.97%	1.34%	0.64%	0.72%	1.18%	0.83%	1.72%	0.16%	0.52%	0.53%	1.00%	0.73%	0.58%	0.00%	0.03%	1.23%	0.47%	0.67%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	61	4	3	0	3	0	1	2	1	3	0	2	1	2	0	2	3	3	3	1	1	0	1	1	3	1	2	3	0	0	3	2	9	1	0	0					
		0.09%	0.18%	0.13%	0.00%	0.13%	0.00%	0.05%	0.11%	0.05%	0.18%	0.00%	0.10%	0.04%	0.10%	0.00%	0.09%	0.16%	0.15%	0.13%	0.05%	0.05%	0.00%	0.07%	0.05%	0.14%	0.05%	0.14%	0.17%	0.00%	0.00%	0.08%	0.10%	0.60%	0.06%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3895	131	141	88	147	152	22	127	119	134	119	103	149	135	93	138	139	102	132	107	138	156	139	89	129	107	75	168	140	6	10	128	128	131	26	47					
		5.51%	5.82%	5.97%	4.73%	6.22%	6.54%	1.00%	6.69%	6.25%	7.99%	5.80%	5.08%	6.33%	6.92%	4.68%	6.46%	7.51%	5.25%	5.62%	5.51%	7.41%	8.62%	9.19%	4.73%	6.14%	5.14%	5.36%	9.49%	7.34%	0.18%	0.27%	6.57%	8.52%	8.01%	1.77%	3.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	329	12	11	6	12	2	5	15	21	14	16	23	16	11	14	6	9	8	6	16	5	15	11	4	6	9	13	8	6	1	1	7	9	6	5	0					
		0.47%	0.53%	0.47%	0.32%	0.51%	0.09%	0.23%	0.79%	1.10%	0.83%	0.78%	1.13%	0.68%	0.56%	0.70%	0.28%	0.49%	0.41%	0.26%	0.82%	0.27%	0.83%	0.73%	0.21%	0.29%	0.43%	0.93%	0.45%	0.31%	0.03%	0.03%	0.36%	0.60%	0.37%	0.34%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	134	5	5	1	6	0	1	1	2	5	4	7	7	3	8	3	5	5	3	1	5	3	2	3	7	4	0	3	4	0	0	3	4	22	2	0					
		0.19%	0.22%	0.21%	0.05%	0.25%	0.00%	0.05%	0.05%	0.11%	0.30%	0.20%	0.34%	0.30%	0.15%	0.40%	0.14%	0.27%	0.26%	0.13%	0.05%	0.27%	0.17%	0.13%	0.16%	0.33%	0.19%	0.00%	0.17%	0.21%	0.00%	0.00%	0.15%	0.27%	1.34%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3957	89	67	182	125	105	28	184	197	225	114	123	151	118	105	157	61	139	147	149	177	109	116	58	119	106	155	113	157	5	10	123	173	60	7	3					
		5.59%	3.96%	2.84%	9.78%	5.29%	4.52%	1.28%	9.69%	10.35%	13.42%	5.56%	6.06%	6.41%	6.05%	5.28%	7.35%	3.30%	7.15%	6.26%	7.67%	9.50%	6.02%	7.67%	3.08%	5.67%	5.10%	11.07%	6.38%	8.23%	0.15%	0.27%	6.32%	11.51%	3.67%	0.48%	0.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3654	136	111	107	169	40	48	114	143	144	137	137	150	118	242	119	95	123	96	115	116	138	114	88	111	110	75	121	130	15	8	83	80	121	0	0					
		5.17%	6.04%	4.70%	5.75%	7.15%	1.72%	2.19%	6.00%	7.51%	8.59%	6.68%	6.75%	6.37%	6.05%	12.17%	5.57%	5.13%	6.33%	4.09%	5.92%	6.23%	7.62%	7.54%	4.67%	5.29%	5.29%	5.36%	6.84%	6.82%	0.44%	0.22%	4.26%	5.32%	7.40%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	296	14	7	2	13	2	6	13	11	8	14	14	12	14	8	9	8	9	5	12	10	8	5	0	7	4	9	16	12	0	2	8	5	29	0	0					
		0.42%	0.62%	0.30%	0.11%	0.55%	0.09%	0.27%	0.68%	0.58%	0.48%	0.68%	0.69%	0.51%	0.72%	0.40%	0.42%	0.43%	0.46%	0.21%	0.62%	0.54%	0.44%	0.33%	0.00%	0.33%	0.19%	0.64%	0.90%	0.63%	0.00%	0.05%	0.41%	0.33%	1.77%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	57649	1824	1981	1468	1855	2016	2058	1413	1389	1116	1611	1583	1840	1509	1479	1675	1510	1520	1937	1522	1383	1354	1091	1636	1700	1726	1050	1317	1443	3377	3682	1562	1086	1248	1431	1257					
		81.50%	81.07%	83.94%	78.92%	78.44%	86.75%	93.97%	74.41%	72.95%	66.55%	78.59%	78.02%	78.16%	77.38%	74.40%	78.45%	81.58%	78.19%	82.43%	78.33%	74.24%	74.81%	72.16%	86.88%	80.95%	82.98%	75.00%	74.41%	75.67%	99.21%	98.98%	80.23%	72.26%	76.28%	97.21%	96.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	3	6	2	3	0	0	4	2	5	3	9	3	6	3	2	1	4	1	2	1	6	2	0	2	1	2	2	1	0	0	2	0	1	0	0					
		0.11%	0.13%	0.25%	0.11%	0.13%	0.00%	0.00%	0.21%	0.11%	0.30%	0.15%	0.44%	0.13%	0.31%	0.15%	0.09%	0.05%	0.21%	0.04%	0.10%	0.05%	0.33%	0.13%	0.00%	0.10%	0.05%	0.14%	0.11%	0.05%	0.00%	0.00%	0.10%	0.00%	0.06%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
