Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Ноябрьская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	955	17	26	30	23	32	30	34	40	18	25	33	33	53	23	31	36	24	25	20	29	25	27	18	17	23	16	26	24	22	38	29	29	16	24	21	17	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	333	10	4	2	5	6	4	25	2	4	5	17	1	16	2	2	5	0	14	0	4	13	2	9	17	1	14	6	1	1	49	65	7	1	1	5	10	3					
14	Число погашенных неиспользованных открепительных удостоверений	365	13	5	4	8	4	6	4	5	14	9	13	3	1	10	8	4	11	10	12	7	6	7	15	13	11	19	10	14	16	2	3	11	18	18	17	20	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	634	24	17	24	15	16	24	18	20	10	30	26	29	21	14	21	12	17	24	16	13	8	28	10	14	27	11	14	16	19	21	19	19	5	12	12	7	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	159	41	0	1	0	0	25	1	1	2	1	7	1	1	2	1	0	3	15	10	3	1	1	2	2	21	1	2	1	2	0	1	3	1	2	1	1	2					
		0.24%	2.05%	0.00%	0.05%	0.00%	0.00%	1.37%	0.06%	0.06%	0.11%	0.05%	0.62%	0.05%	0.05%	0.11%	0.05%	0.00%	0.16%	0.84%	0.49%	0.16%	0.06%	0.05%	0.12%	0.11%	1.07%	0.06%	0.12%	0.04%	0.11%	0.00%	0.05%	0.15%	0.06%	0.13%	0.08%	0.08%	1.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	8236	246	208	205	257	371	201	132	244	246	309	305	187	268	105	287	376	232	158	165	169	203	369	211	283	182	201	209	183	283	166	378	200	167	198	189	107	36					
		12.37%	12.31%	10.91%	11.18%	11.46%	18.92%	11.01%	7.31%	13.47%	13.57%	15.57%	27.09%	9.23%	12.27%	5.62%	13.62%	18.07%	12.73%	8.81%	8.06%	8.91%	11.28%	19.34%	12.94%	14.89%	9.31%	12.35%	12.70%	7.59%	14.86%	8.74%	18.95%	9.86%	10.52%	13.11%	15.35%	8.51%	24.66%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	9	0	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	16	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.45%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3059	114	98	30	149	53	39	103	103	87	63	239	59	130	22	209	103	89	113	50	33	67	57	37	85	74	56	142	64	77	57	78	42	132	98	18	64	25					
		4.60%	5.70%	5.14%	1.64%	6.64%	2.70%	2.14%	5.70%	5.69%	4.80%	3.17%	21.23%	2.91%	5.95%	1.18%	9.92%	4.95%	4.88%	6.30%	2.44%	1.74%	3.72%	2.99%	2.27%	4.47%	3.79%	3.44%	8.63%	2.65%	4.04%	3.00%	3.91%	2.07%	8.32%	6.49%	1.46%	5.09%	17.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	12	0	0	0	0	3	0	0	0	0	49	0	0	0	0	0	0	21	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.60%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	4.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	54444	1551	1590	1583	1825	1521	1553	1561	1456	1461	1601	486	1753	1765	1732	1602	1586	1480	1435	1814	1668	1504	1473	1366	1529	1634	1369	1282	2152	1524	1663	1514	1762	1272	1202	1014	1080	81					
		81.78%	77.59%	83.42%	86.31%	81.36%	77.56%	85.05%	86.43%	80.40%	80.58%	80.65%	43.16%	86.53%	80.82%	92.67%	76.03%	76.21%	81.23%	80.03%	88.57%	87.97%	83.60%	77.20%	83.80%	80.43%	83.62%	84.14%	77.89%	89.26%	80.04%	87.57%	75.89%	86.84%	80.15%	79.60%	82.37%	85.85%	55.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	13	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.65%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
