Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кизильская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	181	15	21	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	42	9	5	3	3	2	0	3	0	0	0	0	0	0	2	0	0	5	0	0	1	4	0	0	0	0	3	0	1	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	11	2	0	2	2	0	1	0	0	1	0	0	1	6	0	0	0	0	2	2	0	0	1	4	0	5	0	1	0	0	0					
14	Число погашенных открепительных удостоверений	139	6	16	2	2	3	5	2	5	5	5	5	5	5	3	5	5	0	5	5	4	1	5	5	5	5	2	5	4	5	4	5					
15	Число открепительных удостоверений выданных ТИК	19	1	6	0	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	158	12	0	7	11	8	0	10	3	5	3	3	3	0	5	5	3	5	1	1	0	19	2	4	2	8	12	6	14	4	1	1					
		0.91%	0.55%	0.0%	1.83%	1.24%	2.33%	0.0%	1.07%	2.02%	1.19%	2.77%	0.75%	1.97%	0.0%	0.60%	1.38%	1.06%	0.50%	0.57%	0.56%	0.0%	2.18%	0.96%	2.5%	0.26%	2.47%	1.84%	1.70%	2.14%	1.89%	0.71%	0.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	128	20	17	7	12	0	3	26	2	2	0	0	0	0	3	2	0	5	0	0	0	3	2	2	7	1	3	3	2	0	4	2					
		0.73%	0.92%	0.62%	1.83%	1.36%	0.0%	0.54%	2.80%	1.35%	0.47%	0.0%	0.0%	0.0%	0.0%	0.36%	0.55%	0.0%	0.50%	0.0%	0.0%	0.0%	0.34%	0.96%	1.25%	0.92%	0.30%	0.46%	0.85%	0.30%	0.0%	2.85%	1.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	377	47	63	5	38	0	5	19	0	5	0	0	1	0	19	13	4	16	3	0	0	22	1	1	34	4	39	3	31	1	1	2					
		2.17%	2.18%	2.30%	1.31%	4.30%	0.0%	0.91%	2.04%	0.0%	1.19%	0.0%	0.0%	0.65%	0.0%	2.28%	3.60%	1.41%	1.61%	1.72%	0.0%	0.0%	2.52%	0.48%	0.62%	4.51%	1.23%	6.0%	0.85%	4.74%	0.47%	0.71%	1.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	132	19	33	0	12	0	0	1	1	2	0	2	0	3	9	0	0	6	0	1	0	4	1	0	16	2	5	6	8	0	0	1					
		0.76%	0.88%	1.20%	0.0%	1.36%	0.0%	0.0%	0.10%	0.67%	0.47%	0.0%	0.50%	0.0%	1.81%	1.08%	0.0%	0.0%	0.60%	0.0%	0.56%	0.0%	0.45%	0.48%	0.0%	2.12%	0.61%	0.76%	1.70%	1.22%	0.0%	0.0%	0.61%					
22	"5. ""За Русь Святую"""	14	4	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0					
		0.08%	0.18%	0.03%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.10%	0.57%	0.0%	0.0%	0.11%	0.0%	0.0%	0.13%	0.30%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	4	0	0	0	2	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	4	0	0	0	1	0	2	0	0	0	0					
		0.10%	0.18%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.70%	0.20%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.30%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	9	5	0	2	0	0	10	0	0	0	0	0	0	1	3	1	2	0	0	0	2	1	0	0	0	2	0	0	0	0	0					
		0.21%	0.41%	0.18%	0.0%	0.22%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.83%	0.35%	0.20%	0.0%	0.0%	0.0%	0.22%	0.48%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.02%	0.04%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	2	2	0	0	0					
		0.08%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.56%	0.30%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1363	64	50	46	33	22	7	143	11	21	3	22	13	21	81	46	16	223	21	15	67	81	21	19	103	29	96	54	20	4	8	3					
		7.86%	2.97%	1.82%	12.07%	3.74%	6.41%	1.28%	15.40%	7.43%	5.03%	2.77%	5.51%	8.55%	12.72%	9.72%	12.74%	5.67%	22.54%	12.06%	8.42%	10.04%	9.29%	10.09%	11.87%	13.67%	8.97%	14.76%	15.38%	3.05%	1.89%	5.71%	1.84%					
28	"11. ""Истинные патриоты России"""	35	1	3	0	0	1	0	3	0	0	2	3	0	0	1	3	0	1	2	0	0	3	0	0	0	0	3	7	2	0	0	0					
		0.20%	0.04%	0.10%	0.0%	0.0%	0.29%	0.0%	0.32%	0.0%	0.0%	1.85%	0.75%	0.0%	0.0%	0.12%	0.83%	0.0%	0.10%	1.14%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.46%	1.99%	0.30%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	40	9	2	1	0	2	0	1	0	2	0	0	0	0	1	0	0	1	2	0	0	4	1	0	2	2	2	3	1	1	1	2					
		0.23%	0.41%	0.07%	0.26%	0.0%	0.58%	0.0%	0.10%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.10%	1.14%	0.0%	0.0%	0.45%	0.48%	0.0%	0.26%	0.61%	0.30%	0.85%	0.15%	0.47%	0.71%	1.22%					
30	"13. ""Демократическая партия России"""	12	2	0	1	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0					
		0.06%	0.09%	0.0%	0.26%	0.34%	0.0%	0.0%	0.10%	0.0%	0.23%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0					
		0.05%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	1.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.02%	0.04%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	378	46	44	9	19	5	0	39	0	14	0	6	0	3	7	0	0	13	1	4	0	36	3	4	28	17	26	19	19	5	3	8					
		2.18%	2.13%	1.60%	2.36%	2.15%	1.45%	0.0%	4.20%	0.0%	3.35%	0.0%	1.50%	0.0%	1.81%	0.84%	0.0%	0.0%	1.31%	0.57%	2.24%	0.0%	4.13%	1.44%	2.5%	3.71%	5.26%	4.0%	5.41%	2.90%	2.36%	2.14%	4.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	2	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	1	1	2	0	3	3	0	0	0	0					
		0.13%	0.09%	0.03%	0.52%	0.11%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.10%	0.0%	1.12%	0.0%	0.22%	0.48%	0.62%	0.26%	0.0%	0.46%	0.85%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1126	130	147	24	33	8	11	74	3	27	3	22	22	3	41	35	19	79	33	25	45	68	2	14	59	48	59	36	27	11	6	12					
		6.49%	6.03%	5.37%	6.29%	3.74%	2.33%	2.01%	7.97%	2.02%	6.47%	2.77%	5.51%	14.47%	1.81%	4.92%	9.69%	6.73%	7.98%	18.96%	14.04%	6.74%	7.80%	0.96%	8.75%	7.83%	14.86%	9.07%	10.25%	4.12%	5.21%	4.28%	7.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	160	25	8	3	5	4	0	15	1	1	0	3	3	0	27	4	0	13	5	0	0	7	3	5	2	10	4	4	3	4	0	1					
		0.92%	1.16%	0.29%	0.78%	0.56%	1.16%	0.0%	1.61%	0.67%	0.23%	0.0%	0.75%	1.97%	0.0%	3.24%	1.10%	0.0%	1.31%	2.87%	0.0%	0.0%	0.80%	1.44%	3.12%	0.26%	3.09%	0.61%	1.13%	0.45%	1.89%	0.0%	0.61%					
37	"20. ""Политическая партия ""Единая Россия"""	11600	1535	2227	220	642	262	492	499	118	304	85	295	92	112	576	223	193	514	83	109	451	477	144	86	422	170	276	152	437	175	107	122					
		66.94%	71.29%	81.36%	57.74%	72.78%	76.38%	90.10%	53.77%	79.72%	72.90%	78.70%	73.93%	60.52%	67.87%	69.14%	61.77%	68.43%	51.97%	47.70%	61.23%	67.61%	54.76%	69.23%	53.75%	56.04%	52.63%	42.46%	43.30%	66.81%	82.93%	76.42%	74.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	7	3	1	0	0	0	1	0	0	0	0	0	0	7	0	0	2	0	0	0	2	0	0	3	4	2	0	1	0	0	0					
		0.19%	0.32%	0.10%	0.26%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.39%	1.23%	0.30%	0.0%	0.15%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	1	1	1	1	3	5	0	0	0					
		0.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.11%	0.0%	0.62%	0.13%	0.30%	0.15%	0.85%	0.76%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1218	135	104	51	60	25	10	71	7	23	10	22	14	6	46	20	41	59	19	11	76	112	22	19	46	17	87	34	57	4	7	3					
		7.02%	6.27%	3.79%	13.38%	6.80%	7.28%	1.83%	7.65%	4.72%	5.51%	9.25%	5.51%	9.21%	3.63%	5.52%	5.54%	14.53%	5.96%	10.91%	6.17%	11.39%	12.85%	10.57%	11.87%	6.10%	5.26%	13.38%	9.68%	8.71%	1.89%	4.99%	1.84%					
																																						
41	Против всех	253	60	22	3	9	1	5	13	2	2	0	0	1	0	4	2	3	18	2	0	8	18	3	1	24	8	17	6	12	2	2	5					
		1.46%	2.78%	0.80%	0.78%	1.02%	0.29%	0.91%	1.40%	1.35%	0.47%	0.0%	0.0%	0.65%	0.0%	0.48%	0.55%	1.06%	1.82%	1.14%	0.0%	1.19%	2.06%	1.44%	0.62%	3.18%	2.47%	2.61%	1.70%	1.83%	0.94%	1.42%	3.06%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
