Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Бижбулякская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	499	20	5	0	15	5	10	45	33	25	25	17	1	5	5	5	0	12	20	20	5	0	5	10	5	5	15	5	10	10	0	20	10	10	20	3	5	25	10	10	5	5	5	20	5	5	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	302	16	0	0	7	2	0	39	33	19	25	17	1	1	5	2	0	12	16	18	4	0	1	8	3	0	4	0	0	3	0	0	2	0	12	0	1	9	8	2	5	4	0	20	0	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	173	4	5	3	4	0	4	6	1	8	1	3	2	3	3	2	1	2	2	2	4	1	3	4	2	0	3	6	3	3	0	3	2	2	8	4	4	3	4	8	5	9	4	13	5	7	7					
14	Число погашенных открепительных удостоверений	197	4	5	0	8	3	10	6	0	6	0	0	0	4	0	3	0	0	4	2	1	0	4	2	2	5	11	5	10	7	0	20	8	10	8	3	4	16	2	8	0	1	5	0	5	3	2					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	438	17	2	11	10	6	10	13	15	16	19	7	10	3	9	9	0	12	16	21	7	6	4	4	7	1	14	7	8	11	1	27	8	6	9	0	9	24	12	16	6	6	5	12	12	6	4					
		2.74%	2.35%	1.37%	9.73%	1.69%	3.72%	3.16%	1.31%	2.22%	2.70%	3.11%	1.23%	4.52%	2.41%	3.22%	3.28%	0.0%	2.74%	5.35%	3.32%	2.13%	2.73%	3.17%	1.78%	3.84%	0.74%	2.68%	4.76%	2.53%	3.49%	0.99%	3.77%	2.59%	1.62%	1.49%	0.0%	4.71%	2.74%	2.85%	5.44%	4.10%	2.47%	1.93%	2.4%	5.58%	3.57%	3.27%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	171	8	0	1	5	0	0	23	12	10	16	8	1	2	5	5	0	0	3	7	2	4	1	2	1	0	4	1	6	1	0	4	2	2	5	0	3	6	3	4	2	2	2	4	2	1	1					
		1.07%	1.10%	0.0%	0.88%	0.84%	0.0%	0.0%	2.33%	1.78%	1.68%	2.62%	1.40%	0.45%	1.61%	1.79%	1.82%	0.0%	0.0%	1.00%	1.10%	0.60%	1.82%	0.79%	0.89%	0.54%	0.0%	0.76%	0.68%	1.89%	0.31%	0.0%	0.55%	0.64%	0.54%	0.83%	0.0%	1.57%	0.68%	0.71%	1.36%	1.36%	0.82%	0.77%	0.8%	0.93%	0.59%	0.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	378	21	1	3	13	1	9	41	22	14	11	8	3	0	4	9	2	0	11	32	0	0	4	1	3	1	5	4	7	10	3	8	4	2	6	0	1	56	14	6	2	9	6	9	7	3	2					
		2.36%	2.91%	0.68%	2.65%	2.19%	0.62%	2.84%	4.16%	3.26%	2.36%	1.80%	1.40%	1.35%	0.0%	1.43%	3.28%	2.94%	0.0%	3.67%	5.06%	0.0%	0.0%	3.17%	0.44%	1.64%	0.74%	0.95%	2.72%	2.21%	3.17%	2.97%	1.11%	1.29%	0.54%	0.99%	0.0%	0.52%	6.41%	3.33%	2.04%	1.36%	3.71%	2.32%	1.8%	3.25%	1.78%	1.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	130	6	0	0	6	0	2	18	6	8	9	0	1	0	0	2	0	6	4	10	5	0	1	0	0	0	7	0	2	1	1	7	0	2	3	2	4	5	1	2	0	3	0	4	1	1	0					
		0.81%	0.83%	0.0%	0.0%	1.01%	0.0%	0.63%	1.82%	0.89%	1.35%	1.47%	0.0%	0.45%	0.0%	0.0%	0.72%	0.0%	1.37%	1.33%	1.58%	1.52%	0.0%	0.79%	0.0%	0.0%	0.0%	1.34%	0.0%	0.63%	0.31%	0.99%	0.97%	0.0%	0.54%	0.49%	1.6%	2.09%	0.57%	0.23%	0.68%	0.0%	1.23%	0.0%	0.8%	0.46%	0.59%	0.0%					
22	"5. ""За Русь Святую"""	63	0	0	0	9	4	0	9	1	3	4	3	0	0	1	2	0	0	1	7	0	0	0	0	0	0	2	0	1	0	0	2	0	1	2	0	1	1	1	0	0	2	3	2	0	1	0					
		0.39%	0.0%	0.0%	0.0%	1.52%	2.48%	0.0%	0.91%	0.14%	0.50%	0.65%	0.52%	0.0%	0.0%	0.35%	0.72%	0.0%	0.0%	0.33%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.31%	0.0%	0.0%	0.27%	0.0%	0.27%	0.33%	0.0%	0.52%	0.11%	0.23%	0.0%	0.0%	0.82%	1.16%	0.4%	0.0%	0.59%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	1	0	0	2	0	0	3	1	0	4	2	0	0	1	1	0	0	1	0	0	2	0	0	0	0	6	1	0	1	0	6	0	0	0	0	5	2	2	0	0	0	0	1	3	3	0					
		0.30%	0.13%	0.0%	0.0%	0.33%	0.0%	0.0%	0.30%	0.14%	0.0%	0.65%	0.35%	0.0%	0.0%	0.35%	0.36%	0.0%	0.0%	0.33%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	1.15%	0.68%	0.0%	0.31%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	2.61%	0.22%	0.47%	0.0%	0.0%	0.0%	0.0%	0.2%	1.39%	1.78%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	99	6	2	1	0	0	4	6	4	3	8	6	2	0	5	1	0	0	1	7	3	5	2	3	0	0	1	1	2	2	0	5	0	1	0	2	2	7	0	3	0	0	0	2	2	0	0					
		0.61%	0.83%	1.37%	0.88%	0.0%	0.0%	1.26%	0.60%	0.59%	0.50%	1.31%	1.05%	0.90%	0.0%	1.79%	0.36%	0.0%	0.0%	0.33%	1.10%	0.91%	2.28%	1.58%	1.33%	0.0%	0.0%	0.19%	0.68%	0.63%	0.63%	0.0%	0.69%	0.0%	0.27%	0.0%	1.6%	1.04%	0.80%	0.0%	1.02%	0.0%	0.0%	0.0%	0.4%	0.93%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	53	0	0	0	4	4	0	1	0	1	1	0	2	0	2	0	0	0	1	3	2	0	0	0	3	0	5	0	0	1	3	1	0	0	0	1	4	1	6	2	0	1	0	3	1	0	0					
		0.33%	0.0%	0.0%	0.0%	0.67%	2.48%	0.0%	0.10%	0.0%	0.16%	0.16%	0.0%	0.90%	0.0%	0.71%	0.0%	0.0%	0.0%	0.33%	0.47%	0.60%	0.0%	0.0%	0.0%	1.64%	0.0%	0.95%	0.0%	0.0%	0.31%	2.97%	0.13%	0.0%	0.0%	0.0%	0.8%	2.09%	0.11%	1.42%	0.68%	0.0%	0.41%	0.0%	0.6%	0.46%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	3	0	0	2	2	2	5	2	1	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	1	1	0	1	0	0	2	0	0					
		0.20%	0.41%	0.0%	0.0%	0.33%	1.24%	0.63%	0.50%	0.29%	0.16%	0.32%	0.17%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.33%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.27%	0.0%	0.0%	0.52%	0.11%	0.23%	0.34%	0.0%	0.41%	0.0%	0.0%	0.93%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1529	53	21	3	102	31	10	79	62	35	43	49	14	9	26	39	1	36	34	81	21	15	13	14	11	3	22	9	31	53	20	123	39	21	88	7	10	44	29	29	29	12	24	63	35	30	6					
		9.57%	7.35%	14.48%	2.65%	17.25%	19.25%	3.16%	8.02%	9.19%	5.91%	7.06%	8.61%	6.33%	7.25%	9.31%	14.23%	1.47%	8.23%	11.37%	12.81%	6.40%	6.84%	10.31%	6.24%	6.04%	2.22%	4.22%	6.12%	9.81%	16.82%	19.80%	17.20%	12.66%	5.67%	14.64%	5.6%	5.23%	5.04%	6.90%	9.86%	19.86%	4.95%	9.30%	12.6%	16.27%	17.85%	4.91%					
28	"11. ""Истинные патриоты России"""	33	3	0	0	1	0	0	3	2	0	2	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	2	0	0	1	0	0	5	4	0	0	0	1	2	0	0	0					
		0.20%	0.41%	0.0%	0.0%	0.16%	0.0%	0.0%	0.30%	0.29%	0.0%	0.32%	0.0%	0.45%	0.0%	0.35%	0.0%	0.0%	0.22%	0.0%	0.15%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.16%	0.0%	0.0%	0.57%	0.95%	0.0%	0.0%	0.0%	0.38%	0.4%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	108	6	0	0	2	0	0	9	4	6	4	12	1	1	2	1	0	3	2	1	0	5	0	0	0	0	4	0	4	4	1	5	1	4	1	1	2	4	4	0	1	6	1	4	1	0	1					
		0.67%	0.83%	0.0%	0.0%	0.33%	0.0%	0.0%	0.91%	0.59%	1.01%	0.65%	2.10%	0.45%	0.80%	0.71%	0.36%	0.0%	0.68%	0.66%	0.15%	0.0%	2.28%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	1.26%	1.26%	0.99%	0.69%	0.32%	1.08%	0.16%	0.8%	1.04%	0.45%	0.95%	0.0%	0.68%	2.47%	0.38%	0.8%	0.46%	0.0%	0.81%					
30	"13. ""Демократическая партия России"""	48	0	0	0	2	0	0	5	3	1	3	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	1	2	0	0	5	1	3	0	1	0	3	1	1	0	0	2	5	3	0	0					
		0.30%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.50%	0.44%	0.16%	0.49%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.33%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.68%	0.63%	0.0%	0.0%	0.69%	0.32%	0.81%	0.0%	0.8%	0.0%	0.34%	0.23%	0.34%	0.0%	0.0%	0.77%	1.0%	1.39%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	4	2	0	1	2	0	0	3	0	0	1	0	2	1	1	1	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	2	3	2	1	0	3	0	2	2	1	0					
		0.25%	0.55%	1.37%	0.0%	0.16%	1.24%	0.0%	0.0%	0.44%	0.0%	0.0%	0.17%	0.0%	1.61%	0.35%	0.36%	1.47%	0.0%	0.0%	0.15%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	1.04%	0.34%	0.47%	0.34%	0.0%	1.23%	0.0%	0.4%	0.93%	0.59%	0.0%					
32	"15. ""Партия СЛОН"""	30	1	0	0	2	0	1	3	0	3	3	2	0	0	2	0	0	0	1	1	1	1	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0					
		0.18%	0.13%	0.0%	0.0%	0.33%	0.0%	0.31%	0.30%	0.0%	0.50%	0.49%	0.35%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.33%	0.15%	0.30%	0.45%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.31%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	472	10	6	1	17	0	2	54	35	36	39	13	13	10	3	8	1	11	14	32	0	7	3	2	4	0	13	0	9	1	1	13	5	9	14	0	4	22	1	20	2	11	3	15	2	5	1					
		2.95%	1.38%	4.13%	0.88%	2.87%	0.0%	0.63%	5.48%	5.19%	6.08%	6.40%	2.28%	5.88%	8.06%	1.07%	2.91%	1.47%	2.51%	4.68%	5.06%	0.0%	3.19%	2.38%	0.89%	2.19%	0.0%	2.49%	0.0%	2.84%	0.31%	0.99%	1.81%	1.62%	2.43%	2.32%	0.0%	2.09%	2.52%	0.23%	6.80%	1.36%	4.54%	1.16%	3.0%	0.93%	2.97%	0.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	98	10	0	3	3	0	3	0	3	2	6	3	1	0	1	1	0	3	5	2	1	0	3	0	0	2	5	0	1	1	0	5	1	1	7	0	3	12	0	2	0	0	2	3	2	0	1					
		0.61%	1.38%	0.0%	2.65%	0.50%	0.0%	0.94%	0.0%	0.44%	0.33%	0.98%	0.52%	0.45%	0.0%	0.35%	0.36%	0.0%	0.68%	1.67%	0.31%	0.30%	0.0%	2.38%	0.0%	0.0%	1.48%	0.95%	0.0%	0.31%	0.31%	0.0%	0.69%	0.32%	0.27%	1.16%	0.0%	1.57%	1.37%	0.0%	0.68%	0.0%	0.0%	0.77%	0.6%	0.93%	0.0%	0.81%					
35	"18. ""ЛДПР"""	1171	25	10	3	35	6	20	103	72	49	73	64	15	6	26	25	4	11	20	56	14	17	7	7	14	8	19	0	19	24	7	32	21	29	72	5	2	36	13	47	21	25	19	55	4	25	6					
		7.33%	3.46%	6.89%	2.65%	5.92%	3.72%	6.32%	10.45%	10.68%	8.27%	11.98%	11.24%	6.78%	4.83%	9.31%	9.12%	5.88%	2.51%	6.68%	8.86%	4.26%	7.76%	5.55%	3.12%	7.69%	5.92%	3.64%	0.0%	6.01%	7.61%	6.93%	4.47%	6.81%	7.83%	11.98%	4.0%	1.04%	4.12%	3.09%	15.98%	14.38%	10.33%	7.36%	11.0%	1.86%	14.88%	4.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	311	20	2	3	19	3	1	25	16	19	10	18	8	0	3	6	0	0	4	10	2	2	0	4	3	0	6	0	9	10	2	15	6	7	2	3	3	10	8	6	1	4	5	31	0	5	0					
		1.94%	2.77%	1.37%	2.65%	3.21%	1.86%	0.31%	2.53%	2.37%	3.20%	1.64%	3.16%	3.61%	0.0%	1.07%	2.18%	0.0%	0.0%	1.33%	1.58%	0.60%	0.91%	0.0%	1.78%	1.64%	0.0%	1.15%	0.0%	2.84%	3.17%	1.98%	2.09%	1.94%	1.89%	0.33%	2.4%	1.57%	1.14%	1.90%	2.04%	0.68%	1.65%	1.93%	6.2%	0.0%	2.97%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7892	432	78	73	181	61	187	355	233	266	261	255	111	73	128	143	50	305	143	215	242	134	61	171	103	114	316	104	131	118	27	378	166	245	312	70	89	501	272	97	43	67	113	214	99	62	93					
		49.41%	59.91%	53.79%	64.60%	30.62%	37.88%	59.17%	36.04%	34.56%	44.93%	42.85%	44.81%	50.22%	58.87%	45.87%	52.18%	73.52%	69.79%	47.82%	34.01%	73.78%	61.18%	48.41%	76.33%	56.59%	84.44%	60.65%	70.74%	41.45%	37.46%	26.73%	52.86%	53.89%	66.21%	51.91%	56.0%	46.59%	57.38%	64.76%	32.99%	29.45%	27.68%	43.79%	42.8%	46.04%	36.90%	76.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	62	2	0	0	0	1	0	5	0	1	2	4	3	0	0	1	0	3	0	1	4	1	0	0	0	0	5	1	0	1	0	3	0	2	0	0	1	5	3	2	1	2	3	1	1	2	1					
		0.38%	0.27%	0.0%	0.0%	0.0%	0.62%	0.0%	0.50%	0.0%	0.16%	0.32%	0.70%	1.35%	0.0%	0.0%	0.36%	0.0%	0.68%	0.0%	0.15%	1.21%	0.45%	0.0%	0.0%	0.0%	0.0%	0.95%	0.68%	0.0%	0.31%	0.0%	0.41%	0.0%	0.54%	0.0%	0.0%	0.52%	0.57%	0.71%	0.68%	0.68%	0.82%	1.16%	0.2%	0.46%	1.19%	0.81%					
39	"22. ""Развитие предпринимательства"""	78	3	0	3	4	1	1	7	6	4	4	2	0	1	0	1	0	1	0	5	0	0	2	0	0	0	4	0	1	2	0	2	2	0	1	0	2	9	3	1	0	0	2	2	1	1	0					
		0.48%	0.41%	0.0%	2.65%	0.67%	0.62%	0.31%	0.71%	0.89%	0.67%	0.65%	0.35%	0.0%	0.80%	0.0%	0.36%	0.0%	0.22%	0.0%	0.79%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.76%	0.0%	0.31%	0.63%	0.0%	0.27%	0.64%	0.0%	0.16%	0.0%	1.04%	1.03%	0.71%	0.34%	0.0%	0.0%	0.77%	0.4%	0.46%	0.59%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1935	79	15	7	129	21	58	174	134	83	60	69	25	11	47	12	5	36	28	84	20	17	16	9	23	5	37	8	40	38	22	39	40	24	70	24	27	88	26	49	33	56	56	49	21	15	6					
		12.11%	10.95%	10.34%	6.19%	21.82%	13.04%	18.35%	17.66%	19.88%	14.02%	9.85%	12.12%	11.31%	8.87%	16.84%	4.37%	7.35%	8.23%	9.36%	13.29%	6.09%	7.76%	12.69%	4.01%	12.63%	3.70%	7.10%	5.44%	12.65%	12.06%	21.78%	5.45%	12.98%	6.48%	11.64%	19.2%	14.13%	10.08%	6.19%	16.66%	22.60%	23.14%	21.70%	9.8%	9.76%	8.92%	4.91%					
																																																					
41	Против всех	338	5	5	1	15	2	6	23	16	14	20	17	3	3	4	4	1	4	8	22	3	2	3	1	5	0	14	2	14	14	5	11	5	10	4	3	4	20	3	5	2	15	7	10	1	2	0					
		2.11%	0.69%	3.44%	0.88%	2.53%	1.24%	1.89%	2.33%	2.37%	2.36%	3.28%	2.98%	1.35%	2.41%	1.43%	1.45%	1.47%	0.91%	2.67%	3.48%	0.91%	0.91%	2.38%	0.44%	2.74%	0.0%	2.68%	1.36%	4.43%	4.44%	4.95%	1.53%	1.62%	2.70%	0.66%	2.4%	2.09%	2.29%	0.71%	1.70%	1.36%	6.19%	2.71%	2.0%	0.46%	1.19%	0.0%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
