Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Ширинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375					
		0.17%	0.0%	0.20%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.31%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	1.02%	0.26%	0.20%	0.0%	0.35%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	56	3	4	2	1	0	1	1	4	2	0	6	0	1	3	2	1	1	0	7	2	2	1	0	0	2	2	2	2	3	0	0	0	1					
		0.48%	0.54%	0.40%	0.16%	0.15%	0.0%	0.74%	0.86%	0.47%	0.27%	0.0%	0.94%	0.0%	0.51%	0.93%	2.22%	0.38%	0.67%	0.0%	1.74%	2.5%	1.68%	1.05%	0.0%	0.0%	0.40%	0.68%	0.53%	0.41%	3.26%	0.0%	0.0%	0.0%	0.65%					
30	"13. ""Демократическая партия России"""	45	4	7	4	0	1	0	0	5	1	0	0	1	1	0	0	2	0	0	1	1	0	1	1	0	2	2	2	4	0	0	1	0	4					
		0.39%	0.72%	0.71%	0.33%	0.0%	0.94%	0.0%	0.0%	0.58%	0.13%	0.0%	0.0%	0.13%	0.51%	0.0%	0.0%	0.77%	0.0%	0.0%	0.24%	1.25%	0.0%	1.05%	0.29%	0.0%	0.40%	0.68%	0.53%	0.83%	0.0%	0.0%	0.90%	0.0%	2.63%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	1	2	2	0	0	1	0	0	0	0	3	3	0	0	0	1	0	0	1	0	0	0	0	2	1	1	0	1	1	0	0	0	0					
		0.17%	0.18%	0.20%	0.16%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.47%	0.39%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.73%	0.20%	0.34%	0.0%	0.20%	1.08%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	1	1	2	0	0	0	0	1	1	4	0	1	2	0	0	1	0	1	1	0	1	1	0	0	0	0	3	0	0	0	0	0					
		0.18%	0.0%	0.10%	0.08%	0.31%	0.0%	0.0%	0.0%	0.0%	0.13%	0.95%	0.62%	0.0%	0.51%	0.62%	0.0%	0.0%	0.67%	0.0%	0.24%	1.25%	0.0%	1.05%	0.29%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	667	28	52	96	37	3	4	6	78	78	11	48	66	12	5	1	4	6	1	20	8	7	1	10	4	11	14	9	24	5	9	0	1	8					
		5.79%	5.07%	5.30%	8.02%	5.88%	2.83%	2.96%	5.17%	9.19%	10.54%	10.47%	7.54%	8.58%	6.18%	1.56%	1.11%	1.54%	4.02%	1.96%	4.98%	10.0%	5.88%	1.05%	2.98%	1.47%	2.20%	4.77%	2.40%	5.01%	5.43%	3.20%	0.0%	1.72%	5.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	0	4	2	2	6	0	0	2	1	1	2	2	2	1	0	11	1	0	3	1	0	3	1	2	5	0	1	2	1	0	1	0	0					
		0.49%	0.0%	0.40%	0.16%	0.31%	5.66%	0.0%	0.0%	0.23%	0.13%	0.95%	0.31%	0.26%	1.03%	0.31%	0.0%	4.24%	0.67%	0.0%	0.74%	1.25%	0.0%	3.15%	0.29%	0.73%	1.00%	0.0%	0.26%	0.41%	1.08%	0.0%	0.90%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1791	89	153	187	112	10	11	8	140	127	14	114	162	35	29	13	37	6	10	59	11	12	25	46	35	68	74	35	74	20	37	10	9	19					
		15.55%	16.12%	15.59%	15.62%	17.80%	9.43%	8.14%	6.89%	16.50%	17.16%	13.33%	17.92%	21.06%	18.04%	9.06%	14.44%	14.28%	4.02%	19.60%	14.71%	13.75%	10.08%	26.31%	13.73%	12.86%	13.62%	25.25%	9.35%	15.44%	21.73%	13.16%	9.09%	15.51%	12.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	295	7	23	25	19	2	0	2	27	30	4	15	29	3	6	2	13	4	0	10	3	3	1	4	4	20	10	4	17	3	0	3	0	2					
		2.56%	1.26%	2.34%	2.08%	3.02%	1.88%	0.0%	1.72%	3.18%	4.05%	3.80%	2.35%	3.77%	1.54%	1.87%	2.22%	5.01%	2.68%	0.0%	2.49%	3.75%	2.52%	1.05%	1.19%	1.47%	4.00%	3.41%	1.06%	3.54%	3.26%	0.0%	2.72%	0.0%	1.31%					
37	"20. ""Политическая партия ""Единая Россия"""	4111	243	370	482	249	33	43	54	351	239	32	225	274	75	105	28	103	68	15	120	22	49	12	86	122	188	71	138	155	29	44	22	6	58					
		35.69%	44.02%	37.71%	40.26%	39.58%	31.13%	31.85%	46.55%	41.39%	32.29%	30.47%	35.37%	35.63%	38.65%	32.81%	31.11%	39.76%	45.63%	29.41%	29.92%	27.5%	41.17%	12.63%	25.67%	44.85%	37.67%	24.23%	36.89%	32.35%	31.52%	15.65%	20.0%	10.34%	38.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	1	1	0	0	0	0	1	0	2	1	1	0	2	0	2	0	0	4	0	0	0	0	1	1	2	1	1	0	0	0	1	0					
		0.19%	0.0%	0.10%	0.08%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	1.90%	0.15%	0.13%	0.0%	0.62%	0.0%	0.77%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.36%	0.20%	0.68%	0.26%	0.20%	0.0%	0.0%	0.0%	1.72%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	0	0	2	1	4	0	1	0	1	0	1	4	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1					
		0.19%	0.0%	0.0%	0.16%	0.15%	3.77%	0.0%	0.86%	0.0%	0.13%	0.0%	0.15%	0.52%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.36%	0.0%	0.34%	0.0%	0.20%	0.0%	0.35%	0.90%	0.0%	0.65%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2424	110	231	246	120	22	47	20	130	156	23	109	117	23	88	33	31	31	4	74	14	18	31	91	40	115	29	84	98	18	154	60	38	19					
		21.04%	19.92%	23.54%	20.55%	19.07%	20.75%	34.81%	17.24%	15.33%	21.08%	21.90%	17.13%	15.21%	11.85%	27.5%	36.66%	11.96%	20.80%	7.84%	18.45%	17.5%	15.12%	32.63%	27.16%	14.70%	23.04%	9.89%	22.45%	20.45%	19.56%	54.80%	54.54%	65.51%	12.5%					
																																								
41	Против всех	297	15	30	16	22	2	0	1	16	26	3	29	20	6	11	0	8	7	0	9	0	4	2	7	2	12	6	16	10	0	10	1	0	6					
		2.57%	2.71%	3.05%	1.33%	3.49%	1.88%	0.0%	0.86%	1.88%	3.51%	2.85%	4.55%	2.60%	3.09%	3.43%	0.0%	3.08%	4.69%	0.0%	2.24%	0.0%	3.36%	2.10%	2.08%	0.73%	2.40%	2.04%	4.27%	2.08%	0.0%	3.55%	0.90%	0.0%	3.94%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
