Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Чесменская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816					
		7.43%	1.03%	6.98%	8.93%	4.64%	9.78%	7.55%	3.87%	5.17%	3.75%	11.44%	2.42%	10.26%	6.51%	4.48%	8.21%	14.41%	6.25%	11.25%	3.57%	10.29%	7.81%	7.87%	4.14%	11.33%	5.39%	10.58%	9.38%	5.77%	5.88%	6.60%	9.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	723	7	5	11	25	101	138	14	31	3	40	7	9	18	22	16	5	8	19	9	1	10	45	9	12	56	7	9	28	8	12	38					
		6.11%	2.41%	2.33%	9.82%	2.90%	7.26%	7.95%	4.52%	6.68%	3.75%	6.27%	5.65%	7.69%	10.65%	5.47%	4.69%	4.50%	5.56%	5.94%	10.71%	1.47%	15.63%	4.32%	6.21%	8.00%	11.18%	3.70%	2.81%	8.97%	3.62%	2.40%	9.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	94	4	1	1	2	12	14	5	0	1	8	3	1	2	2	1	1	1	1	0	0	1	2	1	1	9	3	1	4	6	4	2					
		0.79%	1.38%	0.47%	0.89%	0.23%	0.86%	0.81%	1.61%	0.00%	1.25%	1.25%	2.42%	0.85%	1.18%	0.50%	0.29%	0.90%	0.69%	0.31%	0.00%	0.00%	1.56%	0.19%	0.69%	0.67%	1.80%	1.59%	0.31%	1.28%	2.71%	0.80%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8587	248	170	82	679	951	1226	232	348	64	406	106	80	110	298	244	81	117	235	61	55	46	744	117	99	343	126	249	224	172	386	288					
		72.56%	85.52%	79.07%	73.21%	78.77%	68.37%	70.62%	74.84%	75.00%	80.00%	63.64%	85.48%	68.38%	65.09%	74.13%	71.55%	72.97%	81.25%	73.44%	72.62%	80.88%	71.88%	71.40%	80.69%	66.00%	68.46%	66.67%	77.81%	71.79%	77.83%	77.20%	69.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	4	1	0	4	16	18	0	3	0	7	0	0	0	2	1	1	1	3	0	0	0	3	0	1	4	2	0	0	1	2	0					
		0.63%	1.38%	0.47%	0.00%	0.46%	1.15%	1.04%	0.00%	0.65%	0.00%	1.10%	0.00%	0.00%	0.00%	0.50%	0.29%	0.90%	0.69%	0.94%	0.00%	0.00%	0.00%	0.29%	0.00%	0.67%	0.80%	1.06%	0.00%	0.00%	0.45%	0.40%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
