Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Первомайская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
		0.29%	0.83%	0.21%	0.42%	0.52%	0.14%	0.00%	0.00%	0.00%	0.45%	0.00%	0.71%	0.46%	0.00%	0.00%	0.74%	0.00%	0.14%	0.14%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.16%	0.00%					
20	3.Политическая партия «Демократическая партия России»	50	6	15	5	7	3	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	1	2	1	1	0	1	1	0	2	0					
		0.37%	0.45%	1.03%	0.35%	0.45%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	1.02%	0.00%	0.00%	0.00%	0.14%	0.14%	0.00%	0.00%	0.34%	0.63%	0.34%	0.72%	0.00%	0.32%	0.40%	0.00%	0.32%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2637	388	303	395	279	171	68	28	38	38	83	35	28	20	9	27	44	122	118	19	13	60	40	39	25	20	27	44	25	114	17					
		19.39%	29.22%	20.87%	27.53%	18.06%	23.85%	14.41%	13.08%	16.38%	16.96%	21.28%	12.46%	12.79%	10.20%	13.64%	20.00%	14.15%	16.55%	16.05%	27.54%	12.15%	20.48%	12.50%	13.31%	18.12%	8.85%	8.63%	17.53%	14.29%	18.04%	18.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	5	1	4	3	0	1	1	0	0	0	0	0	1	0	1	0	1	2	1	0	0	0	1	0	0	0	2	0	0	1					
		0.18%	0.38%	0.07%	0.28%	0.19%	0.00%	0.21%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.74%	0.00%	0.14%	0.27%	1.45%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	1.08%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	1	1	3	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	2	0					
		0.14%	0.15%	0.07%	0.07%	0.19%	0.14%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.32%	0.14%	0.14%	0.00%	0.00%	0.34%	0.31%	0.34%	0.00%	0.00%	0.00%	0.40%	0.00%	0.32%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1168	89	151	97	142	74	33	9	14	19	34	15	20	9	2	7	40	113	132	3	19	22	14	20	11	10	11	19	5	28	6					
		8.59%	6.70%	10.40%	6.76%	9.19%	10.32%	6.99%	4.21%	6.03%	8.48%	8.72%	5.34%	9.13%	4.59%	3.03%	5.19%	12.86%	15.33%	17.96%	4.35%	17.76%	7.51%	4.38%	6.83%	7.97%	4.42%	3.51%	7.57%	2.86%	4.43%	6.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	810	101	135	102	138	26	20	14	21	5	9	14	9	7	8	1	6	44	53	2	2	10	4	4	8	5	8	7	6	30	11					
		5.96%	7.61%	9.30%	7.11%	8.93%	3.63%	4.24%	6.54%	9.05%	2.23%	2.31%	4.98%	4.11%	3.57%	12.12%	0.74%	1.93%	5.97%	7.21%	2.90%	1.87%	3.41%	1.25%	1.37%	5.80%	2.21%	2.56%	2.79%	3.43%	4.75%	11.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	5	15	5	13	2	4	1	3	1	2	2	0	1	0	1	5	8	1	2	0	2	3	1	2	0	0	2	1	4	0					
		0.63%	0.38%	1.03%	0.35%	0.84%	0.28%	0.85%	0.47%	1.29%	0.45%	0.51%	0.71%	0.00%	0.51%	0.00%	0.74%	1.61%	1.09%	0.14%	2.90%	0.00%	0.68%	0.94%	0.34%	1.45%	0.00%	0.00%	0.80%	0.57%	0.63%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8303	672	773	776	914	427	329	154	142	155	239	197	152	149	43	89	207	426	402	40	72	188	235	214	85	179	258	163	133	433	57					
		61.06%	50.60%	53.24%	54.08%	59.16%	59.55%	69.70%	71.96%	61.21%	69.20%	61.28%	70.11%	69.41%	76.02%	65.15%	65.93%	66.56%	57.80%	54.69%	57.97%	67.29%	64.16%	73.44%	73.04%	61.59%	79.20%	82.43%	64.94%	76.00%	68.51%	61.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	9	7	13	5	4	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	2	2	0	0	0	0	1	0					
		0.40%	0.68%	0.48%	0.91%	0.32%	0.56%	0.21%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.14%	0.00%	0.00%	0.00%	2.19%	0.68%	1.45%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
