Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Первомайская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	790	128	118	164	94	27	30	22	1	33	16	19	28	0	8	11	12	4	2	1	26	22	8	3	7	0	6					
		5.14%	9.83%	10.49%	13.08%	6.57%	2.58%	5.38%	6.75%	0.17%	9.54%	3.83%	8.56%	9.62%	0.00%	2.15%	0.96%	0.85%	4.00%	1.74%	0.31%	5.22%	4.30%	5.88%	0.55%	2.33%	0.00%	0.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	988	159	133	142	75	45	27	14	2	24	17	31	27	9	23	109	25	4	10	8	12	13	10	25	25	10	9					
		6.43%	12.21%	11.82%	11.32%	5.24%	4.30%	4.84%	4.29%	0.35%	6.94%	4.07%	13.96%	9.28%	6.87%	6.18%	9.49%	1.78%	4.00%	8.70%	2.45%	2.41%	2.54%	7.35%	4.62%	8.31%	4.46%	1.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	64	12	13	7	5	0	7	1	0	4	1	0	3	0	0	2	4	0	0	0	2	3	0	0	0	0	0					
		0.42%	0.92%	1.16%	0.56%	0.35%	0.00%	1.25%	0.31%	0.00%	1.16%	0.24%	0.00%	1.03%	0.00%	0.00%	0.17%	0.28%	0.00%	0.00%	0.00%	0.40%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2620	324	291	391	299	126	68	34	116	66	36	33	42	20	28	116	173	10	11	70	51	53	16	84	33	40	89					
		17.05%	24.88%	25.87%	31.18%	20.91%	12.05%	12.19%	10.43%	20.21%	19.08%	8.61%	14.86%	14.43%	15.27%	7.53%	10.10%	12.30%	10.00%	9.57%	21.47%	10.24%	10.35%	11.76%	15.53%	10.96%	17.86%	13.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	84	12	28	18	2	1	3	2	1	1	1	0	1	0	0	2	2	0	1	0	5	1	0	3	0	0	0					
		0.55%	0.92%	2.49%	1.44%	0.14%	0.10%	0.54%	0.61%	0.17%	0.29%	0.24%	0.00%	0.34%	0.00%	0.00%	0.17%	0.14%	0.00%	0.87%	0.00%	1.00%	0.20%	0.00%	0.55%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10626	636	522	500	941	843	417	251	454	214	344	138	178	99	285	907	1185	82	89	245	401	411	101	424	235	172	552					
		69.17%	48.85%	46.40%	39.87%	65.80%	80.59%	74.73%	76.99%	79.09%	61.85%	82.30%	62.16%	61.17%	75.57%	76.61%	79.01%	84.28%	82.00%	77.39%	75.15%	80.52%	80.27%	74.26%	78.37%	78.07%	76.79%	83.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	7	2	6	2	0	1	0	0	1	1	1	1	0	0	0	3	0	0	0	1	2	0	1	0	0	0					
		0.19%	0.54%	0.18%	0.48%	0.14%	0.00%	0.18%	0.00%	0.00%	0.29%	0.24%	0.45%	0.34%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.20%	0.39%	0.00%	0.18%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
