7	Число избирательных бюллетеней в переносных ящиках для голосования	1967	37	26	23	28	34	55	46	50	54	34	45	42	48	45	37	68	83	33	50	25	24	18	16	29	28	34	39	36	51	9	30	27	13	64	38	133	44	29	36	29	15	37	19	20	17	16	58	24	41	34	25	29	42					
8	Число бюллетеней в стационарных ящиках для голосования	89952	1451	1771	1890	1362	1385	1985	1827	1971	1976	1932	1562	1857	1623	1757	1835	1965	2075	2052	1933	1592	1554	1692	2148	1997	2020	1872	1450	1869	2022	817	1619	1593	715	1764	1802	1726	1280	1839	2200	1305	1300	1834	1432	1149	1626	1581	1856	1586	1651	1818	1538	1610	1886					
9	Число недействительных избирательных бюллетеней	934	19	44	23	21	14	18	7	0	4	8	20	18	20	18	34	18	37	21	0	9	11	0	53	34	19	37	22	0	0	11	16	8	10	37	22	12	18	14	20	18	15	13	14	4	10	19	12	29	7	24	11	18	43					
10	Число действительных избирательных бюллетеней	90985	1469	1753	1890	1369	1405	2022	1866	2021	2026	1958	1587	1881	1651	1784	1838	2015	2121	2064	1983	1608	1567	1710	2111	1992	2029	1869	1467	1905	2073	815	1633	1612	718	1791	1818	1847	1306	1854	2216	1316	1300	1858	1437	1165	1633	1578	1902	1581	1685	1828	1552	1621	1885					
11	Число полученных открепительных  удостоверений	1530	25	30	35	20	30	35	35	35	35	25	25	35	30	30	35	30	30	30	30	25	25	25	35	40	40	35	25	35	30	20	25	30	25	30	30	30	25	30	30	20	20	30	25	20	25	30	30	25	30	25	25	25	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1020	23	25	24	17	23	20	23	22	25	24	23	31	19	16	17	22	10	24	18	22	22	13	16	24	22	13	14	11	14	8	19	19	10	19	22	23	21	14	20	17	15	27	16	9	19	22	25	13	20	19	20	16	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	464	8	5	10	2	10	7	16	7	13	3	11	16	14	2	2	13	9	9	6	11	9	8	7	11	19	11	8	1	7	7	12	9	4	6	6	12	8	7	6	7	7	8	12	9	12	12	12	6	15	16	2	5	9					
14	Число неиспользованных открепительных удостоверений	510	2	5	11	3	7	15	12	13	10	1	2	4	11	14	18	8	20	6	12	3	3	12	19	16	18	22	11	24	16	12	6	11	15	11	8	7	4	16	10	3	5	3	9	11	6	8	5	12	10	6	5	9	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	92	0	1	3	2	3	3	1	1	1	4	1	3	1	2	1	1	2	2	2	1	1	2	1	3	1	1	1	2	3	0	0	2	1	4	1	2	2	0	1	0	0	3	2	2	2	0	6	1	4	3	2	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	1701	30	45	47	45	38	33	36	11	22	23	38	57	29	31	56	39	48	36	20	26	24	22	60	33	44	52	29	20	42	10	33	21	28	22	35	36	24	43	31	17	22	7	34	14	10	25	59	31	33	12	43	38	37					
		1.85%	2.02%	2.50%	2.46%	3.24%	2.68%	1.62%	1.92%	0.54%	1.08%	1.17%	2.36%	3.00%	1.74%	1.72%	2.99%	1.92%	2.22%	1.73%	1.01%	1.61%	1.52%	1.29%	2.77%	1.63%	2.15%	2.73%	1.95%	1.05%	2.03%	1.21%	2.00%	1.30%	3.85%	1.20%	1.90%	1.94%	1.81%	2.30%	1.39%	1.27%	1.67%	0.37%	2.34%	1.20%	0.61%	1.57%	3.08%	1.93%	1.95%	0.65%	2.75%	2.32%	1.92%					
19	Жириновский Владимир Вольфович	6887	85	184	119	117	116	183	147	69	161	110	130	140	141	101	205	154	202	129	44	86	92	165	196	96	95	209	117	156	121	62	170	110	85	136	169	146	89	177	212	118	102	49	159	96	70	165	131	123	66	71	132	197	182					
		7.49%	5.71%	10.24%	6.22%	8.42%	8.17%	8.97%	7.85%	3.41%	7.93%	5.60%	8.09%	7.37%	8.44%	5.60%	10.95%	7.58%	9.36%	6.19%	2.22%	5.32%	5.83%	9.65%	9.06%	4.74%	4.64%	10.97%	7.86%	8.19%	5.84%	7.51%	10.31%	6.79%	11.68%	7.44%	9.18%	7.85%	6.72%	9.48%	9.48%	8.85%	7.76%	2.62%	10.96%	8.21%	4.26%	10.33%	6.84%	7.64%	3.90%	3.83%	8.45%	12.02%	9.44%					
20	Зюганов Геннадий Андреевич	20800	318	436	481	351	328	473	485	474	417	479	373	448	380	481	483	346	374	297	278	237	187	414	625	568	543	530	317	521	225	155	356	338	171	445	267	377	306	253	429	323	336	516	365	295	452	394	465	429	464	414	436	435	510					
		22.63%	21.37%	24.26%	25.14%	25.25%	23.11%	23.19%	25.89%	23.45%	20.54%	24.36%	23.21%	23.59%	22.74%	26.69%	25.80%	17.02%	17.33%	14.24%	14.02%	14.66%	11.85%	24.21%	28.88%	28.04%	26.51%	27.81%	21.29%	27.35%	10.85%	18.77%	21.59%	20.86%	23.49%	24.34%	14.51%	20.28%	23.11%	13.54%	19.19%	24.21%	25.55%	27.58%	25.16%	25.24%	27.51%	24.67%	24.29%	26.65%	27.42%	22.35%	27.90%	26.54%	26.45%					
21	Медведев Дмитрий Анатольевич	61597	1036	1088	1243	856	923	1333	1198	1467	1426	1346	1046	1236	1101	1171	1094	1476	1497	1602	1641	1259	1264	1109	1230	1295	1347	1078	1004	1208	1685	588	1074	1143	434	1188	1347	1288	887	1381	1544	858	840	1286	879	760	1101	994	1247	998	1122	1331	941	951	1156					
		67.01%	69.62%	60.55%	64.98%	61.58%	65.05%	65.34%	63.96%	72.59%	70.25%	68.46%	65.09%	65.09%	65.89%	64.98%	58.44%	72.60%	69.37%	76.83%	82.75%	77.86%	80.10%	64.85%	56.84%	63.92%	65.77%	56.56%	67.43%	63.41%	81.28%	71.19%	65.13%	70.56%	59.62%	64.99%	73.21%	69.28%	66.99%	73.93%	69.05%	64.32%	63.88%	68.73%	60.58%	65.01%	67.01%	62.24%	65.15%	61.99%	66.31%	71.87%	60.20%	58.02%	59.96%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
