Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																	
Дата голосования: 18.09.2016																																	
																																	
Наименование Избирательной комиссии:    Демидовская																																	
																																	
Сводная таблица итогов голосования по федеральному избирательному округу																																	
																																	
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №797	УИК №798									
		15.37%	19.26%	17.61%	18.82%	14.91%	9.09%	16.39%	9.09%	7.46%	7.89%	10.71%	14.97%	8.21%	21.52%	14.10%	16.98%	8.91%	10.37%	11.86%	12.93%	17.11%	20.59%	15.11%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	17	1	6	1	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3									
		0.31%	0.20%	0.87%	0.29%	0.16%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	83	11	8	5	5	4	1	1	2	1	0	2	4	23	1	0	0	1	6	0	0	3	5									
		1.51%	2.25%	1.16%	1.47%	0.78%	2.27%	0.82%	1.30%	1.49%	0.88%	0.00%	1.07%	2.99%	3.72%	1.28%	0.00%	0.00%	0.61%	2.03%	0.00%	0.00%	4.41%	1.37%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
