Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    ТИК Сивинского МР																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	415	6	25	63	2	18	0	20	0	4	17	11	21	0	30	12	11	1	11	2	20	62	43	36					
		5.92%	7.50%	8.74%	10.03%	1.39%	7.73%	0.00%	4.60%	0.00%	4.00%	8.42%	7.53%	14.09%	0.00%	4.41%	5.53%	11.22%	2.08%	3.67%	1.24%	5.62%	5.12%	5.48%	8.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	0	1	1	1	0	0	0	0	0	2	1	0	0	5	2	0	0	0	1	0	5	5	1					
		0.36%	0.00%	0.35%	0.16%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.68%	0.00%	0.00%	0.73%	0.92%	0.00%	0.00%	0.00%	0.62%	0.00%	0.41%	0.64%	0.24%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.15%	0.46%	0.00%	2.08%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	327	3	14	16	3	19	8	18	0	8	4	17	2	2	42	6	2	0	15	16	18	76	29	9					
		4.66%	3.75%	4.90%	2.55%	2.08%	8.15%	4.85%	4.14%	0.00%	8.00%	1.98%	11.64%	1.34%	1.67%	6.17%	2.76%	2.04%	0.00%	5.00%	9.94%	5.06%	6.28%	3.69%	2.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	0	1	1	0	2	1	5	0	1	3	2	0	0	2	0	0	0	2	0	0	20	11	3					
		0.77%	0.00%	0.35%	0.16%	0.00%	0.86%	0.61%	1.15%	0.00%	1.00%	1.49%	1.37%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	1.65%	1.40%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	1	0	0	0	1	0	2	0	3	0	0	1	0	1	0	1	0	0	0	2	0					
		0.17%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.23%	0.00%	2.00%	0.00%	2.05%	0.00%	0.00%	0.15%	0.00%	1.02%	0.00%	0.33%	0.00%	0.00%	0.00%	0.25%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	761	7	19	69	6	25	9	49	3	10	14	17	9	4	83	27	4	3	34	25	47	135	107	55					
		10.85%	8.75%	6.64%	10.99%	4.17%	10.73%	5.45%	11.26%	4.84%	10.00%	6.93%	11.64%	6.04%	3.33%	12.19%	12.44%	4.08%	6.25%	11.33%	15.53%	13.20%	11.15%	13.63%	13.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	217	1	3	21	2	2	5	10	2	6	2	1	2	0	23	11	5	1	3	7	14	59	28	9					
		3.09%	1.25%	1.05%	3.34%	1.39%	0.86%	3.03%	2.30%	3.23%	6.00%	0.99%	0.68%	1.34%	0.00%	3.38%	5.07%	5.10%	2.08%	1.00%	4.35%	3.93%	4.87%	3.57%	2.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	0	3	4	2	1	1	1	0	1	0	0	0	0	6	1	0	0	1	1	0	14	4	0					
		0.57%	0.00%	1.05%	0.64%	1.39%	0.43%	0.61%	0.23%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.46%	0.00%	0.00%	0.33%	0.62%	0.00%	1.16%	0.51%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5059	59	212	443	125	161	139	326	54	65	159	91	113	114	480	157	75	42	225	109	253	825	544	288					
		72.11%	73.75%	74.13%	70.54%	86.81%	69.10%	84.24%	74.94%	87.10%	65.00%	78.71%	62.33%	75.84%	95.00%	70.48%	72.35%	76.53%	87.50%	75.00%	67.70%	71.07%	68.13%	69.30%	70.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	44	0	5	0	1	1	0	1	1	1	0	0	1	0	6	0	0	0	3	0	4	7	7	6					
		0.63%	0.00%	1.75%	0.00%	0.69%	0.43%	0.00%	0.23%	1.61%	1.00%	0.00%	0.00%	0.67%	0.00%	0.88%	0.00%	0.00%	0.00%	1.00%	0.00%	1.12%	0.58%	0.89%	1.47%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
