Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Буденновская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283					
12	Число выданных открепительных удостоверений	240	10	3	8	9	7	50	2	10	5	4	10	7	4	9	8	10	10	0	10	3	12	15	2	10	11	7	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	65	4	0	3	3	3	2	2	5	1	1	3	0	5	0	4	2	2	4	3	1	3	3	1	2	3	4	1					
14	Число неиспользованных открепительных удостоверений	50	0	2	2	1	3	0	3	0	0	6	0	3	1	1	2	0	10	5	0	2	0	0	3	0	2	3	1					
15	"Число открепительных удостоверений, выданных в ТИК"	8	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	522	40	8	12	8	14	19	4	33	15	34	36	33	14	32	30	46	31	5	17	16	15	13	1	18	6	15	7					
		2.35%	2.73%	1.89%	1.74%	0.93%	1.98%	1.84%	1.96%	2.45%	1.66%	3.35%	2.79%	3.15%	2.56%	3.37%	2.45%	4.34%	2.81%	1.88%	2.10%	6.56%	0.98%	1.72%	0.64%	2.30%	0.89%	1.93%	2.10%					
19	. Малышкин Олег Александрович	747	64	17	20	31	25	28	3	41	43	31	35	29	29	32	47	34	31	3	21	8	48	24	6	38	25	24	10					
		3.36%	4.37%	4.02%	2.90%	3.60%	3.53%	2.71%	1.47%	3.04%	4.76%	3.05%	2.71%	2.77%	5.31%	3.37%	3.83%	3.20%	2.81%	1.13%	2.60%	3.28%	3.12%	3.17%	3.85%	4.87%	3.71%	3.08%	2.99%					
20	. Миронов Сергей Михайлович	166	24	2	4	3	6	8	1	3	11	4	17	12	4	4	3	5	9	1	3	3	18	5	1	3	8	4	0					
		0.75%	1.64%	0.47%	0.58%	0.35%	0.85%	0.77%	0.49%	0.22%	1.22%	0.39%	1.32%	1.15%	0.73%	0.42%	0.24%	0.47%	0.82%	0.38%	0.37%	1.23%	1.17%	0.66%	0.64%	0.38%	1.19%	0.51%	0.00%					
21	. Путин Владимир Владимирович	14077	945	220	479	617	421	664	155	870	647	599	754	628	309	574	834	686	692	201	448	125	979	493	74	467	486	527	183					
		63.38%	64.46%	52.01%	69.52%	71.66%	59.46%	64.15%	75.98%	64.54%	71.65%	59.01%	58.40%	60.04%	56.59%	60.42%	68.03%	64.66%	62.79%	75.56%	55.45%	51.23%	63.65%	65.21%	47.44%	59.80%	72.11%	67.65%	54.79%					
22	. Хакамада Ирина Муцуовна	302	22	9	16	6	3	19	2	14	8	17	19	24	2	13	16	17	13	8	13	3	19	5	2	6	8	14	4					
		1.36%	1.50%	2.13%	2.32%	0.70%	0.42%	1.84%	0.98%	1.04%	0.89%	1.67%	1.47%	2.29%	0.37%	1.37%	1.31%	1.60%	1.18%	3.01%	1.61%	1.23%	1.24%	0.66%	1.28%	0.77%	1.19%	1.80%	1.20%					
23	. Харитонов Николай Михайлович	5528	286	148	138	171	214	257	37	310	139	284	375	267	173	255	243	223	280	37	271	76	421	197	69	233	121	182	121					
		24.89%	19.51%	34.99%	20.03%	19.86%	30.23%	24.83%	18.14%	23.00%	15.39%	27.98%	29.05%	25.53%	31.68%	26.84%	19.82%	21.02%	25.41%	13.91%	33.54%	31.15%	27.37%	26.06%	44.23%	29.83%	17.95%	23.36%	36.23%					
																																		
24	Против всех	645	68	19	13	17	18	38	1	61	35	36	46	24	14	29	44	35	34	8	24	9	24	12	2	9	12	10	3					
		2.90%	4.64%	4.49%	1.89%	1.97%	2.54%	3.67%	0.49%	4.53%	3.88%	3.55%	3.56%	2.29%	2.56%	3.05%	3.59%	3.30%	3.09%	3.01%	2.97%	3.69%	1.56%	1.59%	1.28%	1.15%	1.78%	1.28%	0.90%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
