Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Киржачская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	161	9	10	7	6	1	2	7	1	7	12	9	0	3	9	5	10	5	2	3	4	6	6	9	1	4	3	9	5	5	1					
14	Число неиспользованных открепительных удостоверений	347	9	9	15	9	7	13	15	17	18	12	16	28	24	24	14	2	9	7	9	6	5	3	9	6	15	6	13	13	5	9					
15	"Число открепительных удостоверений, выданных в ТИК"	8	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	959	15	14	41	36	55	48	31	37	32	92	78	67	72	90	26	13	18	4	20	12	19	7	12	13	16	11	17	30	30	3					
		4.93%	5.02%	3.56%	5.29%	6.33%	5.22%	5.39%	3.63%	5.26%	5.54%	6.35%	6.08%	5.65%	6.03%	6.04%	3.86%	5.96%	3.45%	1.59%	6.37%	3.72%	4.82%	2.25%	3.66%	2.66%	2.96%	3.47%	3.97%	3.81%	4.33%	1.99%					
19	. Малышкин Олег Александрович	431	2	11	25	11	20	12	16	17	7	31	26	22	35	19	25	6	13	0	4	11	4	8	5	12	10	14	21	19	14	11					
		2.22%	0.67%	2.80%	3.23%	1.93%	1.90%	1.35%	1.87%	2.42%	1.21%	2.14%	2.03%	1.85%	2.93%	1.27%	3.71%	2.75%	2.50%	0.00%	1.27%	3.41%	1.02%	2.57%	1.52%	2.45%	1.85%	4.42%	4.91%	2.41%	2.02%	7.28%					
20	. Миронов Сергей Михайлович	131	0	6	2	5	10	6	5	6	3	12	3	4	2	14	3	4	5	2	1	2	0	7	2	3	12	0	8	2	2	0					
		0.67%	0.00%	1.53%	0.26%	0.88%	0.95%	0.67%	0.59%	0.85%	0.52%	0.83%	0.23%	0.34%	0.17%	0.94%	0.45%	1.83%	0.96%	0.80%	0.32%	0.62%	0.00%	2.25%	0.61%	0.61%	2.22%	0.00%	1.87%	0.25%	0.29%	0.00%					
21	. Путин Владимир Владимирович	13362	194	281	535	392	683	552	596	443	379	927	851	822	808	996	454	150	388	201	228	262	260	237	242	359	388	222	295	557	551	109					
		68.67%	64.88%	71.50%	69.03%	68.89%	64.86%	62.02%	69.79%	63.02%	65.57%	64.02%	66.33%	69.31%	67.62%	66.80%	67.46%	68.81%	74.47%	80.08%	72.61%	81.11%	65.99%	76.21%	73.78%	73.42%	71.72%	70.03%	68.93%	70.69%	79.51%	72.19%					
22	. Хакамада Ирина Муцуовна	446	7	9	17	8	29	18	27	34	12	34	30	23	35	41	8	3	10	3	7	3	9	4	6	7	15	3	10	19	15	0					
		2.29%	2.34%	2.29%	2.19%	1.41%	2.75%	2.02%	3.16%	4.84%	2.08%	2.35%	2.34%	1.94%	2.93%	2.75%	1.19%	1.38%	1.92%	1.20%	2.23%	0.93%	2.28%	1.29%	1.83%	1.43%	2.77%	0.95%	2.34%	2.41%	2.16%	0.00%					
23	. Харитонов Николай Михайлович	3024	67	56	114	95	179	194	134	116	118	274	222	170	161	234	112	30	67	34	41	20	86	36	45	71	74	50	60	114	41	9					
		15.54%	22.41%	14.25%	14.71%	16.70%	17.00%	21.80%	15.69%	16.50%	20.42%	18.92%	17.30%	14.33%	13.47%	15.69%	16.64%	13.76%	12.86%	13.55%	13.06%	6.19%	21.83%	11.58%	13.72%	14.52%	13.68%	15.77%	14.02%	14.47%	5.92%	5.96%					
																																					
24	Против всех	867	12	16	33	18	64	43	25	35	18	60	57	62	67	82	35	10	9	5	11	10	16	11	15	19	26	13	10	39	31	15					
		4.46%	4.01%	4.07%	4.26%	3.16%	6.08%	4.83%	2.93%	4.98%	3.11%	4.14%	4.44%	5.23%	5.61%	5.50%	5.20%	4.59%	1.73%	1.99%	3.50%	3.10%	4.06%	3.54%	4.57%	3.89%	4.81%	4.10%	2.34%	4.95%	4.47%	9.93%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
