Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Ржаксинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441					
11	Число полученных открепительных  удостоверений	198	23	20	18	4	2	5	5	3	3	3	3	3	5	3	5	5	5	3	10	3	8	5	3	3	3	8	3	3	10	3	10	5	3					
12	Число выданных открепительных удостоверений	33	10	3	5	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	5	3	1	1	1	0	0	0	2	1	1	0	0	0	0	1	0	0	5	2	3	1	0	0	0	1	0	1	2	1	3	2	0					
14	Число неиспользованных открепительных удостоверений	165	13	17	13	0	2	4	4	3	3	3	3	3	5	3	5	5	5	3	6	3	7	5	3	3	1	8	3	3	10	3	8	5	3					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	235	29	14	23	6	1	8	11	0	3	5	4	3	6	0	7	15	21	3	7	6	5	9	6	0	0	4	2	4	14	2	14	3	0					
		1.86%	2.95%	1.70%	2.73%	2.34%	0.40%	1.74%	2.41%	0.00%	1.28%	2.45%	2.38%	1.66%	1.46%	0.00%	1.89%	3.70%	5.37%	1.76%	1.20%	2.40%	0.85%	1.67%	2.14%	0.00%	0.00%	0.72%	1.07%	1.52%	2.17%	1.00%	2.04%	0.95%	0.00%					
19	. Малышкин Олег Александрович	261	15	17	14	11	5	5	13	7	3	8	3	6	2	1	8	3	10	4	11	3	26	10	5	8	2	9	2	4	10	4	13	11	8					
		2.07%	1.53%	2.06%	1.66%	4.30%	2.00%	1.09%	2.85%	2.73%	1.28%	3.92%	1.79%	3.31%	0.49%	0.55%	2.16%	0.74%	2.56%	2.35%	1.89%	1.20%	4.40%	1.86%	1.78%	7.27%	0.92%	1.62%	1.07%	1.52%	1.55%	1.99%	1.90%	3.49%	5.67%					
20	. Миронов Сергей Михайлович	85	4	9	9	3	0	5	0	0	1	0	0	2	2	2	2	1	3	2	4	2	2	6	2	2	0	3	2	2	7	0	2	2	4					
		0.67%	0.41%	1.09%	1.07%	1.17%	0.00%	1.09%	0.00%	0.00%	0.43%	0.00%	0.00%	1.10%	0.49%	1.10%	0.54%	0.25%	0.77%	1.18%	0.69%	0.80%	0.34%	1.12%	0.71%	1.82%	0.00%	0.54%	1.07%	0.76%	1.09%	0.00%	0.29%	0.63%	2.84%					
21	. Путин Владимир Владимирович	7973	567	498	522	199	190	326	316	148	132	143	115	119	291	141	185	241	182	96	410	162	382	385	192	71	184	414	132	157	389	123	348	136	77					
		63.25%	57.74%	60.36%	62.00%	77.73%	76.00%	71.02%	69.30%	57.81%	56.41%	70.10%	68.45%	65.75%	70.98%	77.47%	50.00%	59.51%	46.55%	56.47%	70.45%	64.80%	64.64%	71.56%	68.33%	64.55%	84.79%	74.33%	70.59%	59.70%	60.31%	61.19%	50.73%	43.17%	54.61%					
22	. Хакамада Ирина Муцуовна	157	11	10	15	3	1	3	4	3	4	3	5	0	12	0	8	3	4	0	6	4	7	8	4	2	1	8	3	0	8	1	8	6	2					
		1.25%	1.12%	1.21%	1.78%	1.17%	0.40%	0.65%	0.88%	1.17%	1.71%	1.47%	2.98%	0.00%	2.93%	0.00%	2.16%	0.74%	1.02%	0.00%	1.03%	1.60%	1.18%	1.49%	1.42%	1.82%	0.46%	1.44%	1.60%	0.00%	1.24%	0.50%	1.17%	1.90%	1.42%					
23	. Харитонов Николай Михайлович	3603	332	250	234	31	51	100	110	91	90	42	40	42	93	34	152	130	165	65	131	67	156	62	68	26	28	113	46	94	211	69	283	151	46					
		28.58%	33.81%	30.30%	27.79%	12.11%	20.40%	21.79%	24.12%	35.55%	38.46%	20.59%	23.81%	23.20%	22.68%	18.68%	41.08%	32.10%	42.20%	38.24%	22.51%	26.80%	26.40%	11.52%	24.20%	23.64%	12.90%	20.29%	24.60%	35.74%	32.71%	34.33%	41.25%	47.94%	32.62%					
																																								
24	Против всех	170	14	21	17	2	2	6	2	5	1	3	0	6	2	1	6	8	6	0	7	3	9	13	3	1	1	5	0	2	5	1	9	5	4					
		1.35%	1.43%	2.55%	2.02%	0.78%	0.80%	1.31%	0.44%	1.95%	0.43%	1.47%	0.00%	3.31%	0.49%	0.55%	1.62%	1.98%	1.53%	0.00%	1.20%	1.20%	1.52%	2.42%	1.07%	0.91%	0.46%	0.90%	0.00%	0.76%	0.78%	0.50%	1.31%	1.59%	2.84%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
