Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Уренская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1064	43	35	17	39	25	29	94	30	21	9	19	86	68	25	31	34	1	14	49	33	12	2	46	12	30	33	18	4	19	31	30	3	29	15	12	22	44					
		7.31%	11.85%	10.32%	2.30%	5.89%	4.38%	5.33%	10.62%	5.62%	3.48%	2.97%	3.82%	11.20%	10.30%	8.71%	8.12%	9.52%	1.09%	8.43%	9.96%	11.91%	4.48%	3.45%	13.14%	4.26%	6.85%	13.15%	10.00%	2.84%	9.05%	9.81%	8.29%	4.76%	14.15%	2.84%	5.38%	3.26%	9.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1633	44	68	65	69	39	25	178	37	28	28	38	100	104	44	69	57	9	10	42	43	11	9	67	10	35	39	17	21	40	28	51	11	20	38	14	68	57					
		11.22%	12.12%	20.06%	8.80%	10.42%	6.83%	4.60%	20.11%	6.93%	4.64%	9.24%	7.65%	13.02%	15.76%	15.33%	18.06%	15.97%	9.78%	6.02%	8.54%	15.52%	4.10%	15.52%	19.14%	3.55%	7.99%	15.54%	9.44%	14.89%	19.05%	8.86%	14.09%	17.46%	9.76%	7.20%	6.28%	10.09%	11.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	85	4	1	5	5	6	2	10	1	0	2	4	3	6	1	6	1	1	1	1	2	1	0	0	1	2	2	0	0	0	1	2	0	2	1	0	7	4					
		0.58%	1.10%	0.29%	0.68%	0.76%	1.05%	0.37%	1.13%	0.19%	0.00%	0.66%	0.80%	0.39%	0.91%	0.35%	1.57%	0.28%	1.09%	0.60%	0.20%	0.72%	0.37%	0.00%	0.00%	0.35%	0.46%	0.80%	0.00%	0.00%	0.00%	0.32%	0.55%	0.00%	0.98%	0.19%	0.00%	1.04%	0.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3137	95	91	200	102	176	137	239	86	172	77	111	198	183	57	82	45	10	19	71	52	90	12	38	56	46	62	44	20	45	77	83	21	93	109	19	60	59					
		21.55%	26.17%	26.84%	27.06%	15.41%	30.82%	25.18%	27.01%	16.10%	28.48%	25.41%	22.33%	25.78%	27.73%	19.86%	21.47%	12.61%	10.87%	11.45%	14.43%	18.77%	33.58%	20.69%	10.86%	19.86%	10.50%	24.70%	24.44%	14.18%	21.43%	24.37%	22.93%	33.33%	45.37%	20.64%	8.52%	8.90%	12.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	2	6	5	8	11	1	7	2	7	2	9	6	9	2	3	0	0	0	0	4	1	0	2	2	0	1	0	0	5	1	0	1	1	0	0	5	3					
		0.73%	0.55%	1.77%	0.68%	1.21%	1.93%	0.18%	0.79%	0.37%	1.16%	0.66%	1.81%	0.78%	1.36%	0.70%	0.79%	0.00%	0.00%	0.00%	0.00%	1.44%	0.37%	0.00%	0.57%	0.71%	0.00%	0.40%	0.00%	0.00%	2.38%	0.32%	0.00%	1.59%	0.49%	0.00%	0.00%	0.74%	0.62%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8396	165	135	441	439	310	344	343	373	368	182	312	373	285	157	190	215	71	119	327	139	153	35	190	198	311	112	101	93	101	178	187	26	59	358	178	512	316					
		57.68%	45.45%	39.82%	59.68%	66.31%	54.29%	63.24%	38.76%	69.85%	60.93%	60.07%	62.78%	48.57%	43.18%	54.70%	49.74%	60.22%	77.17%	71.69%	66.46%	50.18%	57.09%	60.34%	54.29%	70.21%	71.00%	44.62%	56.11%	65.96%	48.10%	56.33%	51.66%	41.27%	28.78%	67.80%	79.82%	75.96%	65.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	3	1	3	0	3	2	0	2	1	1	1	1	2	0	1	0	0	2	0	1	0	0	3	0	3	0	0	3	0	0	0	1	0	1	0	0	1					
		0.25%	0.83%	0.29%	0.41%	0.00%	0.53%	0.37%	0.00%	0.37%	0.17%	0.33%	0.20%	0.13%	0.30%	0.00%	0.26%	0.00%	0.00%	1.20%	0.00%	0.36%	0.00%	0.00%	0.86%	0.00%	0.68%	0.00%	0.00%	2.13%	0.00%	0.00%	0.00%	1.59%	0.00%	0.19%	0.00%	0.00%	0.21%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
