Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Уренская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	4	0	3	2	6	1	1	1	3	1	2	7	4	3	2	1	0	1	0	3	2	3	0	2	5	3	1	1	0	2	3	1	0	0	1	1	1	4					
		0.50%	1.11%	0.00%	0.42%	0.34%	0.96%	0.17%	0.11%	0.15%	0.62%	0.42%	0.42%	0.78%	0.68%	0.93%	0.46%	0.28%	0.00%	0.52%	0.00%	1.12%	0.65%	5.08%	0.00%	0.52%	1.77%	0.74%	0.33%	0.47%	0.00%	0.73%	0.92%	0.30%	0.00%	0.00%	0.20%	0.50%	0.15%	0.77%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9455	231	270	410	336	358	343	545	379	278	139	301	541	325	194	308	275	65	163	331	169	169	38	32	270	165	304	181	154	139	169	236	182	49	73	307	167	472	387					
		63.38%	64.35%	64.90%	57.58%	56.95%	57.56%	59.76%	58.86%	55.90%	57.56%	58.40%	63.91%	60.65%	54.90%	60.25%	70.64%	77.68%	72.22%	84.46%	75.23%	63.06%	55.23%	64.41%	68.09%	70.87%	58.51%	74.51%	59.54%	72.64%	75.14%	61.68%	72.17%	54.01%	66.22%	37.44%	62.27%	82.67%	71.84%	74.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	1	2	1	3	3	2	0	3	2	1	0	2	1	0	1	0	0	0	1	1	0	0	0	2	0	0	0	3	0	0	1	1	1	4	1	0	1	1					
		0.26%	0.28%	0.48%	0.14%	0.51%	0.48%	0.35%	0.00%	0.44%	0.41%	0.42%	0.00%	0.22%	0.17%	0.00%	0.23%	0.00%	0.00%	0.00%	0.23%	0.37%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	0.31%	0.30%	1.35%	2.05%	0.20%	0.00%	0.15%	0.19%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
