Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Краснояружская 																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752					
		1.04%	1.13%	0.19%	0.69%	2.75%	1.66%	1.46%	0.65%	0.0%	2.70%	0.63%	0.71%	1.12%	0.54%	0.83%	0.66%	0.76%	1.94%	0.8%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	51	2	0	0	0	3	0	1	0	3	3	0	7	3	6	6	8	8	1					
		0.49%	0.28%	0.0%	0.0%	0.0%	0.45%	0.0%	0.16%	0.0%	0.67%	1.89%	0.0%	0.56%	0.54%	0.55%	0.79%	0.76%	1.11%	0.4%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	251	20	0	0	12	15	16	6	6	5	0	3	49	21	17	23	40	15	3					
		2.41%	2.82%	0.0%	0.0%	3.66%	2.26%	5.86%	0.98%	1.20%	1.12%	0.0%	0.71%	3.92%	3.83%	1.58%	3.04%	3.83%	2.08%	1.2%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	87	7	4	1	2	4	0	3	0	5	0	2	13	14	2	10	11	6	3					
		0.83%	0.99%	0.79%	0.69%	0.61%	0.60%	0.0%	0.49%	0.0%	1.12%	0.0%	0.47%	1.04%	2.55%	0.18%	1.32%	1.05%	0.83%	1.2%					
22	"5. ""За Русь Святую"""	44	3	1	0	2	3	0	1	0	5	1	2	9	4	1	4	5	3	0					
		0.42%	0.42%	0.19%	0.0%	0.61%	0.45%	0.0%	0.16%	0.0%	1.12%	0.63%	0.47%	0.72%	0.72%	0.09%	0.52%	0.47%	0.41%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	1	1	1	0	0	1	0	0	0	0	1	1	0	2	0	0	0	1					
		0.08%	0.14%	0.19%	0.69%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.23%	0.08%	0.0%	0.18%	0.0%	0.0%	0.0%	0.4%					
24	"7. ""Новый курс - Автомобильная Россия"""	70	4	1	1	4	5	4	5	0	2	0	2	14	4	7	6	10	1	0					
		0.67%	0.56%	0.19%	0.69%	1.22%	0.75%	1.46%	0.82%	0.0%	0.45%	0.0%	0.47%	1.12%	0.72%	0.65%	0.79%	0.95%	0.13%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.03%	0.14%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	2	1	0	0	0	0	0	0	1	0	1	2	0	3	0	3	1	0					
		0.13%	0.28%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.23%	0.16%	0.0%	0.27%	0.0%	0.28%	0.13%	0.0%					
27	"10. ""Аграрная партия России"""	485	41	44	18	25	25	21	56	33	57	5	5	43	10	35	17	27	12	11					
		4.66%	5.79%	8.69%	12.58%	7.64%	3.78%	7.69%	9.22%	6.62%	12.83%	3.16%	1.18%	3.44%	1.82%	3.25%	2.24%	2.59%	1.66%	4.4%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	1	0	2					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.09%	0.0%	0.09%	0.0%	0.8%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	6	7	2	0	2	1	3	0	2	0	0	25	10	9	5	3	8	0					
		0.79%	0.84%	1.38%	1.39%	0.0%	0.30%	0.36%	0.49%	0.0%	0.45%	0.0%	0.0%	2.0%	1.82%	0.83%	0.66%	0.28%	1.11%	0.0%					
30	"13. ""Демократическая партия России"""	28	0	2	0	0	1	0	6	0	1	0	0	8	0	3	5	0	2	0					
		0.26%	0.0%	0.39%	0.0%	0.0%	0.15%	0.0%	0.98%	0.0%	0.22%	0.0%	0.0%	0.64%	0.0%	0.27%	0.66%	0.0%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	0	1	4	1	0	0	0	0	2	1	1	0	2	2	3					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.15%	1.46%	0.16%	0.0%	0.0%	0.0%	0.0%	0.16%	0.18%	0.09%	0.0%	0.19%	0.27%	1.2%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	1	0	1	0	0	5	0	0	1	0	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.22%	0.0%	0.0%	0.4%	0.0%	0.0%	0.13%	0.0%	0.0%	0.4%					
33	"16. ""Родина"" (народно-патриотический союз)"""	458	26	9	2	20	23	20	10	18	15	2	5	75	33	60	48	57	27	8					
		4.40%	3.67%	1.77%	1.39%	6.11%	3.47%	7.32%	1.64%	3.61%	3.37%	1.26%	1.18%	6.0%	6.02%	5.58%	6.34%	5.47%	3.75%	3.2%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	3	1	0	3	0	0	1	0	1	0	0	1	2	1	2	3	2	0					
		0.19%	0.42%	0.19%	0.0%	0.91%	0.0%	0.0%	0.16%	0.0%	0.22%	0.0%	0.0%	0.08%	0.36%	0.09%	0.26%	0.28%	0.27%	0.0%					
35	"18. ""ЛДПР"""	799	39	22	6	20	41	15	53	32	38	6	23	131	55	82	65	80	62	29					
		7.69%	5.51%	4.34%	4.19%	6.11%	6.20%	5.49%	8.73%	6.42%	8.55%	3.79%	5.46%	10.48%	10.03%	7.62%	8.59%	7.67%	8.61%	11.6%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	125	3	2	0	0	7	1	5	0	6	0	1	25	10	23	11	12	12	7					
		1.20%	0.42%	0.39%	0.0%	0.0%	1.05%	0.36%	0.82%	0.0%	1.35%	0.0%	0.23%	2.0%	1.82%	2.13%	1.45%	1.15%	1.66%	2.8%					
37	"20. ""Политическая партия ""Единая Россия"""	5819	456	360	102	178	439	150	341	321	218	127	325	476	217	595	402	578	394	140					
		56.02%	64.49%	71.14%	71.32%	54.43%	66.41%	54.94%	56.17%	64.45%	49.09%	80.37%	77.19%	38.08%	39.59%	55.34%	53.17%	55.47%	54.72%	56.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	0	0	0	4	2	0	0	1	1	1	5	2	2	3	4	1	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.60%	0.73%	0.0%	0.0%	0.22%	0.63%	0.23%	0.4%	0.36%	0.18%	0.39%	0.38%	0.13%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	1	0	0	1	0	0	0	0	0	0	2	1	0	4	0	1	1					
		0.10%	0.0%	0.19%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.18%	0.0%	0.52%	0.0%	0.13%	0.4%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1392	72	38	8	32	48	28	98	53	51	9	35	248	111	167	99	136	128	31					
		13.40%	10.18%	7.50%	5.59%	9.78%	7.26%	10.25%	16.14%	10.64%	11.48%	5.69%	8.31%	19.84%	20.25%	15.53%	13.09%	13.05%	17.77%	12.4%					
																									
41	Против всех	339	10	9	1	13	21	5	9	16	18	0	7	76	34	40	40	22	14	4					
		3.26%	1.41%	1.77%	0.69%	3.97%	3.17%	1.83%	1.48%	3.21%	4.05%	0.0%	1.66%	6.08%	6.20%	3.72%	5.29%	2.11%	1.94%	1.6%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
