Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Карымская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10028	79	200	64	612	130	286	60	90	388	149	143	997	573	497	466	574	320	474	201	59	241	413	463	926	184	298	241	224	369	260	47					
		63.65%	51.97%	60.61%	71.11%	50.66%	69.52%	72.59%	85.71%	73.77%	68.07%	74.87%	79.44%	64.91%	63.88%	65.14%	63.23%	62.94%	72.23%	69.20%	73.36%	93.65%	66.57%	63.83%	63.17%	57.84%	84.02%	62.87%	65.49%	61.20%	53.79%	61.61%	73.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	62	1	0	0	5	0	2	0	1	4	0	0	11	4	1	0	7	0	5	0	0	2	2	3	7	0	1	2	2	1	1	0					
		0.39%	0.66%	0.00%	0.00%	0.41%	0.00%	0.51%	0.00%	0.82%	0.70%	0.00%	0.00%	0.72%	0.45%	0.13%	0.00%	0.77%	0.00%	0.73%	0.00%	0.00%	0.55%	0.31%	0.41%	0.44%	0.00%	0.21%	0.54%	0.55%	0.15%	0.24%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
