Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Михайловская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	345	51	12	37	2	0	4	4	6	8	3	11	6	5	8	8	3	6	5	0	7	7	45	39	12	8	1	6	4	32	3	1	1					
		2.57%	3.49%	2.48%	3.12%	0.93%	0.0%	2.13%	2.40%	0.83%	4.79%	2.36%	2.98%	1.74%	2.61%	9.63%	1.49%	1.15%	2.29%	1.26%	0.0%	1.25%	3.48%	3.35%	3.03%	3.26%	4.0%	0.58%	2.01%	5.55%	2.93%	1.03%	1.21%	0.81%					
22	"5. ""За Русь Святую"""	76	6	1	5	3	2	1	0	3	1	0	3	1	0	0	3	3	3	0	0	2	5	8	4	2	0	5	1	2	10	2	0	0					
		0.56%	0.41%	0.20%	0.42%	1.40%	2.63%	0.53%	0.0%	0.41%	0.59%	0.0%	0.81%	0.29%	0.0%	0.0%	0.56%	1.15%	1.14%	0.0%	0.0%	0.35%	2.48%	0.59%	0.31%	0.54%	0.0%	2.94%	0.33%	2.77%	0.91%	0.69%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	73	7	2	5	1	0	1	0	5	3	0	4	4	1	0	1	2	0	1	0	7	0	17	4	1	0	2	2	0	2	0	1	0					
		0.54%	0.48%	0.41%	0.42%	0.46%	0.0%	0.53%	0.0%	0.69%	1.79%	0.0%	1.08%	1.16%	0.52%	0.0%	0.18%	0.76%	0.0%	0.25%	0.0%	1.25%	0.0%	1.26%	0.31%	0.27%	0.0%	1.17%	0.67%	0.0%	0.18%	0.0%	1.21%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	131	18	5	15	4	0	1	0	5	2	2	2	3	1	0	3	5	3	1	1	2	0	13	22	3	4	1	3	0	4	4	1	3					
		0.97%	1.23%	1.03%	1.26%	1.86%	0.0%	0.53%	0.0%	0.69%	1.19%	1.57%	0.54%	0.87%	0.52%	0.0%	0.56%	1.92%	1.14%	0.25%	0.98%	0.35%	0.0%	0.97%	1.71%	0.81%	2.0%	0.58%	1.00%	0.0%	0.36%	1.38%	1.21%	2.45%					
25	"8. ""Народно-республиканская партия России"""	21	3	1	0	0	0	0	0	3	0	2	1	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0					
		0.15%	0.20%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	1.57%	0.27%	0.87%	0.0%	0.0%	0.0%	0.38%	0.38%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.27%	0.34%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	6	1	6	0	0	1	0	1	0	0	1	0	1	0	0	0	0	2	0	3	1	5	4	0	0	0	1	0	2	0	0	0					
		0.26%	0.41%	0.20%	0.50%	0.0%	0.0%	0.53%	0.0%	0.13%	0.0%	0.0%	0.27%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.53%	0.49%	0.37%	0.31%	0.0%	0.0%	0.0%	0.33%	0.0%	0.18%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	487	34	12	40	12	3	11	9	25	4	15	8	17	13	3	37	4	7	4	0	39	12	40	37	4	7	9	7	3	52	9	9	1					
		3.63%	2.33%	2.48%	3.37%	5.60%	3.94%	5.88%	5.42%	3.46%	2.39%	11.81%	2.17%	4.95%	6.80%	3.61%	6.92%	1.53%	2.67%	1.01%	0.0%	6.97%	5.97%	2.98%	2.88%	1.08%	3.5%	5.29%	2.34%	4.16%	4.76%	3.11%	10.97%	0.81%					
28	"11. ""Истинные патриоты России"""	16	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	3	1	0	0					
		0.11%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.27%	0.34%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	7	4	4	5	1	6	2	5	1	0	3	0	0	0	2	2	2	1	1	6	1	10	7	2	1	1	1	0	6	2	1	3					
		0.64%	0.48%	0.82%	0.33%	2.33%	1.31%	3.20%	1.20%	0.69%	0.59%	0.0%	0.81%	0.0%	0.0%	0.0%	0.37%	0.76%	0.76%	0.25%	0.98%	1.07%	0.49%	0.74%	0.54%	0.54%	0.5%	0.58%	0.33%	0.0%	0.54%	0.69%	1.21%	2.45%					
30	"13. ""Демократическая партия России"""	69	4	3	3	0	1	0	0	2	0	1	1	1	4	0	1	0	3	3	0	3	0	5	3	2	2	3	3	0	13	5	0	3					
		0.51%	0.27%	0.62%	0.25%	0.0%	1.31%	0.0%	0.0%	0.27%	0.0%	0.78%	0.27%	0.29%	2.09%	0.0%	0.18%	0.0%	1.14%	0.75%	0.0%	0.53%	0.0%	0.37%	0.23%	0.54%	1.0%	1.76%	1.00%	0.0%	1.19%	1.73%	0.0%	2.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	2	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	0					
		0.11%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.13%	0.59%	0.0%	0.27%	0.0%	0.0%	1.20%	0.18%	0.38%	0.0%	0.0%	0.0%	0.0%	0.99%	0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	2	1	4	1	0	0	1	1	0	3	0	0	0					
		0.14%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.38%	0.0%	0.25%	0.0%	0.35%	0.49%	0.29%	0.07%	0.0%	0.0%	0.58%	0.33%	0.0%	0.27%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	726	85	28	64	5	3	11	5	35	3	1	16	19	3	1	12	5	9	18	4	28	3	124	116	30	6	9	14	2	43	13	4	7					
		5.41%	5.82%	5.79%	5.40%	2.33%	3.94%	5.88%	3.01%	4.84%	1.79%	0.78%	4.34%	5.53%	1.57%	1.20%	2.24%	1.92%	3.43%	4.54%	3.92%	5.00%	1.49%	9.25%	9.03%	8.15%	3.0%	5.29%	4.69%	2.77%	3.94%	4.49%	4.87%	5.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	4	0	1	0	0	2	0	4	1	0	1	2	0	1	3	1	2	0	0	1	0	6	3	0	1	3	2	0	5	3	0	0					
		0.34%	0.27%	0.0%	0.08%	0.0%	0.0%	1.06%	0.0%	0.55%	0.59%	0.0%	0.27%	0.58%	0.0%	1.20%	0.56%	0.38%	0.76%	0.0%	0.0%	0.17%	0.0%	0.44%	0.23%	0.0%	0.5%	1.76%	0.67%	0.0%	0.45%	1.03%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3182	321	108	282	55	19	40	29	147	40	45	121	62	33	10	124	86	47	112	25	119	66	305	302	77	43	32	66	17	340	56	25	28					
		23.74%	22.01%	22.36%	23.81%	25.70%	25.0%	21.39%	17.46%	20.36%	23.95%	35.43%	32.88%	18.07%	17.27%	12.04%	23.22%	33.07%	17.93%	28.28%	24.50%	21.28%	32.83%	22.76%	23.52%	20.92%	21.5%	18.82%	22.14%	23.61%	31.16%	19.37%	30.48%	22.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	213	17	9	23	4	0	4	0	5	3	1	7	3	5	2	5	4	4	2	2	7	0	20	24	17	1	0	2	1	27	11	1	2					
		1.58%	1.16%	1.86%	1.94%	1.86%	0.0%	2.13%	0.0%	0.69%	1.79%	0.78%	1.90%	0.87%	2.61%	2.40%	0.93%	1.53%	1.52%	0.50%	1.96%	1.25%	0.0%	1.49%	1.86%	4.61%	0.5%	0.0%	0.67%	1.38%	2.47%	3.80%	1.21%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	4249	470	152	381	57	23	47	76	310	66	32	99	128	87	39	233	81	110	149	39	200	51	317	355	113	58	62	117	20	218	96	23	40					
		31.71%	32.23%	31.46%	32.17%	26.63%	30.26%	25.13%	45.78%	42.93%	39.52%	25.19%	26.90%	37.31%	45.54%	46.98%	43.63%	31.15%	41.98%	37.62%	38.23%	35.77%	25.37%	23.65%	27.64%	30.70%	29.0%	36.47%	39.26%	27.77%	19.98%	33.21%	28.04%	32.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	0	3	0	0	1	0	3	0	0	0	2	2	0	1	0	0	3	1	1	0	3	3	0	0	1	1	1	4	3	0	0					
		0.24%	0.0%	0.0%	0.25%	0.0%	0.0%	0.53%	0.0%	0.41%	0.0%	0.0%	0.0%	0.58%	1.04%	0.0%	0.18%	0.0%	0.0%	0.75%	0.98%	0.17%	0.0%	0.22%	0.23%	0.0%	0.0%	0.58%	0.33%	1.38%	0.36%	1.03%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	1	0	4	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	1	1	5	1	0	0	0	1	0	3	2	0	0					
		0.17%	0.06%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.27%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.49%	0.37%	0.07%	0.0%	0.0%	0.0%	0.33%	0.0%	0.27%	0.69%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1730	254	82	145	38	4	17	25	68	18	8	53	46	11	2	41	23	30	28	14	61	14	199	149	39	35	23	49	8	199	34	3	10					
		12.91%	17.42%	16.97%	12.24%	17.75%	5.26%	9.09%	15.06%	9.41%	10.77%	6.29%	14.40%	13.41%	5.75%	2.40%	7.67%	8.84%	11.45%	7.07%	13.72%	10.91%	6.96%	14.85%	11.60%	10.59%	17.5%	13.52%	16.44%	11.11%	18.24%	11.76%	3.65%	8.19%					
																																							
41	Против всех	649	60	16	61	6	11	12	11	48	10	11	8	14	3	3	13	13	13	26	8	22	12	90	78	17	19	3	5	0	32	17	2	5					
		4.84%	4.11%	3.31%	5.15%	2.80%	14.47%	6.41%	6.62%	6.64%	5.98%	8.66%	2.17%	4.08%	1.57%	3.61%	2.43%	5.0%	4.96%	6.56%	7.84%	3.93%	5.97%	6.71%	6.07%	4.61%	9.5%	1.76%	1.67%	0.0%	2.93%	5.88%	2.43%	4.09%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
