Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Казачинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №2265					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	618	8	6	35	66	11	12	3	13	91	6	9	16	41	67	20	21	21	18	24	17	15	98					
		12.37%	15.09%	8.45%	14.17%	13.58%	15.28%	5.91%	6.98%	9.56%	11.58%	8.70%	20.00%	9.20%	12.73%	19.20%	18.02%	10.82%	15.22%	17.31%	10.62%	14.41%	8.98%	11.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	793	10	5	33	101	3	35	7	18	143	8	7	34	39	31	23	12	19	12	33	12	20	188					
		15.87%	18.87%	7.04%	13.36%	20.78%	4.17%	17.24%	16.28%	13.24%	18.19%	11.59%	15.56%	19.54%	12.11%	8.88%	20.72%	6.19%	13.77%	11.54%	14.60%	10.17%	11.98%	21.29%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	49	0	0	1	6	0	3	0	1	13	0	0	3	3	3	3	0	1	1	3	1	2	5					
		0.98%	0.00%	0.00%	0.40%	1.23%	0.00%	1.48%	0.00%	0.74%	1.65%	0.00%	0.00%	1.72%	0.93%	0.86%	2.70%	0.00%	0.72%	0.96%	1.33%	0.85%	1.20%	0.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1224	11	25	56	82	17	32	7	20	244	14	13	55	53	80	24	45	25	19	61	14	62	265					
		24.49%	20.75%	35.21%	22.67%	16.87%	23.61%	15.76%	16.28%	14.71%	31.04%	20.29%	28.89%	31.61%	16.46%	22.92%	21.62%	23.20%	18.12%	18.27%	26.99%	11.86%	37.13%	30.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	1	0	2	15	0	0	1	1	15	0	1	0	1	2	2	0	3	1	0	0	0	18					
		1.26%	1.89%	0.00%	0.81%	3.09%	0.00%	0.00%	2.33%	0.74%	1.91%	0.00%	2.22%	0.00%	0.31%	0.57%	1.80%	0.00%	2.17%	0.96%	0.00%	0.00%	0.00%	2.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2141	19	34	117	203	40	112	23	82	253	41	14	61	181	163	37	113	67	53	100	72	65	291					
		42.85%	35.85%	47.89%	47.37%	41.77%	55.56%	55.17%	53.49%	60.29%	32.19%	59.42%	31.11%	35.06%	56.21%	46.70%	33.33%	58.25%	48.55%	50.96%	44.25%	61.02%	38.92%	32.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	0	0	0	4	1	0	1	0	8	0	1	1	0	2	1	0	1	0	2	0	0	6					
		0.56%	0.00%	0.00%	0.00%	0.82%	1.39%	0.00%	2.33%	0.00%	1.02%	0.00%	2.22%	0.57%	0.00%	0.57%	0.90%	0.00%	0.72%	0.00%	0.88%	0.00%	0.00%	0.68%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
