Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Краснинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	205	17	11	1	3	5	2	9	1	4	7	5	23	34	3	6	2	8	1	5	10	6	1	14	4	3	1	10	9					
		2.84%	8.72%	4.70%	0.83%	1.73%	5.00%	0.72%	1.33%	0.30%	1.67%	3.41%	4.90%	2.17%	3.17%	3.03%	4.55%	1.49%	2.89%	2.86%	4.20%	5.43%	2.62%	1.37%	3.67%	3.45%	2.19%	0.71%	5.75%	4.29%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	2	1	0	0	0	0	6	2	3	1	0	8	10	0	1	1	1	0	1	0	0	1	2	1	1	0	0	4					
		0.64%	1.03%	0.43%	0.00%	0.00%	0.00%	0.00%	0.89%	0.60%	1.25%	0.49%	0.00%	0.75%	0.93%	0.00%	0.76%	0.75%	0.36%	0.00%	0.84%	0.00%	0.00%	1.37%	0.52%	0.86%	0.73%	0.00%	0.00%	1.90%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	1	1	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2					
		0.14%	0.00%	0.00%	0.00%	0.58%	1.00%	0.36%	0.00%	0.00%	0.83%	0.49%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.95%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	856	10	27	13	9	17	27	78	30	17	22	13	165	169	11	15	24	27	13	16	10	28	17	26	6	29	14	7	16					
		11.84%	5.13%	11.54%	10.83%	5.20%	17.00%	9.68%	11.54%	9.04%	7.08%	10.73%	12.75%	15.55%	15.76%	11.11%	11.36%	17.91%	9.75%	37.14%	13.45%	5.43%	12.23%	23.29%	6.82%	5.17%	21.17%	10.00%	4.02%	7.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	0	0	1	0	0	0	1	1	1	0	0	6	7	1	0	0	1	0	1	0	1	0	1	0	2	0	0	0					
		0.33%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.15%	0.30%	0.42%	0.00%	0.00%	0.57%	0.65%	1.01%	0.00%	0.00%	0.36%	0.00%	0.84%	0.00%	0.44%	0.00%	0.26%	0.00%	1.46%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	1	0	0	0	0	1	0	2	0	0	3	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0					
		0.19%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.83%	0.00%	0.00%	0.28%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	1.68%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	943	23	18	18	17	5	40	104	75	53	24	7	152	141	11	6	7	27	2	11	30	39	9	32	15	8	12	22	35					
		13.04%	11.79%	7.69%	15.00%	9.83%	5.00%	14.34%	15.38%	22.59%	22.08%	11.71%	6.86%	14.33%	13.15%	11.11%	4.55%	5.22%	9.75%	5.71%	9.24%	16.30%	17.03%	12.33%	8.40%	12.93%	5.84%	8.57%	12.64%	16.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	595	5	26	8	9	5	22	85	26	8	6	8	105	105	8	4	8	16	3	6	13	15	1	36	7	20	6	7	27					
		8.23%	2.56%	11.11%	6.67%	5.20%	5.00%	7.89%	12.57%	7.83%	3.33%	2.93%	7.84%	9.90%	9.79%	8.08%	3.03%	5.97%	5.78%	8.57%	5.04%	7.07%	6.55%	1.37%	9.45%	6.03%	14.60%	4.29%	4.02%	12.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	1	2	0	1	1	1	7	1	5	0	1	5	8	1	0	2	2	0	1	0	0	0	7	0	2	0	0	0					
		0.66%	0.51%	0.85%	0.00%	0.58%	1.00%	0.36%	1.04%	0.30%	2.08%	0.00%	0.98%	0.47%	0.75%	1.01%	0.00%	1.49%	0.72%	0.00%	0.84%	0.00%	0.00%	0.00%	1.84%	0.00%	1.46%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4263	132	140	74	128	65	177	352	183	131	126	64	569	569	63	99	83	187	16	70	120	134	41	257	83	66	107	122	105					
		58.97%	67.69%	59.83%	61.67%	73.99%	65.00%	63.44%	52.07%	55.12%	54.58%	61.46%	62.75%	53.63%	53.08%	63.64%	75.00%	61.94%	67.51%	45.71%	58.82%	65.22%	58.52%	56.16%	67.45%	71.55%	48.18%	76.43%	70.11%	50.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	1	0	1	1	1	3	1	2	1	2	1	12	5	0	1	1	1	0	1	0	0	1	1	0	1	0	3	6					
		0.65%	0.51%	0.00%	0.83%	0.58%	1.00%	1.08%	0.15%	0.60%	0.42%	0.98%	0.98%	1.13%	0.47%	0.00%	0.76%	0.75%	0.36%	0.00%	0.84%	0.00%	0.00%	1.37%	0.26%	0.00%	0.73%	0.00%	1.72%	2.86%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
