Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    район Ново-Переделкино																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558					
		1.50%	2.01%	3.31%	1.80%	1.57%	1.67%	1.42%	0.81%	0.91%	1.37%	1.10%	1.08%	1.12%	1.33%	1.46%	1.57%	0.91%	0.78%	2.09%	1.75%	1.68%	1.52%	2.15%	0.86%	1.10%	1.69%	0.54%	1.42%	1.23%	2.65%	1.44%	1.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21134	357	816	955	547	536	738	770	497	335	1186	1051	1088	608	856	521	790	492	647	462	677	550	512	427	669	494	624	676	987	797	802	667					
		56.52%	51.37%	53.97%	61.53%	53.63%	55.95%	65.48%	56.49%	50.20%	57.17%	81.91%	70.63%	63.96%	54.04%	56.65%	54.38%	55.40%	54.61%	52.09%	53.85%	51.76%	52.18%	50.10%	52.52%	52.47%	49.11%	56.27%	56.33%	60.63%	49.05%	52.45%	48.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1371	54	58	38	28	31	34	43	27	14	26	49	41	53	55	42	61	40	36	38	59	35	46	37	61	47	50	27	41	63	84	53					
		3.67%	7.77%	3.84%	2.45%	2.75%	3.24%	3.02%	3.15%	2.73%	2.39%	1.80%	3.29%	2.41%	4.71%	3.64%	4.38%	4.28%	4.44%	2.90%	4.43%	4.51%	3.32%	4.50%	4.55%	4.78%	4.67%	4.51%	2.25%	2.52%	3.88%	5.49%	3.88%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
