Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    район Ново-Переделкино																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №3369					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12417	201	191	698	218	234	538	705	555	429	316	997	411	265	297	243	192	257	284	676	272	398	268	280	281	366	180	314	421	1218	212	266	206	28					
		34.67%	20.24%	28.01%	60.02%	22.90%	23.98%	43.18%	47.96%	47.03%	30.89%	26.20%	65.08%	29.53%	21.22%	25.28%	25.69%	24.71%	26.36%	28.60%	60.14%	27.73%	44.57%	28.94%	24.78%	27.15%	25.79%	23.65%	27.79%	38.59%	64.99%	22.20%	23.13%	20.87%	42.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	331	9	5	7	15	12	2	5	16	13	10	13	13	21	12	10	10	13	5	6	7	5	9	12	13	11	8	10	8	6	10	12	23	0					
		0.92%	0.91%	0.73%	0.60%	1.58%	1.23%	0.16%	0.34%	1.36%	0.94%	0.83%	0.85%	0.93%	1.68%	1.02%	1.06%	1.29%	1.33%	0.50%	0.53%	0.71%	0.56%	0.97%	1.06%	1.26%	0.78%	1.05%	0.88%	0.73%	0.32%	1.05%	1.04%	2.33%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
