7	Число избирательных бюллетеней в переносных ящиках для голосования	2295	112	61	115	21	74	77	62	20	49	15	8	31	25	11	12	8	84	30	27	22	9	7	23	12	77	31	12	10	19	88	94	6	21	7	10	20	16	23	14	15	24	5	35	39	15	21	117	24	123	17	7	82	18	0	0	7	14	56	34	11	6	54	17	8	37	35	37	57	17					
8	Число бюллетеней в стационарных ящиках для голосования	35038	1293	1258	1321	1104	1775	1468	1462	1046	1619	231	131	729	590	381	553	360	543	193	201	333	351	230	252	275	411	259	606	136	395	357	314	697	882	287	276	398	163	219	366	283	459	258	1023	583	263	196	574	329	354	275	125	454	525	295	190	378	640	406	298	388	162	448	199	336	465	254	428	575	410					
9	Число недействительных избирательных бюллетеней	50	0	0	0	0	5	7	0	0	7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	1	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	3	0	0	3	0					
10	Число действительных избирательных бюллетеней	37283	1405	1319	1436	1125	1844	1538	1524	1066	1661	246	139	760	615	391	565	368	627	222	228	355	360	237	275	287	486	290	618	146	414	441	407	703	901	294	286	416	179	242	380	298	483	261	1058	622	278	217	689	353	475	292	132	536	543	295	190	382	651	462	332	399	168	502	216	344	499	289	465	629	427					
11	Число полученных открепительных  удостоверений	404	25	25	20	10	20	15	20	15	15	5	1	3	2	3	6	2	8	1	3	2	2	1	1	3	7	5	7	2	2	10	10	5	8	1	1	8	1	3	1	1	8	2	7	5	1	1	20	13	2	1	1	5	6	1	1	1	1	5	5	2	1	1	10	10	4	1	3	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	282	18	18	14	4	11	14	12	15	15	3	0	0	0	0	4	1	6	0	3	2	0	0	1	1	6	4	7	2	1	9	5	2	5	0	0	8	0	3	0	1	8	2	2	2	0	0	18	11	2	1	1	4	6	0	0	0	1	5	5	2	0	1	8	2	3	1	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	157	4	6	8	0	12	3	6	7	5	2	0	0	1	0	0	1	4	0	1	0	1	5	0	2	2	4	1	1	4	14	8	1	6	1	1	2	2	2	1	1	0	1	1	1	1	1	1	1	5	0	0	2	2	3	0	1	0	4	1	3	1	2	0	0	0	2	2	3	0					
14	Число неиспользованных открепительных удостоверений	122	7	7	6	6	9	1	8	0	0	2	1	3	2	3	2	1	2	1	0	0	2	1	0	2	1	1	0	0	1	1	5	3	3	1	1	0	1	0	1	0	0	0	5	3	1	1	2	2	0	0	0	1	0	1	1	1	0	0	0	0	1	0	2	8	1	0	1	3	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																												
18	Богданов Андрей Владимирович	99	3	2	7	3	9	1	1	0	3	0	0	3	2	1	1	1	2	1	1	1	0	0	0	1	1	1	0	0	1	4	3	0	2	0	0	2	1	0	1	0	0	3	2	1	1	0	2	2	3	4	0	3	1	1	0	1	0	0	1	1	0	10	1	0	1	0	0	0	2					
		0.27%	0.21%	0.15%	0.49%	0.27%	0.49%	0.06%	0.07%	0.00%	0.18%	0.00%	0.00%	0.39%	0.33%	0.26%	0.18%	0.27%	0.32%	0.45%	0.44%	0.28%	0.00%	0.00%	0.00%	0.35%	0.20%	0.34%	0.00%	0.00%	0.24%	0.90%	0.74%	0.00%	0.22%	0.00%	0.00%	0.48%	0.56%	0.00%	0.26%	0.00%	0.00%	1.14%	0.19%	0.16%	0.36%	0.00%	0.29%	0.57%	0.63%	1.37%	0.00%	0.56%	0.18%	0.34%	0.00%	0.26%	0.00%	0.00%	0.30%	0.25%	0.00%	1.99%	0.46%	0.00%	0.20%	0.00%	0.00%	0.00%	0.47%					
19	Жириновский Владимир Вольфович	300	8	9	32	5	17	5	2	2	7	5	0	8	2	2	4	2	6	2	3	3	1	1	5	3	2	1	0	1	2	24	11	2	4	1	1	5	1	2	6	4	3	3	3	1	1	1	11	3	3	2	2	5	4	1	1	6	10	4	3	3	0	5	7	1	2	3	2	3	6					
		0.80%	0.57%	0.68%	2.23%	0.44%	0.92%	0.32%	0.13%	0.19%	0.42%	2.03%	0.00%	1.05%	0.33%	0.51%	0.71%	0.54%	0.96%	0.90%	1.32%	0.85%	0.28%	0.42%	1.82%	1.05%	0.41%	0.34%	0.00%	0.68%	0.48%	5.39%	2.70%	0.28%	0.44%	0.34%	0.35%	1.20%	0.56%	0.83%	1.58%	1.34%	0.62%	1.14%	0.28%	0.16%	0.36%	0.46%	1.59%	0.85%	0.63%	0.68%	1.52%	0.93%	0.74%	0.34%	0.53%	1.56%	1.53%	0.87%	0.90%	0.75%	0.00%	0.99%	3.24%	0.29%	0.40%	1.04%	0.43%	0.47%	1.41%					
20	Зюганов Геннадий Андреевич	878	45	27	33	27	25	59	74	17	52	9	1	17	6	8	6	4	11	5	4	5	7	6	5	10	21	7	1	1	3	33	30	12	12	4	2	23	2	5	11	2	7	5	7	28	10	6	15	7	21	13	10	3	8	5	2	7	25	6	3	4	6	8	3	9	6	6	3	2	11					
		2.35%	3.20%	2.05%	2.30%	2.40%	1.35%	3.82%	4.86%	1.59%	3.12%	3.66%	0.72%	2.24%	0.98%	2.04%	1.06%	1.09%	1.75%	2.24%	1.75%	1.41%	1.94%	2.53%	1.82%	3.48%	4.30%	2.41%	0.16%	0.68%	0.72%	7.42%	7.35%	1.71%	1.33%	1.36%	0.70%	5.50%	1.12%	2.07%	2.89%	0.67%	1.45%	1.90%	0.66%	4.50%	3.60%	2.76%	2.17%	1.98%	4.40%	4.45%	7.58%	0.56%	1.47%	1.69%	1.05%	1.82%	3.82%	1.30%	0.90%	1.00%	3.57%	1.59%	1.39%	2.62%	1.20%	2.08%	0.65%	0.32%	2.58%					
21	Медведев Дмитрий Анатольевич	36006	1349	1281	1364	1090	1793	1473	1447	1047	1599	232	138	732	605	380	554	361	608	214	220	346	352	230	265	273	462	281	617	144	408	380	363	689	883	289	283	386	175	235	362	292	473	250	1046	592	266	210	661	341	448	273	120	525	530	288	187	368	616	452	325	391	162	479	205	334	490	280	460	624	408					
		96.45%	96.01%	97.12%	94.99%	96.89%	96.97%	95.34%	94.95%	98.22%	95.86%	94.31%	99.28%	96.32%	98.37%	96.94%	98.05%	98.10%	96.97%	95.96%	96.49%	97.46%	97.78%	97.05%	96.36%	95.12%	94.67%	96.90%	99.84%	98.63%	98.55%	85.39%	88.97%	98.01%	97.79%	98.30%	98.95%	92.34%	97.77%	97.11%	95.26%	97.99%	97.93%	95.06%	98.87%	95.18%	95.68%	96.77%	95.66%	96.60%	93.92%	93.49%	90.91%	97.95%	97.61%	97.63%	98.42%	95.58%	94.19%	97.84%	97.89%	97.99%	96.43%	95.42%	94.91%	97.09%	97.61%	96.89%	98.92%	98.73%	95.55%					
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
