Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Заринская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №1915	УИК №1916					
		34.66%	31.52%	31.39%	34.05%	31.04%	36.33%	36.56%	36.67%	34.33%	35.50%	34.76%	30.11%	35.33%	30.75%	29.28%	35.61%	38.69%	34.80%	40.27%	36.47%	46.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	3	0	3	3	7	2	5	5	5	3	2	7	6	5	1	4	5	1	5	1					
		0.35%	0.24%	0.00%	0.27%	0.27%	0.58%	0.24%	0.38%	0.48%	0.46%	0.26%	0.18%	0.66%	0.60%	0.48%	0.12%	0.39%	0.52%	0.11%	0.37%	0.18%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
