Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Угловская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	116	7	1	0	5	1	12	1	4	8	2	5	12	9	1	11	4	3	5	6	6	6	7					
		1.41%	1.52%	0.45%	0.0%	0.71%	0.41%	2.01%	0.69%	1.14%	1.71%	1.98%	4.38%	1.04%	0.81%	0.55%	2.15%	2.17%	4.76%	1.81%	2.43%	1.61%	3.14%	1.49%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	207	6	1	1	5	3	7	1	5	3	30	5	23	47	2	24	3	1	6	1	20	8	5					
		2.52%	1.30%	0.45%	1.51%	0.71%	1.25%	1.17%	0.69%	1.42%	0.64%	29.70%	4.38%	2.00%	4.23%	1.11%	4.69%	1.63%	1.58%	2.17%	0.40%	5.39%	4.18%	1.07%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	158	13	2	3	9	7	8	3	9	4	0	2	17	21	2	32	2	1	0	3	4	8	8					
		1.92%	2.83%	0.90%	4.54%	1.29%	2.92%	1.34%	2.09%	2.57%	0.85%	0.0%	1.75%	1.48%	1.89%	1.11%	6.26%	1.08%	1.58%	0.0%	1.21%	1.07%	4.18%	1.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	41	2	1	0	1	2	8	0	2	2	0	0	7	13	1	0	0	0	1	1	0	0	0					
		0.50%	0.43%	0.45%	0.0%	0.14%	0.83%	1.34%	0.0%	0.57%	0.42%	0.0%	0.0%	0.61%	1.17%	0.55%	0.0%	0.0%	0.0%	0.36%	0.40%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	27	1	2	0	0	1	3	0	0	2	0	0	7	3	0	5	0	1	0	0	1	0	1					
		0.32%	0.21%	0.90%	0.0%	0.0%	0.41%	0.50%	0.0%	0.0%	0.42%	0.0%	0.0%	0.61%	0.27%	0.0%	0.97%	0.0%	1.58%	0.0%	0.0%	0.26%	0.0%	0.21%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	2	0	0	2	0	4	1	0	0	0	0	0	2	0	2	1	0	0	0	1	0	2					
		0.20%	0.43%	0.0%	0.0%	0.28%	0.0%	0.67%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.39%	0.54%	0.0%	0.0%	0.0%	0.26%	0.0%	0.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	3	2	0	3	0	1	0	2	0	0	0	3	0	0	1	0	0	1	0	0	2	1					
		0.23%	0.65%	0.90%	0.0%	0.43%	0.0%	0.16%	0.0%	0.57%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.19%	0.0%	0.0%	0.36%	0.0%	0.0%	1.04%	0.21%					
25	"8. ""Народно-республиканская партия России"""	7	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.08%	0.21%	0.90%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	1	0	1	1	3	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	4					
		0.17%	0.21%	0.0%	1.51%	0.14%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.09%	0.0%	0.19%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.85%					
27	"10. ""Аграрная партия России"""	1120	136	35	8	92	15	105	5	73	71	9	3	106	106	4	57	47	14	95	21	52	45	21					
		13.66%	29.62%	15.90%	12.12%	13.23%	6.27%	17.61%	3.49%	20.85%	15.20%	8.91%	2.63%	9.24%	9.54%	2.23%	11.15%	25.54%	22.22%	34.42%	8.53%	14.01%	23.56%	4.49%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	0	1	1	0	0	3	0	2	1	0	0	1	0	1	0	0	2	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.69%	0.0%	0.0%	2.97%	0.0%	0.17%	0.09%	0.0%	0.0%	0.54%	0.0%	0.36%	0.0%	0.0%	1.04%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	36	2	1	0	6	0	0	0	2	0	0	0	4	4	1	3	3	1	0	2	2	1	4					
		0.43%	0.43%	0.45%	0.0%	0.86%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.34%	0.36%	0.55%	0.58%	1.63%	1.58%	0.0%	0.81%	0.53%	0.52%	0.85%					
30	"13. ""Демократическая партия России"""	14	3	2	0	1	0	0	0	0	1	1	0	4	0	0	0	1	0	0	0	0	0	1					
		0.17%	0.65%	0.90%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.21%	0.99%	0.0%	0.34%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	0	0	2	1	3	0	0	1	0	0	2	2	1	1	1	0	0	3	1	1	1					
		0.25%	0.21%	0.0%	0.0%	0.28%	0.41%	0.50%	0.0%	0.0%	0.21%	0.0%	0.0%	0.17%	0.18%	0.55%	0.19%	0.54%	0.0%	0.0%	1.21%	0.26%	0.52%	0.21%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	0	0	2	0	1	3	0	1	1	0	0	1	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.87%	0.26%	0.0%	0.55%	0.19%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	360	19	10	11	38	16	21	0	5	43	3	5	45	54	10	23	1	1	9	10	8	3	25					
		4.39%	4.13%	4.54%	16.66%	5.46%	6.69%	3.52%	0.0%	1.42%	9.20%	2.97%	4.38%	3.92%	4.86%	5.58%	4.50%	0.54%	1.58%	3.26%	4.06%	2.15%	1.57%	5.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	2	3	0	1	0	3	0	3	0	1	0	0	2	0	1	1	0	1	0	0	0	2					
		0.24%	0.43%	1.36%	0.0%	0.14%	0.0%	0.50%	0.0%	0.85%	0.0%	0.99%	0.0%	0.0%	0.18%	0.0%	0.19%	0.54%	0.0%	0.36%	0.0%	0.0%	0.0%	0.42%					
35	"18. ""ЛДПР"""	1501	50	24	19	127	31	56	50	67	63	0	29	247	228	30	118	50	4	39	76	74	22	97					
		18.31%	10.89%	10.90%	28.78%	18.27%	12.97%	9.39%	34.96%	19.14%	13.49%	0.0%	25.43%	21.53%	20.52%	16.75%	23.09%	27.17%	6.34%	14.13%	30.89%	19.94%	11.51%	20.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	158	15	3	0	13	10	8	2	10	16	3	4	18	14	13	4	0	0	1	1	9	4	10					
		1.92%	3.26%	1.36%	0.0%	1.87%	4.18%	1.34%	1.39%	2.85%	3.42%	2.97%	3.50%	1.56%	1.26%	7.26%	0.78%	0.0%	0.0%	0.36%	0.40%	2.42%	2.09%	2.14%					
37	"20. ""Политическая партия ""Единая Россия"""	2707	100	79	9	151	103	236	60	115	165	33	27	415	426	81	138	32	26	69	70	111	60	201					
		33.02%	21.78%	35.90%	13.63%	21.72%	43.09%	39.59%	41.95%	32.85%	35.33%	32.67%	23.68%	36.18%	38.34%	45.25%	27.00%	17.39%	41.26%	24.99%	28.45%	29.91%	31.41%	43.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	4	1	1	1	1	0	0	1	1	1	0	3	0	0	1	0	1	0	0	1	1	0					
		0.21%	0.87%	0.45%	1.51%	0.14%	0.41%	0.0%	0.0%	0.28%	0.21%	0.99%	0.0%	0.26%	0.0%	0.0%	0.19%	0.0%	1.58%	0.0%	0.0%	0.26%	0.52%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	0	1	0	5	0	1	0	0	1	1	0	2	5	0	1	0	0	0	0	1	2	1					
		0.25%	0.0%	0.45%	0.0%	0.71%	0.0%	0.16%	0.0%	0.0%	0.21%	0.99%	0.0%	0.17%	0.45%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.26%	1.04%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1288	73	44	12	201	35	100	15	41	69	9	29	187	147	17	64	28	7	29	40	64	18	59					
		15.71%	15.90%	20.0%	18.18%	28.92%	14.64%	16.77%	10.48%	11.71%	14.77%	8.91%	25.43%	16.30%	13.23%	9.49%	12.52%	15.21%	11.11%	10.50%	16.26%	17.25%	9.42%	12.63%					
																													
41	Против всех	208	12	3	0	18	8	13	4	11	5	1	1	23	18	13	21	5	0	14	5	15	7	11					
		2.53%	2.61%	1.36%	0.0%	2.58%	3.34%	2.18%	2.79%	3.14%	1.07%	0.99%	0.87%	2.00%	1.62%	7.26%	4.10%	2.71%	0.0%	5.07%	2.03%	4.04%	3.66%	2.35%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
