Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Южноуральская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217					
		24.15%	20.59%	18.04%	20.21%	21.66%	22.64%	20.59%	19.65%	17.42%	24.39%	25.09%	29.53%	24.79%	26.10%	22.28%	30.63%	25.84%	23.70%	29.31%	22.62%	17.72%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2161	86	94	62	84	46	82	123	74	98	86	128	148	122	211	128	150	146	126	149	18					
		12.62%	18.07%	16.15%	16.27%	12.05%	13.18%	10.05%	15.30%	11.11%	15.03%	10.04%	11.25%	12.56%	11.88%	14.60%	11.53%	12.00%	12.63%	10.06%	12.34%	22.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	130	5	5	3	4	5	4	8	3	5	4	10	9	8	13	7	8	12	8	8	1					
		0.76%	1.05%	0.86%	0.79%	0.57%	1.43%	0.49%	0.99%	0.45%	0.77%	0.47%	0.88%	0.76%	0.78%	0.90%	0.63%	0.64%	1.04%	0.64%	0.66%	1.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3162	65	102	75	134	82	106	161	84	97	144	226	225	163	298	220	250	243	216	261	10					
		18.47%	13.66%	17.53%	19.69%	19.23%	23.50%	12.99%	20.02%	12.61%	14.88%	16.80%	19.86%	19.10%	15.87%	20.62%	19.82%	20.00%	21.02%	17.25%	21.62%	12.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	502	17	11	13	36	10	33	31	12	6	32	15	27	24	48	41	35	23	37	50	1					
		2.93%	3.57%	1.89%	3.41%	5.16%	2.87%	4.04%	3.86%	1.80%	0.92%	3.73%	1.32%	2.29%	2.34%	3.32%	3.69%	2.80%	1.99%	2.96%	4.14%	1.27%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6762	196	252	146	279	122	408	303	372	279	369	401	461	428	526	366	462	435	483	443	31					
		39.49%	41.18%	43.30%	38.32%	40.03%	34.96%	50.00%	37.69%	55.86%	42.79%	43.06%	35.24%	39.13%	41.67%	36.40%	32.97%	36.96%	37.63%	38.58%	36.70%	39.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	2	3	0	2	2	2	6	0	1	0	4	4	3	6	2	4	8	3	8	1					
		0.36%	0.42%	0.52%	0.00%	0.29%	0.57%	0.25%	0.75%	0.00%	0.15%	0.00%	0.35%	0.34%	0.29%	0.42%	0.18%	0.32%	0.69%	0.24%	0.66%	1.27%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
