Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Увинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039					
		0.33%	0.0%	0.54%	0.23%	0.33%	1.29%	0.29%	0.0%	1.07%	0.66%	0.53%	0.19%	0.39%	0.0%	1.09%	0.0%	0.0%	1.44%	0.0%	0.0%	0.14%	0.63%	1.17%	0.0%	0.52%	0.22%	0.16%	0.0%	0.22%	0.36%	0.23%	0.37%	0.38%	0.0%	0.0%	0.83%	0.49%	0.19%	0.40%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	1	1	0	0	1	0	1	0	1	2	0	0	0	0	1	0	3	0	2	0	1	0	0	2	1	2	0	0	2	3	0	0	0	0	3	1	0	1					
		0.15%	0.0%	0.54%	0.23%	0.0%	0.0%	0.29%	0.0%	0.35%	0.0%	0.17%	0.38%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.88%	0.0%	0.14%	0.0%	0.58%	0.0%	0.0%	0.14%	0.16%	0.61%	0.0%	0.0%	0.23%	0.55%	0.0%	0.0%	0.0%	0.0%	0.24%	0.09%	0.0%	0.08%					
24	"7. ""Новый курс - Автомобильная Россия"""	73	1	1	1	1	1	0	0	1	0	1	2	0	1	0	1	1	2	0	0	6	6	1	3	6	10	1	2	1	0	1	0	0	0	0	0	1	7	9	5					
		0.39%	0.27%	0.54%	0.23%	0.16%	0.64%	0.0%	0.0%	0.35%	0.0%	0.17%	0.38%	0.0%	0.42%	0.0%	0.41%	0.22%	0.32%	0.0%	0.0%	0.44%	1.27%	0.58%	0.64%	3.14%	0.74%	0.16%	0.61%	0.22%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.66%	0.72%	0.43%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	3	1	0	0	3	0	0	0	1	1	3	1	1	0	1	1	0	0	0	0	0	0	1	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.41%	0.68%	0.16%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.52%	0.07%	0.49%	0.30%	0.22%	0.0%	0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	0	0	2	3	1	1	0	0	2	2	0	1	0	0	1	1	1	0	0	3	1	0	1	0	7	1	1	0	0	4	1	0	0	1	0	3	4	3	4					
		0.26%	0.0%	0.0%	0.46%	0.49%	0.64%	0.29%	0.0%	0.0%	1.32%	0.35%	0.0%	0.39%	0.0%	0.0%	0.41%	0.22%	0.16%	0.0%	0.0%	0.22%	0.21%	0.0%	0.21%	0.0%	0.52%	0.16%	0.30%	0.0%	0.0%	0.47%	0.18%	0.0%	0.0%	0.39%	0.0%	0.24%	0.38%	0.24%	0.34%					
27	"10. ""Аграрная партия России"""	970	13	6	33	69	9	20	3	18	14	23	36	7	16	4	5	20	18	22	3	39	16	1	21	9	35	82	47	25	22	115	52	20	2	3	8	37	28	34	35					
		5.21%	3.58%	3.29%	7.60%	11.38%	5.80%	5.98%	2.29%	6.47%	9.27%	4.08%	6.85%	2.73%	6.86%	4.39%	2.09%	4.54%	2.88%	6.47%	4.68%	2.88%	3.39%	0.58%	4.51%	4.71%	2.60%	13.62%	14.55%	5.55%	7.97%	13.77%	9.66%	7.72%	1.10%	1.17%	3.33%	3.08%	2.67%	2.74%	3.03%					
28	"11. ""Истинные патриоты России"""	29	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	2	1	2	0	0	1	1	1	0	4	0	0	2	1	2	0	1	0	1	0	2	0	0	2					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.35%	0.19%	0.0%	0.0%	0.0%	0.0%	0.45%	0.16%	0.58%	0.0%	0.0%	0.21%	0.58%	0.21%	0.0%	0.29%	0.0%	0.0%	0.44%	0.36%	0.23%	0.0%	0.38%	0.0%	0.39%	0.0%	0.16%	0.0%	0.0%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	144	1	1	2	9	0	0	0	8	2	2	0	0	0	1	3	1	7	5	0	8	11	1	1	0	6	1	2	2	1	8	5	2	1	0	1	16	10	9	17					
		0.77%	0.27%	0.54%	0.46%	1.48%	0.0%	0.0%	0.0%	2.87%	1.32%	0.35%	0.0%	0.0%	0.0%	1.09%	1.25%	0.22%	1.12%	1.47%	0.0%	0.59%	2.33%	0.58%	0.21%	0.0%	0.44%	0.16%	0.61%	0.44%	0.36%	0.95%	0.92%	0.77%	0.55%	0.0%	0.41%	1.33%	0.95%	0.72%	1.47%					
30	"13. ""Демократическая партия России"""	51	1	2	1	0	0	5	0	2	0	0	0	0	0	0	1	0	2	0	0	5	2	0	4	0	8	0	0	1	0	1	1	0	0	1	1	3	7	2	1					
		0.27%	0.27%	1.09%	0.23%	0.0%	0.0%	1.49%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.32%	0.0%	0.0%	0.37%	0.42%	0.0%	0.86%	0.0%	0.59%	0.0%	0.0%	0.22%	0.0%	0.11%	0.18%	0.0%	0.0%	0.39%	0.41%	0.24%	0.66%	0.16%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	0	0	0	1	0	1	2	0	2	0	1	0	2	0	0	1	0	0	2	0	0	3	0	3	1	0	0	1	1	1	0	0	0	0	4	2	2	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.76%	0.71%	0.0%	0.35%	0.0%	0.39%	0.0%	2.19%	0.0%	0.0%	0.16%	0.0%	0.0%	0.14%	0.0%	0.0%	0.64%	0.0%	0.22%	0.16%	0.0%	0.0%	0.36%	0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.33%	0.19%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	22	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	5	1	0	1	1	0	0	0	0	1	0	0	0	3	0					
		0.11%	0.0%	0.54%	0.0%	0.0%	1.29%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	1.76%	0.0%	1.04%	0.37%	0.16%	0.0%	0.22%	0.36%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.24%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	501	8	4	10	13	1	5	1	8	2	13	13	11	3	2	6	5	18	4	0	38	10	4	12	13	45	7	9	5	7	23	11	3	1	5	6	38	36	59	42					
		2.69%	2.20%	2.19%	2.30%	2.14%	0.64%	1.49%	0.76%	2.87%	1.32%	2.30%	2.47%	4.29%	1.28%	2.19%	2.51%	1.13%	2.88%	1.17%	0.0%	2.81%	2.12%	2.35%	2.58%	6.80%	3.34%	1.16%	2.78%	1.11%	2.53%	2.75%	2.04%	1.15%	0.55%	1.96%	2.5%	3.16%	3.44%	4.75%	3.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	2	3	3	3	0	0	0	0	0	2	6	2	0	2	0	0	0	0	4	1	0	3	0	2	0	0	1	2	3	2	0	0	4	0	6	3	0	2					
		0.31%	0.55%	1.09%	0.69%	0.49%	1.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	2.34%	0.85%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.29%	0.21%	0.0%	0.64%	0.0%	0.14%	0.0%	0.0%	0.22%	0.72%	0.35%	0.37%	0.0%	0.0%	1.56%	0.0%	0.49%	0.28%	0.0%	0.17%					
35	"18. ""ЛДПР"""	1971	30	17	30	51	20	23	3	21	9	80	61	58	24	2	33	56	71	13	8	141	53	21	62	23	186	33	10	47	19	85	72	29	10	21	15	157	106	145	126					
		10.59%	8.26%	9.34%	6.91%	8.41%	12.90%	6.88%	2.29%	7.55%	5.96%	14.20%	11.61%	22.65%	10.30%	2.19%	13.80%	12.72%	11.36%	3.82%	12.5%	10.44%	11.25%	12.35%	13.33%	12.04%	13.83%	5.48%	3.09%	10.44%	6.88%	10.17%	13.38%	11.19%	5.52%	8.23%	6.25%	13.07%	10.13%	11.69%	10.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	241	6	2	5	6	1	2	3	5	1	3	10	4	4	2	3	1	17	2	0	14	4	3	4	2	14	10	2	4	1	9	4	2	0	6	4	33	17	14	17					
		1.29%	1.65%	1.09%	1.15%	0.99%	0.64%	0.59%	2.29%	1.79%	0.66%	0.53%	1.90%	1.56%	1.71%	2.19%	1.25%	0.22%	2.72%	0.58%	0.0%	1.03%	0.84%	1.76%	0.86%	1.04%	1.04%	1.66%	0.61%	0.88%	0.36%	1.07%	0.74%	0.77%	0.0%	2.35%	1.66%	2.74%	1.62%	1.12%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	10913	265	105	230	351	64	226	114	148	95	290	318	90	156	62	145	273	315	232	44	854	299	82	283	83	752	371	190	310	172	397	306	187	148	176	170	681	573	744	612					
		58.66%	73.00%	57.69%	52.99%	57.92%	41.29%	67.66%	87.02%	53.23%	62.91%	51.50%	60.57%	35.15%	66.95%	68.13%	60.66%	62.04%	50.4%	68.23%	68.75%	63.25%	63.48%	48.23%	60.86%	43.45%	55.95%	61.62%	58.82%	68.88%	62.31%	47.54%	56.87%	72.20%	81.76%	69.01%	70.83%	56.70%	54.78%	60.0%	52.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	0	0	2	4	1	4	2	4	0	2	0	1	0	0	1	1	1	1	1	14	3	2	2	0	4	0	0	3	0	2	0	1	2	0	1	2	1	3	7					
		0.38%	0.0%	0.0%	0.46%	0.66%	0.64%	1.19%	1.52%	1.43%	0.0%	0.35%	0.0%	0.39%	0.0%	0.0%	0.41%	0.22%	0.16%	0.29%	1.56%	1.03%	0.63%	1.17%	0.43%	0.0%	0.29%	0.0%	0.0%	0.66%	0.0%	0.23%	0.0%	0.38%	1.10%	0.0%	0.41%	0.16%	0.09%	0.24%	0.60%					
39	"22. ""Развитие предпринимательства"""	39	0	0	1	3	0	1	1	0	1	0	0	1	0	0	1	2	1	0	0	0	1	2	2	1	2	1	0	0	1	0	0	1	1	0	0	3	3	4	5					
		0.20%	0.0%	0.0%	0.23%	0.49%	0.0%	0.29%	0.76%	0.0%	0.66%	0.0%	0.0%	0.39%	0.0%	0.0%	0.41%	0.45%	0.16%	0.0%	0.0%	0.0%	0.21%	1.17%	0.43%	0.52%	0.14%	0.16%	0.0%	0.0%	0.36%	0.0%	0.0%	0.38%	0.55%	0.0%	0.0%	0.24%	0.28%	0.32%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1501	17	12	68	35	20	23	1	33	17	65	37	48	14	5	14	25	100	35	2	80	28	11	28	22	89	52	13	17	25	75	33	9	8	13	11	76	114	82	144					
		8.06%	4.68%	6.59%	15.66%	5.77%	12.90%	6.88%	0.76%	11.87%	11.25%	11.54%	7.04%	18.75%	6.00%	5.49%	5.85%	5.68%	16.0%	10.29%	3.12%	5.92%	5.94%	6.47%	6.02%	11.51%	6.62%	8.63%	4.02%	3.77%	9.05%	8.98%	6.13%	3.47%	4.41%	5.09%	4.58%	6.32%	10.89%	6.61%	12.46%					
																																														
41	Против всех	540	5	8	3	14	5	2	1	9	1	30	13	11	2	1	1	3	18	4	1	60	7	4	7	8	55	11	6	14	5	27	10	1	1	8	3	52	41	34	54					
		2.90%	1.37%	4.39%	0.69%	2.31%	3.22%	0.59%	0.76%	3.23%	0.66%	5.32%	2.47%	4.29%	0.85%	1.09%	0.41%	0.68%	2.88%	1.17%	1.56%	4.44%	1.48%	2.35%	1.50%	4.18%	4.09%	1.82%	1.85%	3.11%	1.81%	3.23%	1.85%	0.38%	0.55%	3.13%	1.25%	4.32%	3.91%	2.74%	4.67%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
