7	Число избирательных бюллетеней в переносных ящиках для голосования	2584	46	42	38	30	17	88	27	26	42	61	32	58	51	41	85	56	38	44	28	62	56	64	24	37	68	21	32	32	84	30	50	107	72	40	31	33	72	68	50	51	58	16	35	44	23	135	52	95	74	118									
8	Число бюллетеней в стационарных ящиках для голосования	31580	685	668	873	450	459	453	712	513	722	1124	915	1359	1230	1229	760	957	1247	1388	915	882	1139	1079	578	558	968	717	969	700	1263	1223	120	259	289	88	205	138	286	198	83	609	292	107	134	104	93	378	197	148	188	929									
9	Число недействительных избирательных бюллетеней	352	11	3	10	14	5	3	11	9	11	14	4	16	11	14	0	12	11	16	11	13	10	14	4	3	18	13	12	5	13	19	3	1	2	1	0	3	0	1	2	3	4	1	2	2	0	5	2	2	1	7									
10	Число действительных избирательных бюллетеней	33812	720	707	901	466	471	538	728	530	753	1171	943	1401	1270	1256	845	1001	1274	1416	932	931	1185	1129	598	592	1018	725	989	727	1334	1234	167	365	359	127	236	168	358	265	131	657	346	122	167	146	116	508	247	241	261	1040									
11	Число полученных открепительных  удостоверений	1030	15	15	20	15	10	10	20	10	10	20	30	35	35	30	20	30	30	40	30	25	30	30	20	15	30	20	20	25	20	30	10	10	10	10	20	10	30	20	20	25	10	10	30	30	10	15	10	20	15	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	507	13	9	7	5	6	8	4	8	7	19	11	22	19	24	7	14	8	26	11	14	23	13	8	5	9	12	14	4	10	8	0	2	7	4	15	5	7	7	3	22	8	2	12	7	1	7	8	20	3	19									
13	Число избирателей, проголосовавших по открепительным удостоверениям	307	6	4	3	4	4	12	11	5	2	6	13	6	3	6	9	19	14	8	11	19	12	10	3	3	7	3	7	6	8	6	6	4	2	4	1	6	4	2	2	10	12	2	2	1	1	3	4	5	3	3									
14	Число неиспользованных открепительных удостоверений	523	2	6	13	10	4	2	16	2	3	1	19	13	16	6	13	16	22	14	19	11	7	17	12	10	21	8	6	21	10	22	10	8	3	6	5	5	23	13	17	3	2	8	18	23	9	8	2	0	12	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	71	0	4	2	2	5	2	2	1	0	1	0	7	4	2	2	2	2	3	0	1	2	3	1	2	4	0	3	0	1	1	0	1	2	1	0	0	1	1	1	2	1	0	0	0	0	0	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
19	Жириновский Владимир Вольфович	1464	46	42	38	25	28	26	36	26	28	56	38	51	46	41	31	42	48	50	41	38	46	38	15	25	42	25	37	37	58	60	14	18	17	8	10	12	3	10	5	41	14	2	11	8	9	34	7	18	12	51									
		4.29%	6.29%	5.92%	4.17%	5.21%	5.88%	4.81%	4.87%	4.82%	3.66%	4.73%	4.01%	3.60%	3.59%	3.23%	3.67%	4.15%	3.74%	3.49%	4.35%	4.03%	3.85%	3.32%	2.49%	4.20%	4.05%	3.39%	3.70%	5.05%	4.31%	4.79%	8.24%	4.92%	4.71%	6.25%	4.24%	7.02%	0.84%	3.76%	3.76%	6.21%	4.00%	1.63%	6.51%	5.41%	7.76%	6.63%	2.81%	7.41%	4.58%	4.87%									
20	Зюганов Геннадий Андреевич	5230	115	107	136	66	64	60	94	71	101	180	140	230	187	184	154	142	211	236	141	159	181	204	107	101	146	121	163	128	194	192	10	37	54	7	31	23	94	63	22	88	52	36	22	30	21	84	24	18	42	157									
		15.31%	15.73%	15.07%	14.93%	13.75%	13.45%	11.09%	12.72%	13.17%	13.22%	15.19%	14.78%	16.23%	14.60%	14.49%	18.22%	14.02%	16.42%	16.48%	14.95%	16.84%	15.15%	17.85%	17.77%	16.97%	14.09%	16.40%	16.28%	17.49%	14.40%	15.32%	5.88%	10.11%	14.96%	5.47%	13.14%	13.45%	26.26%	23.68%	16.54%	13.33%	14.86%	29.27%	13.02%	20.27%	18.10%	16.37%	9.64%	7.41%	16.03%	14.99%									
21	Миронов Сергей Михайлович	1385	30	27	38	18	16	19	31	23	31	55	36	59	53	53	25	32	61	77	52	32	52	58	28	18	35	23	51	25	59	51	5	12	11	1	5	6	9	14	2	27	11	8	5	7	3	17	16	11	8	39									
		4.05%	4.10%	3.80%	4.17%	3.75%	3.36%	3.51%	4.19%	4.27%	4.06%	4.64%	3.80%	4.16%	4.14%	4.17%	2.96%	3.16%	4.75%	5.38%	5.51%	3.39%	4.35%	5.07%	4.65%	3.03%	3.38%	3.12%	5.09%	3.42%	4.38%	4.07%	2.94%	3.28%	3.05%	0.78%	2.12%	3.51%	2.51%	5.26%	1.50%	4.09%	3.14%	6.50%	2.96%	4.73%	2.59%	3.31%	6.43%	4.53%	3.05%	3.72%									
22	Прохоров Михаил Дмитриевич	3270	63	61	92	37	34	29	66	58	74	129	74	110	144	209	117	109	138	181	102	109	137	128	80	53	106	80	83	67	115	118	9	20	26	3	17	9	15	14	1	50	26	5	7	2	4	22	11	24	7	95									
		9.57%	8.62%	8.59%	10.10%	7.71%	7.14%	5.36%	8.93%	10.76%	9.69%	10.89%	7.81%	7.76%	11.24%	16.46%	13.85%	10.76%	10.74%	12.64%	10.82%	11.55%	11.46%	11.20%	13.29%	8.91%	10.23%	10.84%	8.29%	9.15%	8.54%	9.42%	5.29%	5.46%	7.20%	2.34%	7.20%	5.26%	4.19%	5.26%	0.75%	7.58%	7.43%	4.07%	4.14%	1.35%	3.45%	4.29%	4.42%	9.88%	2.67%	9.07%									
23	Путин Владимир Владимирович	22463	466	470	597	320	329	404	501	352	519	751	655	951	840	769	518	676	816	872	596	593	769	701	368	395	689	476	655	470	908	813	129	278	251	108	173	118	237	164	101	451	243	71	122	99	79	351	189	170	192	698									
		65.75%	63.75%	66.20%	65.53%	66.67%	69.12%	74.68%	67.79%	65.31%	67.93%	63.38%	69.17%	67.11%	65.57%	60.55%	61.30%	66.73%	63.50%	60.89%	63.20%	62.82%	64.35%	61.33%	61.13%	66.39%	66.51%	64.50%	65.43%	64.21%	67.41%	64.88%	75.88%	75.96%	69.53%	84.38%	73.31%	69.01%	66.20%	61.65%	75.94%	68.33%	69.43%	57.72%	72.19%	66.89%	68.10%	68.42%	75.90%	69.96%	73.28%	66.67%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
