Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Вадская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422					
		13.95%	5.04%	9.60%	8.99%	2.91%	18.95%	11.65%	26.62%	11.79%	14.37%	7.28%	13.51%	36.80%	3.17%	28.89%	46.40%	17.25%	8.69%	5.12%					
28	"11. ""Истинные патриоты России"""	9	3	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1					
		0.14%	0.28%	0.0%	0.13%	0.0%	0.0%	0.0%	1.29%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	1.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	8	9	0	0	4	4	2	2	2	2	1	3	2	1	0	2	3	1					
		0.76%	0.74%	1.00%	0.0%	0.0%	1.48%	1.79%	1.29%	0.94%	1.25%	0.97%	0.90%	0.97%	0.52%	0.32%	0.0%	0.78%	1.63%	1.28%					
30	"13. ""Демократическая партия России"""	12	3	1	1	1	1	0	0	0	0	0	1	1	1	0	2	0	0	0					
		0.19%	0.28%	0.11%	0.13%	0.72%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.32%	0.26%	0.0%	0.59%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	3	0	0	0	0	0	0	0	2	3	0	2	2	0	1	0	0	1					
		0.23%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	1.45%	0.0%	0.65%	0.52%	0.0%	0.29%	0.0%	0.0%	1.28%					
32	"15. ""Партия СЛОН"""	24	5	6	5	0	2	1	0	1	0	0	0	0	0	1	0	1	1	1					
		0.39%	0.46%	0.67%	0.69%	0.0%	0.74%	0.44%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.39%	0.54%	1.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	364	85	48	78	9	14	6	13	13	17	17	6	7	20	4	8	11	4	4					
		6.06%	7.94%	5.36%	10.78%	6.56%	5.20%	2.69%	8.44%	6.13%	10.62%	8.25%	5.40%	2.28%	5.29%	1.29%	2.39%	4.31%	2.17%	5.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	4	1	1	0	2	2	0	0	1	2	0	1	1	1	1	1	0	0					
		0.29%	0.37%	0.11%	0.13%	0.0%	0.74%	0.89%	0.0%	0.0%	0.62%	0.97%	0.0%	0.32%	0.26%	0.32%	0.29%	0.39%	0.0%	0.0%					
35	"18. ""ЛДПР"""	713	144	115	100	10	22	27	16	22	14	22	11	20	31	53	29	37	35	5					
		11.87%	13.45%	12.84%	13.83%	7.29%	8.17%	12.10%	10.38%	10.37%	8.75%	10.67%	9.90%	6.51%	8.20%	17.20%	8.68%	14.50%	19.02%	6.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	158	30	21	17	9	7	4	4	6	3	6	2	5	9	16	8	5	4	2					
		2.63%	2.80%	2.34%	2.35%	6.56%	2.60%	1.79%	2.59%	2.83%	1.87%	2.91%	1.80%	1.62%	2.38%	5.19%	2.39%	1.96%	2.17%	2.56%					
37	"20. ""Политическая партия ""Единая Россия"""	1825	330	289	218	78	66	81	40	66	28	78	14	71	178	69	49	74	67	29					
		30.39%	30.84%	32.29%	30.15%	56.93%	24.53%	36.32%	25.97%	31.13%	17.5%	37.86%	12.61%	23.12%	47.08%	22.40%	14.67%	29.01%	36.41%	37.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	4	1	0	0	0	0	2	0	0	0	0	1	1	3	2	0	0	0					
		0.23%	0.37%	0.11%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.32%	0.26%	0.97%	0.59%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	4	2	4	0	1	0	1	0	2	0	0	2	1	0	0	2	0	0					
		0.31%	0.37%	0.22%	0.55%	0.0%	0.37%	0.0%	0.64%	0.0%	1.25%	0.0%	0.0%	0.65%	0.26%	0.0%	0.0%	0.78%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1076	209	207	113	10	59	32	15	40	44	32	41	38	71	31	44	49	31	10					
		17.92%	19.53%	23.12%	15.62%	7.29%	21.93%	14.34%	9.74%	18.86%	27.5%	15.53%	36.93%	12.37%	18.78%	10.06%	13.17%	19.21%	16.84%	12.82%					
																									
41	Против всех	251	51	30	44	2	13	13	5	14	8	5	5	9	16	8	5	8	7	8					
		4.18%	4.76%	3.35%	6.08%	1.45%	4.83%	5.82%	3.24%	6.60%	5.0%	2.42%	4.50%	2.93%	4.23%	2.59%	1.49%	3.13%	3.80%	10.25%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
