Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Наурская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
		0.15%	0.0%	0.41%	0.0%	0.0%	0.14%	0.0%	0.45%	0.0%	0.0%	0.43%	0.60%	0.11%	0.26%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	193	17	9	43	25	9	2	7	0	3	15	7	3	17	9	13	4	4	0	6					
		0.79%	1.73%	0.92%	5.89%	1.70%	0.64%	0.34%	0.52%	0.0%	0.30%	0.92%	1.06%	0.17%	1.11%	0.38%	0.93%	0.31%	0.33%	0.0%	1.05%					
28	"11. ""Истинные патриоты России"""	155	4	2	1	13	22	0	7	0	6	16	4	32	11	0	4	19	9	0	5					
		0.64%	0.40%	0.20%	0.13%	0.88%	1.58%	0.0%	0.52%	0.0%	0.61%	0.98%	0.60%	1.84%	0.72%	0.0%	0.28%	1.50%	0.75%	0.0%	0.87%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	152	3	3	6	9	13	0	4	19	12	6	9	9	8	17	8	19	5	0	2					
		0.62%	0.30%	0.30%	0.82%	0.61%	0.93%	0.0%	0.30%	1.47%	1.22%	0.36%	1.36%	0.51%	0.52%	0.71%	0.57%	1.50%	0.41%	0.0%	0.35%					
30	"13. ""Демократическая партия России"""	54	6	0	0	5	9	0	9	0	0	6	3	0	4	0	9	2	1	0	0					
		0.22%	0.61%	0.0%	0.0%	0.34%	0.64%	0.0%	0.67%	0.0%	0.0%	0.36%	0.45%	0.0%	0.26%	0.0%	0.64%	0.15%	0.08%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	440	19	7	22	168	57	0	9	23	10	9	5	0	16	17	14	15	45	3	1					
		1.81%	1.93%	0.72%	3.01%	11.44%	4.11%	0.0%	0.67%	1.78%	1.02%	0.55%	0.76%	0.0%	1.05%	0.71%	1.00%	1.19%	3.75%	0.13%	0.17%					
32	"15. ""Партия СЛОН"""	44	0	4	4	0	5	0	2	0	4	6	5	0	1	0	3	6	3	0	1					
		0.18%	0.0%	0.41%	0.54%	0.0%	0.36%	0.0%	0.15%	0.0%	0.40%	0.36%	0.76%	0.0%	0.06%	0.0%	0.21%	0.47%	0.25%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	415	5	5	1	18	45	0	8	20	4	5	44	109	29	23	8	25	57	0	9					
		1.71%	0.51%	0.51%	0.13%	1.22%	3.24%	0.0%	0.60%	1.55%	0.40%	0.30%	6.69%	6.27%	1.90%	0.97%	0.57%	1.98%	4.75%	0.0%	1.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	178	1	3	9	23	0	0	24	18	5	7	6	4	9	30	13	9	13	0	4					
		0.73%	0.10%	0.30%	1.23%	1.56%	0.0%	0.0%	1.80%	1.39%	0.51%	0.43%	0.91%	0.23%	0.59%	1.26%	0.93%	0.71%	1.08%	0.0%	0.70%					
35	"18. ""ЛДПР"""	671	4	5	12	7	10	17	38	21	9	32	18	88	91	60	25	36	37	0	161					
		2.77%	0.40%	0.51%	1.64%	0.47%	0.72%	2.95%	2.86%	1.62%	0.91%	1.97%	2.73%	5.06%	5.97%	2.53%	1.79%	2.85%	3.08%	0.0%	28.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	4	5	23	9	12	14	14	0	1	16	14	20	15	0	21	7	8	2	0					
		0.76%	0.40%	0.51%	3.15%	0.61%	0.86%	2.43%	1.05%	0.0%	0.10%	0.98%	2.13%	1.15%	0.98%	0.0%	1.51%	0.55%	0.66%	0.09%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	13721	583	660	470	607	786	399	919	720	485	627	273	900	883	1692	769	349	422	1880	297					
		56.71%	59.48%	67.97%	64.38%	41.34%	56.75%	69.27%	69.25%	55.81%	49.48%	38.60%	41.55%	51.81%	58.01%	71.54%	55.32%	27.69%	35.16%	87.07%	52.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	3	2	8	3	1	4	1	0	1	4	3	6	11	0	10	3	4	0	0					
		0.26%	0.30%	0.20%	1.09%	0.20%	0.07%	0.69%	0.07%	0.0%	0.10%	0.24%	0.45%	0.34%	0.72%	0.0%	0.71%	0.23%	0.33%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	0	0	0	6	2	0	8	0	5	4	0	0	4	0	0	2	0	0	2					
		0.13%	0.0%	0.0%	0.0%	0.40%	0.14%	0.0%	0.60%	0.0%	0.51%	0.24%	0.0%	0.0%	0.26%	0.0%	0.0%	0.15%	0.0%	0.0%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	986	12	22	15	68	42	3	76	58	133	180	40	63	83	50	30	72	30	0	9					
		4.07%	1.22%	2.26%	2.05%	4.63%	3.03%	0.52%	5.72%	4.49%	13.57%	11.08%	6.08%	3.62%	5.45%	2.11%	2.15%	5.71%	2.5%	0.0%	1.57%					
																										
41	Против всех	405	5	9	18	23	0	18	12	12	7	34	20	49	31	6	41	92	6	0	22					
		1.67%	0.51%	0.92%	2.46%	1.56%	0.0%	3.12%	0.90%	0.93%	0.71%	2.09%	3.04%	2.82%	2.03%	0.25%	2.94%	7.30%	0.5%	0.0%	3.85%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
