Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Целинная																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3711	467	254	289	160	84	550	132	304	138	150	26	215	183	40	96	196	42	146	117	66	56					
		45.41%	42.65%	44.33%	37.88%	50.00%	40.78%	71.15%	30.84%	42.05%	29.11%	49.50%	40.00%	46.54%	47.53%	45.98%	51.34%	47.57%	42.86%	51.59%	40.63%	48.53%	50.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	2	1	3	1	0	2	1	2	1	1	0	5	1	0	0	1	0	2	2	0	1					
		0.32%	0.18%	0.17%	0.39%	0.31%	0.00%	0.26%	0.23%	0.28%	0.21%	0.33%	0.00%	1.08%	0.26%	0.00%	0.00%	0.24%	0.00%	0.71%	0.69%	0.00%	0.90%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
