Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Орловская районная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №2531	УИК №2532	УИК №2533	УИК №2597	УИК №2598	УИК №2599	УИК №2600					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	496	0	3	3	0	20	21	9	30	2	12	17	0	13	6	11	1	7	0	12	2	2	21	8	0	0	8	3	4	25	15	16	16	19	21	17	22	10	6	9	2	1	8	46	48					
		2.26%	0.00%	1.83%	1.76%	0.00%	5.06%	4.98%	5.70%	3.77%	1.08%	4.98%	2.24%	0.00%	1.36%	0.60%	4.10%	0.37%	1.86%	0.00%	2.68%	1.55%	1.67%	4.28%	1.56%	0.00%	0.00%	1.45%	1.80%	0.48%	2.69%	1.49%	1.67%	1.84%	3.44%	1.63%	2.34%	1.81%	1.17%	0.50%	1.70%	1.98%	0.49%	3.70%	10.15%	15.74%					
19	2.Всероссийская политическая партия «Гражданская Сила»	53	0	0	0	0	2	0	0	2	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	8	1	3	3	3	7	3	2	3	0	0	0	0	0					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.25%	0.54%	0.00%	0.26%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.89%	0.83%	0.11%	0.54%	0.23%	0.41%	0.58%	0.35%	0.17%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.13%	2.50%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.10%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1976	23	4	5	0	22	28	7	29	18	7	39	7	56	76	18	12	11	4	15	3	3	44	40	10	8	19	2	126	163	204	104	132	99	145	110	123	130	57	34	5	2	10	12	10					
		9.01%	4.80%	2.44%	2.94%	0.00%	5.57%	6.64%	4.43%	3.65%	9.73%	2.90%	5.13%	8.75%	5.86%	7.66%	6.72%	4.48%	2.92%	3.51%	3.36%	2.33%	2.50%	8.96%	7.80%	4.07%	6.45%	3.45%	1.20%	15.09%	17.56%	20.28%	10.84%	15.17%	17.90%	11.23%	15.15%	10.12%	15.22%	4.77%	6.42%	4.95%	0.97%	4.63%	2.65%	3.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	1	2	1	2	3	0	1	2	3	0	3	1	1	0	0	0	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.18%	1.20%	0.12%	0.22%	0.30%	0.00%	0.11%	0.36%	0.23%	0.00%	0.25%	0.12%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	3	1	1	2	1	0	0	2	1	0	0	1	0	2	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.80%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.30%	0.10%	0.11%	0.36%	0.08%	0.00%	0.00%	0.23%	0.08%	0.00%	0.00%	0.49%	0.00%	0.44%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	650	11	2	3	1	11	16	5	28	3	11	18	2	39	51	20	15	13	4	6	3	2	16	19	5	3	21	5	16	7	11	29	38	26	51	24	34	12	26	17	2	3	8	10	3					
		2.97%	2.30%	1.22%	1.76%	1.49%	2.78%	3.79%	3.16%	3.52%	1.62%	4.56%	2.37%	2.50%	4.08%	5.14%	7.46%	5.60%	3.45%	3.51%	1.34%	2.33%	1.67%	3.26%	3.70%	2.03%	2.42%	3.82%	2.99%	1.92%	0.75%	1.09%	3.02%	4.37%	4.70%	3.95%	3.31%	2.80%	1.41%	2.17%	3.21%	1.98%	1.46%	3.70%	2.21%	0.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	472	8	2	2	0	10	10	4	17	2	3	18	0	12	5	1	7	4	2	6	2	2	5	5	5	2	14	1	5	2	16	15	36	41	71	31	26	2	37	18	3	1	8	11	0					
		2.15%	1.67%	1.22%	1.18%	0.00%	2.53%	2.37%	2.53%	2.14%	1.08%	1.24%	2.37%	0.00%	1.26%	0.50%	0.37%	2.61%	1.06%	1.75%	1.34%	1.55%	1.67%	1.02%	0.97%	2.03%	1.61%	2.55%	0.60%	0.60%	0.22%	1.59%	1.56%	4.14%	7.41%	5.50%	4.27%	2.14%	0.23%	3.09%	3.40%	2.97%	0.49%	3.70%	2.43%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	0	1	0	0	1	2	0	3	1	2	2	0	2	2	2	3	2	0	0	0	1	0	0	0	0	1	1	2	0	7	3	4	4	1	1	5	2	3	2	1	1	0	0	0					
		0.28%	0.00%	0.61%	0.00%	0.00%	0.25%	0.47%	0.00%	0.38%	0.54%	0.83%	0.26%	0.00%	0.21%	0.20%	0.75%	1.12%	0.53%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.18%	0.60%	0.24%	0.00%	0.70%	0.31%	0.46%	0.72%	0.08%	0.14%	0.41%	0.23%	0.25%	0.38%	0.99%	0.49%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17991	437	152	157	66	324	344	130	676	158	206	661	69	822	845	213	227	336	103	407	118	109	405	441	224	111	480	151	678	720	716	769	628	350	982	535	981	680	1057	442	88	197	182	370	244					
		82.07%	91.23%	92.68%	92.35%	98.51%	82.03%	81.52%	82.28%	85.03%	85.41%	85.48%	86.97%	86.25%	86.07%	85.18%	79.48%	84.70%	89.12%	90.35%	91.05%	91.47%	90.83%	82.48%	85.96%	91.06%	89.52%	87.27%	90.42%	81.20%	77.59%	71.17%	80.19%	72.18%	63.29%	76.07%	73.69%	80.67%	79.63%	88.38%	83.40%	87.13%	95.63%	84.26%	81.68%	80.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	89	0	0	0	0	1	0	0	3	0	0	1	0	5	2	0	2	0	0	1	1	0	0	0	0	0	4	2	0	2	15	8	6	3	7	5	8	2	4	5	0	0	0	2	0					
		0.41%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.38%	0.00%	0.00%	0.13%	0.00%	0.52%	0.20%	0.00%	0.75%	0.00%	0.00%	0.22%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	1.20%	0.00%	0.22%	1.49%	0.83%	0.69%	0.54%	0.54%	0.69%	0.66%	0.23%	0.33%	0.94%	0.00%	0.00%	0.00%	0.44%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
