Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Сузунская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	83	6	4	9	5	1	5	15	1	2	0	0	2	1	0	1	1	3	0	2	3	0	2	0	0	0	5	1	3	4	1	1	0	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	12	0	0	0	0	1	1	1	0	0	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	2	1	2	0	0	2	3	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	444	16	20	24	16	6	13	15	6	16	22	3	15	18	1	31	10	28	6	24	16	3	11	2	4	1	25	7	22	11	8	7	2	20	12	3					
		2.95%	2.02%	2.23%	2.82%	1.96%	0.90%	2.15%	1.76%	0.84%	2.92%	5.45%	2.94%	3.32%	4.50%	0.75%	6.65%	3.92%	3.60%	5.45%	4.80%	3.59%	2.31%	2.00%	1.23%	6.67%	1.25%	4.55%	4.12%	3.32%	2.10%	5.93%	2.70%	4.88%	3.10%	5.80%	3.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	5	4	2	6	5	1	5	1	0	1	0	0	2	1	1	0	1	0	1	2	0	1	0	0	2	0	0	3	0	0	0	0	1	1	0					
		0.31%	0.63%	0.45%	0.23%	0.73%	0.75%	0.17%	0.59%	0.14%	0.00%	0.25%	0.00%	0.00%	0.50%	0.75%	0.21%	0.00%	0.13%	0.00%	0.20%	0.45%	0.00%	0.18%	0.00%	0.00%	2.50%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.15%	0.48%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0					
		0.09%	0.13%	0.11%	0.12%	0.12%	0.15%	0.00%	0.00%	0.00%	0.18%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.20%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1578	100	150	127	128	93	54	119	78	52	37	6	25	46	8	38	15	84	18	27	30	4	51	8	3	3	41	10	53	61	13	25	7	35	23	6					
		10.48%	12.59%	16.70%	14.91%	15.67%	13.98%	8.93%	13.97%	10.92%	9.49%	9.16%	5.88%	5.53%	11.50%	5.97%	8.15%	5.88%	10.81%	16.36%	5.40%	6.73%	3.08%	9.27%	4.91%	5.00%	3.75%	7.47%	5.88%	8.01%	11.62%	9.63%	9.65%	17.07%	5.42%	11.11%	6.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	5	4	6	4	7	8	2	2	1	0	0	2	1	0	2	1	1	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.37%	0.63%	0.45%	0.70%	0.49%	1.05%	1.32%	0.23%	0.28%	0.18%	0.00%	0.00%	0.44%	0.25%	0.00%	0.43%	0.39%	0.13%	2.73%	0.80%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	2	3	1	3	2	0	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	2	0	1	0	0					
		0.16%	0.25%	0.33%	0.12%	0.37%	0.30%	0.00%	0.35%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.22%	0.00%	0.18%	0.00%	0.00%	0.00%	0.18%	0.00%	0.15%	0.19%	0.00%	0.77%	0.00%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1385	76	86	70	64	63	42	64	76	64	52	24	30	51	10	28	17	70	15	44	29	11	53	22	8	6	26	8	76	51	19	26	2	78	19	5					
		9.20%	9.57%	9.58%	8.22%	7.83%	9.47%	6.94%	7.51%	10.64%	11.68%	12.87%	23.53%	6.64%	12.75%	7.46%	6.01%	6.67%	9.01%	13.64%	8.80%	6.50%	8.46%	9.64%	13.50%	13.33%	7.50%	4.74%	4.71%	11.48%	9.71%	14.07%	10.04%	4.88%	12.07%	9.18%	5.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1069	50	75	85	45	51	48	76	60	40	27	4	28	22	11	19	12	46	6	44	30	2	49	1	2	1	26	12	77	30	7	11	5	53	13	1					
		7.10%	6.30%	8.35%	9.98%	5.51%	7.67%	7.93%	8.92%	8.40%	7.30%	6.68%	3.92%	6.19%	5.50%	8.21%	4.08%	4.71%	5.92%	5.45%	8.80%	6.73%	1.54%	8.91%	0.61%	3.33%	1.25%	4.74%	7.06%	11.63%	5.71%	5.19%	4.25%	12.20%	8.20%	6.28%	1.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	87	7	4	3	2	1	7	9	3	2	3	0	3	3	1	0	3	1	0	4	1	0	2	0	1	2	5	1	3	6	0	2	0	4	3	1					
		0.58%	0.88%	0.45%	0.35%	0.24%	0.15%	1.16%	1.06%	0.42%	0.36%	0.74%	0.00%	0.66%	0.75%	0.75%	0.00%	1.18%	0.13%	0.00%	0.80%	0.22%	0.00%	0.36%	0.00%	1.67%	2.50%	0.91%	0.59%	0.45%	1.14%	0.00%	0.77%	0.00%	0.62%	1.45%	1.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10138	528	540	514	532	424	417	549	483	355	250	62	342	255	101	346	194	532	62	348	327	109	376	130	39	65	416	130	418	360	86	181	25	439	133	70					
		67.34%	66.50%	60.13%	60.33%	65.12%	63.76%	68.93%	64.44%	67.65%	64.78%	61.88%	60.78%	75.66%	63.75%	75.37%	74.25%	76.08%	68.47%	56.36%	69.60%	73.32%	83.85%	68.36%	79.75%	65.00%	81.25%	75.77%	76.47%	63.14%	68.57%	63.70%	69.88%	60.98%	67.96%	64.25%	80.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	72	2	5	5	1	7	10	7	1	5	3	0	3	1	1	0	0	5	0	0	0	0	1	0	0	0	4	0	3	0	1	1	0	5	1	0					
		0.48%	0.25%	0.56%	0.59%	0.12%	1.05%	1.65%	0.82%	0.14%	0.91%	0.74%	0.00%	0.66%	0.25%	0.75%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.73%	0.00%	0.45%	0.00%	0.74%	0.39%	0.00%	0.77%	0.48%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
