Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Домбаровская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №1827					
		0.22%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	1.18%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.29%	0.34%	0.44%	0.00%	0.00%	0.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0	1	1	1	0	0	1	0	0					
		0.22%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.89%	0.00%	0.62%	0.00%	0.16%	0.29%	0.17%	0.00%	0.00%	0.19%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	537	24	2	0	28	3	6	1	1	67	4	0	12	1	1	17	7	1	7	8	7	0	49	28	47	30	48	38	94	6					
		7.29%	4.47%	1.67%	0.00%	9.12%	2.31%	4.41%	1.85%	1.18%	15.37%	2.00%	0.00%	3.44%	2.27%	1.75%	4.35%	5.26%	2.27%	6.14%	3.96%	4.35%	0.00%	7.83%	8.05%	8.06%	13.33%	11.40%	7.25%	12.19%	4.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	591	44	8	19	33	6	14	1	1	27	11	15	19	0	0	49	13	1	1	10	12	11	55	22	43	9	42	26	90	9					
		8.03%	8.19%	6.67%	16.96%	10.75%	4.62%	10.29%	1.85%	1.18%	6.19%	5.50%	29.41%	5.44%	0.00%	0.00%	12.53%	9.77%	2.27%	0.88%	4.95%	7.45%	17.46%	8.79%	6.32%	7.38%	4.00%	9.98%	4.96%	11.67%	6.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	6	0	2	3	0	1	1	1	6	2	0	5	0	2	1	0	0	0	0	0	0	2	2	5	0	6	4	10	0					
		0.80%	1.12%	0.00%	1.79%	0.98%	0.00%	0.74%	1.85%	1.18%	1.38%	1.00%	0.00%	1.43%	0.00%	3.51%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.57%	0.86%	0.00%	1.43%	0.76%	1.30%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4747	361	94	48	192	102	91	40	51	287	151	25	271	38	50	249	82	26	80	159	126	39	385	242	329	149	227	319	423	111					
		64.48%	67.23%	78.33%	42.86%	62.54%	78.46%	66.91%	74.07%	60.00%	65.83%	75.50%	49.02%	77.65%	86.36%	87.72%	63.68%	61.65%	59.09%	70.18%	78.71%	78.26%	61.90%	61.50%	69.54%	56.43%	66.22%	53.92%	60.88%	54.86%	80.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	1	0	0	0	0	0	1	0	4	0	0	1	0	1	4	0	0	0	0	0	0	4	1	7	0	2	2	3	1					
		0.43%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	1.85%	0.00%	0.92%	0.00%	0.00%	0.29%	0.00%	1.75%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.29%	1.20%	0.00%	0.48%	0.38%	0.39%	0.72%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
