Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Домбаровская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №1827					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	37	2	0	0	1	0	2	0	0	2	1	0	0	0	0	2	2	0	0	0	0	0	1	1	0	1	9	8	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	37	1	1	0	2	1	1	2	2	4	2	0	4	2	2	3	2	2	1	1	0	0	1	1	1	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	788	68	11	9	26	11	10	4	0	64	10	13	24	6	2	59	2	4	21	15	15	9	56	17	76	22	51	70	105	8					
		12.33%	15.25%	12.09%	9.18%	8.72%	9.73%	9.35%	11.11%	0.00%	14.45%	9.71%	10.57%	7.64%	15.38%	4.00%	16.03%	2.60%	12.90%	20.19%	8.47%	12.71%	13.43%	10.37%	5.70%	16.31%	13.02%	12.09%	14.11%	16.72%	6.72%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	626	24	1	0	25	7	9	1	3	82	3	6	20	0	0	38	4	0	14	9	6	1	54	37	51	37	56	53	83	2					
		9.80%	5.38%	1.10%	0.00%	8.39%	6.19%	8.41%	2.78%	6.00%	18.51%	2.91%	4.88%	6.37%	0.00%	0.00%	10.33%	5.19%	0.00%	13.46%	5.08%	5.08%	1.49%	10.00%	12.42%	10.94%	21.89%	13.27%	10.69%	13.22%	1.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	2	1	0	3	1	1	1	0	6	0	0	2	0	0	6	1	0	1	2	2	0	6	3	2	0	5	1	8	1					
		0.86%	0.45%	1.10%	0.00%	1.01%	0.88%	0.93%	2.78%	0.00%	1.35%	0.00%	0.00%	0.64%	0.00%	0.00%	1.63%	1.30%	0.00%	0.96%	1.13%	1.69%	0.00%	1.11%	1.01%	0.43%	0.00%	1.18%	0.20%	1.27%	0.84%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1906	108	29	37	130	32	22	18	17	133	15	29	74	9	3	99	27	7	28	45	44	9	211	92	152	45	132	147	188	24					
		29.82%	24.22%	31.87%	37.76%	43.62%	28.32%	20.56%	50.00%	34.00%	30.02%	14.56%	23.58%	23.57%	23.08%	6.00%	26.90%	35.06%	22.58%	26.92%	25.42%	37.29%	13.43%	39.07%	30.87%	32.62%	26.63%	31.28%	29.64%	29.94%	20.17%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	71	0	0	0	4	2	2	0	0	13	1	1	2	0	0	4	0	0	0	0	0	0	4	1	8	0	6	5	18	0					
		1.11%	0.00%	0.00%	0.00%	1.34%	1.77%	1.87%	0.00%	0.00%	2.93%	0.97%	0.81%	0.64%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.34%	1.72%	0.00%	1.42%	1.01%	2.87%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2839	239	47	51	107	57	62	12	25	134	73	74	186	24	44	157	40	19	40	102	51	47	203	146	171	63	162	216	205	82					
		44.42%	53.59%	51.65%	52.04%	35.91%	50.44%	57.94%	33.33%	50.00%	30.25%	70.87%	60.16%	59.24%	61.54%	88.00%	42.66%	51.95%	61.29%	38.46%	57.63%	43.22%	70.15%	37.59%	48.99%	36.70%	37.28%	38.39%	43.55%	32.64%	68.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	17	1	0	0	1	0	0	0	0	3	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	2	3	0					
		0.27%	0.22%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.32%	0.00%	2.00%	0.00%	1.30%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.34%	0.21%	0.59%	0.00%	0.40%	0.48%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
