Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Похвистневская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400					
		0.58%	0.35%	1.69%	0.95%	0.00%	0.00%	0.31%	0.00%	0.79%	0.50%	2.11%	1.71%	0.71%	0.00%	0.00%	0.53%	0.57%	0.54%	0.00%	0.44%	1.92%	0.72%	0.00%	0.66%	0.72%	0.61%	1.37%	0.47%	1.54%	0.83%	0.45%	0.57%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13649	948	131	676	345	305	394	190	102	385	68	396	89	988	469	759	103	1432	246	472	249	1239	159	545	251	82	200	878	93	443	331	546	135					
		71.07%	83.52%	73.60%	64.32%	75.00%	80.69%	60.90%	71.43%	80.95%	63.85%	71.58%	56.33%	63.12%	87.36%	80.03%	80.49%	59.20%	70.75%	69.89%	69.31%	68.41%	74.37%	79.50%	59.82%	60.05%	50.00%	68.26%	68.49%	71.54%	73.10%	74.89%	62.33%	75.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	3	2	1	1	0	5	0	0	0	0	2	0	0	0	0	0	3	0	1	0	4	0	3	0	0	4	5	1	3	2	1	0					
		0.21%	0.26%	1.12%	0.10%	0.22%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.15%	0.00%	0.24%	0.00%	0.33%	0.00%	0.00%	1.37%	0.39%	0.77%	0.50%	0.45%	0.11%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
