Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Ивантеевская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640					
		2.85%	3.16%	1.74%	3.79%	3.06%	3.50%	4.34%	2.44%	1.87%	1.34%	3.75%	3.16%	2.08%	3.79%	3.19%	2.07%	1.60%	3.15%	2.11%	3.16%	3.13%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
