Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Грибановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	384	19	19	11	9	22	19	6	2	10	17	2	17	12	16	8	12	12	8	5	17	12	2	2	6	2	17	2	5	5	2	4	3	6	3	8	7	2	40	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	354	19	19	11	9	19	19	6	0	7	17	1	17	10	16	8	11	12	8	5	17	12	0	2	6	0	14	2	2	2	0	4	1	6	3	8	7	1	40	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	178	7	15	9	5	13	3	6	2	5	1	1	22	3	1	0	4	5	4	3	3	2	1	4	3	1	7	3	3	2	1	2	3	3	0	3	3	4	8	13					
14	Число погашенных неиспользованных открепительных удостоверений	30	0	0	0	0	3	0	0	2	3	0	1	0	2	0	0	1	0	0	0	0	0	2	0	0	2	3	0	3	3	2	0	2	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	1	1	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	750	26	32	35	33	32	45	25	7	25	26	6	33	6	16	7	69	27	55	25	43	6	5	0	27	2	12	2	8	4	0	3	6	11	18	15	4	4	15	35					
		3.48%	2.52%	3.56%	2.85%	4.22%	2.95%	4.67%	4.73%	5.00%	3.62%	3.57%	2.56%	7.05%	5.08%	7.37%	7.00%	16.71%	4.08%	5.18%	4.48%	2.96%	1.35%	2.84%	0.00%	6.00%	1.82%	1.38%	1.72%	1.33%	2.00%	0.00%	2.54%	1.45%	4.31%	3.20%	3.33%	1.51%	1.83%	0.86%	3.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	4	1	1	2	5	3	0	0	0	1	7	0	0	1	0	0	1	2	0	3	1	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	5	0	3					
		0.21%	0.39%	0.11%	0.08%	0.26%	0.46%	0.31%	0.00%	0.00%	0.00%	0.14%	2.99%	0.00%	0.00%	0.46%	0.00%	0.00%	0.15%	0.19%	0.00%	0.21%	0.22%	0.00%	1.09%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	2.29%	0.00%	0.30%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0					
		0.07%	0.10%	0.00%	0.08%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.24%	0.00%	0.09%	0.00%	0.00%	0.22%	0.57%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2584	239	158	120	123	172	174	52	28	47	26	12	51	7	25	12	35	105	207	74	201	35	15	6	59	10	94	10	56	14	26	20	37	32	24	59	14	16	54	135					
		11.99%	23.16%	17.58%	9.78%	15.73%	15.88%	18.07%	9.85%	20.00%	6.80%	3.57%	5.13%	10.90%	5.93%	11.52%	12.00%	8.47%	15.89%	19.49%	13.26%	13.83%	7.85%	8.52%	6.52%	13.11%	9.09%	10.82%	8.62%	9.29%	7.00%	25.00%	16.95%	8.96%	12.55%	4.27%	13.11%	5.28%	7.34%	3.11%	13.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	2	1	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0					
		0.07%	0.19%	0.11%	0.16%	0.00%	0.37%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	1	2	0	2	0	1	5	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0					
		0.11%	0.10%	0.11%	0.16%	0.00%	0.18%	0.00%	0.19%	3.57%	0.00%	0.00%	0.00%	0.21%	0.00%	0.46%	1.00%	0.00%	0.00%	0.09%	0.18%	0.00%	0.22%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.39%	0.00%	0.00%	0.00%	0.46%	0.12%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1326	75	83	69	59	62	69	38	12	36	26	13	27	2	7	8	13	31	102	37	60	13	14	7	45	3	63	3	31	8	7	11	31	23	12	31	21	15	80	79					
		6.16%	7.27%	9.23%	5.62%	7.54%	5.72%	7.17%	7.20%	8.57%	5.21%	3.57%	5.56%	5.77%	1.69%	3.23%	8.00%	3.15%	4.69%	9.60%	6.63%	4.13%	2.91%	7.95%	7.61%	10.00%	2.73%	7.25%	2.59%	5.14%	4.00%	6.73%	9.32%	7.51%	9.02%	2.14%	6.89%	7.92%	6.88%	4.61%	7.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1301	116	89	81	75	123	110	69	11	20	29	10	23	8	5	0	18	28	53	23	41	9	5	10	31	6	45	2	20	5	11	15	28	7	16	15	27	7	31	79					
		6.04%	11.24%	9.90%	6.60%	9.59%	11.36%	11.42%	13.07%	7.86%	2.89%	3.98%	4.27%	4.91%	6.78%	2.30%	0.00%	4.36%	4.24%	4.99%	4.12%	2.82%	2.02%	2.84%	10.87%	6.89%	5.45%	5.18%	1.72%	3.32%	2.50%	10.58%	12.71%	6.78%	2.75%	2.85%	3.33%	10.19%	3.21%	1.79%	7.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	99	8	4	2	5	4	7	1	3	3	0	1	0	0	0	1	0	3	6	2	8	3	0	1	2	0	4	0	3	0	1	1	2	2	0	0	1	3	9	9					
		0.46%	0.78%	0.44%	0.16%	0.64%	0.37%	0.73%	0.19%	2.14%	0.43%	0.00%	0.43%	0.00%	0.00%	0.00%	1.00%	0.00%	0.45%	0.56%	0.36%	0.55%	0.67%	0.00%	1.09%	0.44%	0.00%	0.46%	0.00%	0.50%	0.00%	0.96%	0.85%	0.48%	0.78%	0.00%	0.00%	0.38%	1.38%	0.52%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15188	545	521	902	482	670	543	335	70	555	610	185	330	94	162	71	274	461	625	394	1083	376	136	67	281	89	639	99	482	166	57	66	304	176	475	326	197	165	1533	642					
		70.53%	52.81%	57.95%	73.51%	61.64%	61.87%	56.39%	63.45%	50.00%	80.32%	83.79%	79.06%	70.51%	79.66%	74.65%	71.00%	66.34%	69.74%	58.85%	70.61%	74.54%	84.30%	77.27%	72.83%	62.44%	80.91%	73.53%	85.34%	79.93%	83.00%	54.81%	55.93%	73.61%	69.02%	84.52%	72.44%	74.34%	75.69%	88.36%	64.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	6	4	4	1	2	4	0	1	2	2	0	0	0	0	0	0	5	4	2	2	0	0	0	2	0	2	0	0	1	2	1	0	0	0	1	1	1	3	6					
		0.27%	0.58%	0.44%	0.33%	0.13%	0.18%	0.42%	0.00%	0.71%	0.29%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.38%	0.36%	0.14%	0.00%	0.00%	0.00%	0.44%	0.00%	0.23%	0.00%	0.00%	0.50%	1.92%	0.85%	0.00%	0.00%	0.00%	0.22%	0.38%	0.46%	0.17%	0.60%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
