Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Грибановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2767	185	171	179	186	225	192	90	24	102	50	19	57	12	18	3	41	34	109	69	114	36	16	16	22	7	83	12	53	13	17	7	24	22	45	22	23	7	293	169					
		13.88%	20.02%	21.92%	21.51%	26.01%	22.80%	22.61%	17.54%	18.60%	16.14%	7.85%	8.64%	13.54%	9.76%	7.38%	3.45%	9.01%	4.68%	7.88%	12.15%	11.04%	8.49%	11.27%	22.54%	5.88%	8.14%	10.34%	11.32%	10.41%	7.47%	15.04%	6.86%	6.50%	8.73%	8.98%	5.14%	8.81%	4.67%	15.39%	18.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1778	63	64	79	60	69	86	42	9	55	43	13	38	10	12	7	43	40	119	61	73	13	14	5	36	12	76	4	32	10	5	7	38	21	38	22	26	13	345	75					
		8.92%	6.82%	8.21%	9.50%	8.39%	6.99%	10.13%	8.19%	6.98%	8.70%	6.75%	5.91%	9.03%	8.13%	4.92%	8.05%	9.45%	5.50%	8.60%	10.74%	7.07%	3.07%	9.86%	7.04%	9.63%	13.95%	9.46%	3.77%	6.29%	5.75%	4.42%	6.86%	10.30%	8.33%	7.58%	5.14%	9.96%	8.67%	18.12%	8.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	145	9	6	3	5	15	11	0	0	6	2	2	3	2	0	0	1	0	7	6	9	2	1	0	0	1	4	0	1	0	1	1	0	1	5	2	3	1	29	6					
		0.73%	0.97%	0.77%	0.36%	0.70%	1.52%	1.30%	0.00%	0.00%	0.95%	0.31%	0.91%	0.71%	1.63%	0.00%	0.00%	0.22%	0.00%	0.51%	1.06%	0.87%	0.47%	0.70%	0.00%	0.00%	1.16%	0.50%	0.00%	0.20%	0.00%	0.88%	0.98%	0.00%	0.40%	0.99%	0.47%	1.15%	0.67%	1.52%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3424	221	210	153	153	233	238	85	28	71	88	33	81	15	24	7	19	132	235	123	241	36	21	12	98	11	108	12	67	26	23	20	55	23	43	91	26	20	176	166					
		17.18%	23.92%	26.92%	18.39%	21.40%	23.61%	28.03%	16.57%	21.71%	11.23%	13.81%	15.00%	19.24%	12.20%	9.84%	8.05%	4.18%	18.16%	16.99%	21.65%	23.33%	8.49%	14.79%	16.90%	26.20%	12.79%	13.45%	11.32%	13.16%	14.94%	20.35%	19.61%	14.91%	9.13%	8.58%	21.26%	9.96%	13.33%	9.24%	18.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	9	9	9	5	13	8	0	1	5	2	3	3	0	0	0	1	0	15	6	9	3	1	0	2	0	8	1	2	3	2	0	2	1	1	4	1	2	23	10					
		0.82%	0.97%	1.15%	1.08%	0.70%	1.32%	0.94%	0.00%	0.78%	0.79%	0.31%	1.36%	0.71%	0.00%	0.00%	0.00%	0.22%	0.00%	1.08%	1.06%	0.87%	0.71%	0.70%	0.00%	0.53%	0.00%	0.99%	0.94%	0.39%	1.72%	1.77%	0.00%	0.54%	0.40%	0.20%	0.93%	0.38%	1.33%	1.21%	1.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11232	427	298	384	297	422	295	290	65	389	442	150	231	81	186	69	347	500	887	295	539	327	88	38	214	54	512	75	347	120	64	66	247	181	368	281	178	104	913	461					
		56.36%	46.21%	38.21%	46.15%	41.54%	42.76%	34.75%	56.53%	50.39%	61.55%	69.39%	68.18%	54.87%	65.85%	76.23%	79.31%	76.26%	68.78%	64.14%	51.94%	52.18%	77.12%	61.97%	53.52%	57.22%	62.79%	63.76%	70.75%	68.17%	68.97%	56.64%	64.71%	66.94%	71.83%	73.45%	65.65%	68.20%	69.33%	47.95%	51.22%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	66	3	0	2	2	2	6	1	2	0	3	0	1	1	2	1	1	0	2	3	4	2	0	0	1	1	2	1	0	0	0	1	1	1	1	2	1	0	15	1					
		0.33%	0.32%	0.00%	0.24%	0.28%	0.20%	0.71%	0.19%	1.55%	0.00%	0.47%	0.00%	0.24%	0.81%	0.82%	1.15%	0.22%	0.00%	0.14%	0.53%	0.39%	0.47%	0.00%	0.00%	0.27%	1.16%	0.25%	0.94%	0.00%	0.00%	0.00%	0.98%	0.27%	0.40%	0.20%	0.47%	0.38%	0.00%	0.79%	0.11%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
