Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Пуровская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1472	3	144	52	160	5	5	21	35	143	107	107	135	111	53	23	46	102	217	2	1					
		4.76%	0.30%	7.35%	2.55%	8.93%	2.19%	0.47%	3.74%	1.61%	6.01%	6.00%	5.98%	6.56%	6.03%	3.56%	0.90%	1.68%	10.07%	12.15%	0.74%	0.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	6	1	3	8	1	4	3	4	3	1	1	3	4	4	19	8	7	16	0	1					
		0.31%	0.60%	0.05%	0.15%	0.45%	0.44%	0.38%	0.53%	0.18%	0.13%	0.06%	0.06%	0.15%	0.22%	0.27%	0.74%	0.29%	0.69%	0.90%	0.00%	0.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	678	37	8	22	11	5	12	14	91	7	5	10	23	5	20	94	59	88	165	1	1					
		2.19%	3.71%	0.41%	1.08%	0.61%	2.19%	1.14%	2.49%	4.19%	0.29%	0.28%	0.56%	1.12%	0.27%	1.34%	3.67%	2.15%	8.69%	9.24%	0.37%	0.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	116	0	1	10	11	2	4	2	4	6	1	1	2	4	3	24	18	14	9	0	0					
		0.38%	0.00%	0.05%	0.49%	0.61%	0.88%	0.38%	0.36%	0.18%	0.25%	0.06%	0.06%	0.10%	0.22%	0.20%	0.94%	0.66%	1.38%	0.50%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	28110	947	1802	1932	1582	206	980	519	2018	2214	1657	1654	1874	1713	1372	2369	2550	728	1322	266	405					
		90.87%	94.98%	92.03%	94.57%	88.28%	90.35%	93.07%	92.35%	92.91%	92.99%	92.99%	92.40%	91.02%	92.99%	92.14%	92.47%	92.96%	71.87%	74.02%	98.88%	98.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	74	0	1	5	2	1	5	0	2	4	7	1	3	2	5	8	19	2	6	0	1					
		0.24%	0.00%	0.05%	0.24%	0.11%	0.44%	0.47%	0.00%	0.09%	0.17%	0.39%	0.06%	0.15%	0.11%	0.34%	0.31%	0.69%	0.20%	0.34%	0.00%	0.24%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
