Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Сыктывдинская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533					
		3.24%	3.95%	0.0%	1.58%	2.15%	1.14%	2.68%	7.96%	4.79%	1.67%	3.81%	2.33%	2.63%	4.71%	4.38%	1.15%	1.31%	1.33%	6.19%	7.31%	1.32%	2.53%	3.40%	7.18%	8.33%	2.27%	1.21%	1.37%					
30	"13. ""Демократическая партия России"""	36	0	0	1	0	3	3	1	4	2	2	1	4	3	1	1	0	1	5	0	1	0	1	0	0	1	1	0					
		0.39%	0.0%	0.0%	0.22%	0.0%	1.14%	0.89%	0.18%	2.39%	0.67%	0.84%	0.25%	0.36%	0.39%	0.09%	0.07%	0.0%	1.33%	1.54%	0.0%	0.66%	0.0%	0.68%	0.0%	0.0%	1.13%	0.60%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	2	0	2	4	1	3	2	1	2	0	1	1	0	2	8	0	0	0	0	0	0	1	0	0	2	0	1					
		0.35%	1.12%	0.0%	0.45%	2.87%	0.38%	0.89%	0.37%	0.59%	0.67%	0.0%	0.25%	0.09%	0.0%	0.18%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	2.27%	0.0%	0.68%					
32	"15. ""Партия СЛОН"""	11	0	0	0	0	0	0	1	0	1	0	1	2	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.33%	0.0%	0.25%	0.18%	0.26%	0.09%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.60%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	531	10	10	26	5	7	21	39	9	12	8	23	83	57	64	86	3	3	9	1	5	13	6	13	1	5	10	2					
		5.77%	5.64%	9.80%	5.86%	3.59%	2.67%	6.26%	7.22%	5.38%	4.02%	3.38%	5.97%	7.55%	7.47%	5.96%	6.61%	3.94%	4.0%	2.78%	1.21%	3.31%	3.29%	4.08%	7.18%	2.08%	5.68%	6.09%	1.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	0	2	1	0	3	0	1	2	0	2	1	2	0	2	0	0	0	0	0	2	2	0	0	0	1	0					
		0.22%	0.0%	0.0%	0.45%	0.71%	0.0%	0.89%	0.0%	0.59%	0.67%	0.0%	0.51%	0.09%	0.26%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	1.36%	0.0%	0.0%	0.0%	0.60%	0.0%					
35	"18. ""ЛДПР"""	1408	18	15	46	11	45	55	77	35	54	21	57	158	117	142	253	11	13	50	17	30	64	25	34	4	5	32	19					
		15.31%	10.16%	14.70%	10.38%	7.91%	17.17%	16.41%	14.25%	20.95%	18.12%	8.89%	14.80%	14.37%	15.33%	13.23%	19.44%	14.47%	17.33%	15.47%	20.73%	19.86%	16.24%	17.00%	18.78%	8.33%	5.68%	19.51%	13.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	199	14	1	11	5	5	6	14	8	9	4	7	17	10	26	26	1	0	6	2	3	6	8	4	0	1	5	0					
		2.16%	7.90%	0.98%	2.48%	3.59%	1.90%	1.79%	2.59%	4.79%	3.02%	1.69%	1.81%	1.54%	1.31%	2.42%	1.99%	1.31%	0.0%	1.85%	2.43%	1.98%	1.52%	5.44%	2.20%	0.0%	1.13%	3.04%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3120	74	50	147	46	103	112	149	43	144	60	129	407	240	381	393	24	30	101	15	72	147	41	66	15	34	49	48					
		33.93%	41.80%	49.01%	33.18%	33.09%	39.31%	33.43%	27.59%	25.74%	48.32%	25.42%	33.50%	37.03%	31.45%	35.50%	30.20%	31.57%	40.0%	31.26%	18.29%	47.68%	37.30%	27.89%	36.46%	31.25%	38.63%	29.87%	33.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	1	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0					
		0.09%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.42%	0.25%	0.0%	0.0%	0.18%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.60%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	0	2	0	0	0	0	1	0	0	0	1	5	4	1	4	1	0	0	0	0	1	0	0	1	0	1	0					
		0.23%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.25%	0.45%	0.52%	0.09%	0.30%	1.31%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	2.08%	0.0%	0.60%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	830	16	9	83	7	19	33	45	11	9	13	31	79	78	104	123	9	11	12	7	5	41	19	16	11	11	17	11					
		9.02%	9.03%	8.82%	18.73%	5.03%	7.25%	9.85%	8.33%	6.58%	3.02%	5.50%	8.05%	7.18%	10.22%	9.69%	9.45%	11.84%	14.66%	3.71%	8.53%	3.31%	10.40%	12.92%	8.83%	22.91%	12.5%	10.36%	7.58%					
																																		
41	Против всех	572	12	2	33	8	7	29	26	7	13	12	37	56	56	45	105	2	4	23	2	8	23	14	10	3	6	19	10					
		6.22%	6.77%	1.96%	7.44%	5.75%	2.67%	8.65%	4.81%	4.19%	4.36%	5.08%	9.61%	5.09%	7.33%	4.19%	8.07%	2.63%	5.33%	7.12%	2.43%	5.29%	5.83%	9.52%	5.52%	6.25%	6.81%	11.58%	6.89%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
