Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Верховажская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	195	10	9	6	6	9	6	6	6	6	6	6	8	4	10	9	6	6	9	6	6	6	6	6	10	6	6	6	9					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	41	9	1	5	2	5	0	1	0	0	1	0	8	0	1	0	0	0	1	1	0	0	0	0	2	0	0	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	4	3	3	0	2	0	2	1	1	2	0	1	1	2	1	1	0	1	0	0	1	1	1	3	1	0	0	0					
14	Число погашенных открепительных удостоверений	154	1	8	1	4	4	6	5	6	6	5	6	0	4	9	9	6	6	8	5	6	6	6	6	8	6	6	4	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	90	8	6	6	3	2	4	1	4	1	4	2	1	3	3	3	2	1	6	0	1	2	5	2	8	1	4	2	5					
		1.08%	0.94%	0.95%	0.98%	1.16%	0.45%	2.35%	0.91%	1.36%	0.72%	2.03%	0.56%	0.31%	1.41%	2.32%	1.38%	2.08%	0.72%	1.15%	0.0%	0.92%	2.02%	2.24%	0.75%	1.30%	0.92%	1.08%	0.91%	1.35%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	330	75	60	28	13	6	3	2	4	4	1	10	14	7	2	11	4	3	37	1	1	2	1	3	30	0	5	1	2					
		3.98%	8.83%	9.58%	4.60%	5.05%	1.35%	1.76%	1.83%	1.36%	2.89%	0.50%	2.80%	4.37%	3.30%	1.55%	5.06%	4.16%	2.17%	7.11%	0.41%	0.92%	2.02%	0.44%	1.13%	4.88%	0.0%	1.35%	0.45%	0.54%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	282	46	20	24	7	13	8	3	9	6	3	16	12	4	6	10	3	10	19	9	3	8	4	2	11	6	15	1	4					
		3.40%	5.41%	3.19%	3.94%	2.72%	2.92%	4.70%	2.75%	3.08%	4.34%	1.52%	4.48%	3.75%	1.88%	4.65%	4.60%	3.12%	7.24%	3.65%	3.75%	2.77%	8.08%	1.79%	0.75%	1.79%	5.55%	4.06%	0.45%	1.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	76	7	10	5	0	3	0	1	4	1	2	0	4	3	0	4	1	4	1	2	1	1	6	1	9	0	6	0	0					
		0.91%	0.82%	1.59%	0.82%	0.0%	0.67%	0.0%	0.91%	1.36%	0.72%	1.01%	0.0%	1.25%	1.41%	0.0%	1.84%	1.04%	2.89%	0.19%	0.83%	0.92%	1.01%	2.69%	0.37%	1.46%	0.0%	1.62%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	32	5	5	3	0	0	3	0	0	2	2	2	0	0	2	1	0	0	0	0	1	0	1	0	1	1	0	0	3					
		0.38%	0.58%	0.79%	0.49%	0.0%	0.0%	1.76%	0.0%	0.0%	1.44%	1.01%	0.56%	0.0%	0.0%	1.55%	0.46%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.44%	0.0%	0.16%	0.92%	0.0%	0.0%	0.81%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	1	0	1	0	0	0	1	0	1	2	1	1	1	1	0	1	1	2	1	1	0	1	1	0	0	0	3					
		0.25%	0.0%	0.15%	0.0%	0.38%	0.0%	0.0%	0.0%	0.34%	0.0%	0.50%	0.56%	0.31%	0.47%	0.77%	0.46%	0.0%	0.72%	0.19%	0.83%	0.92%	1.01%	0.0%	0.37%	0.16%	0.0%	0.0%	0.0%	0.81%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	3	10	8	0	0	0	0	0	0	0	2	1	2	0	0	0	0	2	0	0	0	0	2	0	0	3	1	2					
		0.43%	0.35%	1.59%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.31%	0.94%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.81%	0.45%	0.54%					
25	"8. ""Народно-республиканская партия России"""	16	0	2	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	3	0	2	0	1					
		0.19%	0.0%	0.31%	0.0%	0.0%	0.45%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.31%	0.0%	0.77%	0.0%	0.0%	0.0%	0.19%	0.41%	0.0%	0.0%	0.0%	0.37%	0.48%	0.0%	0.54%	0.0%	0.27%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	0	0	2	0	0	2	0	1	0	0	1	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1					
		0.15%	0.0%	0.0%	0.32%	0.0%	0.0%	1.17%	0.0%	0.34%	0.0%	0.0%	0.28%	0.31%	0.0%	0.0%	1.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%					
27	"10. ""Аграрная партия России"""	1512	138	79	90	36	87	15	45	75	34	5	97	57	18	9	24	15	42	60	40	23	12	11	53	184	36	64	52	111					
		18.23%	16.25%	12.61%	14.80%	14.00%	19.59%	8.82%	41.28%	25.68%	24.63%	2.53%	27.17%	17.81%	8.49%	6.97%	11.05%	15.62%	30.43%	11.53%	16.66%	21.29%	12.12%	4.93%	20.07%	29.96%	33.33%	17.34%	23.85%	30.16%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	138	25	28	10	0	3	0	6	2	8	2	1	5	0	1	7	0	0	4	6	0	4	2	5	9	1	3	3	3					
		1.66%	2.94%	4.47%	1.64%	0.0%	0.67%	0.0%	5.50%	0.68%	5.79%	1.01%	0.28%	1.56%	0.0%	0.77%	3.22%	0.0%	0.0%	0.76%	2.5%	0.0%	4.04%	0.89%	1.89%	1.46%	0.92%	0.81%	1.37%	0.81%					
30	"13. ""Демократическая партия России"""	9	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	1					
		0.10%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.37%	0.48%	0.0%	0.0%	0.0%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	2	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0					
		0.12%	0.23%	0.0%	0.16%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.46%	1.04%	0.0%	0.19%	0.0%	0.0%	0.0%	0.44%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0					
		0.09%	0.0%	0.15%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	300	55	39	44	9	7	4	0	12	1	6	2	7	10	3	5	10	2	12	8	2	0	4	10	28	2	11	1	6					
		3.61%	6.47%	6.23%	7.23%	3.50%	1.57%	2.35%	0.0%	4.10%	0.72%	3.04%	0.56%	2.18%	4.71%	2.32%	2.30%	10.41%	1.44%	2.30%	3.33%	1.85%	0.0%	1.79%	3.78%	4.56%	1.85%	2.98%	0.45%	1.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	2	4	0	0	1	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0					
		0.19%	0.23%	0.63%	0.0%	0.0%	0.22%	0.0%	0.91%	0.0%	0.0%	0.0%	0.28%	0.0%	0.94%	0.0%	0.46%	0.0%	0.0%	0.19%	0.0%	0.0%	1.01%	0.44%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	838	88	76	68	14	39	18	8	41	16	13	26	30	22	7	17	20	14	83	20	8	3	17	39	41	9	51	18	32					
		10.10%	10.36%	12.14%	11.18%	5.44%	8.78%	10.58%	7.33%	14.04%	11.59%	6.59%	7.28%	9.37%	10.37%	5.42%	7.83%	20.83%	10.14%	15.96%	8.33%	7.40%	3.03%	7.62%	14.77%	6.67%	8.33%	13.82%	8.25%	8.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	126	13	11	13	2	2	4	2	3	4	3	6	4	4	3	1	2	2	4	5	4	0	5	10	4	1	6	3	5					
		1.51%	1.53%	1.75%	2.13%	0.77%	0.45%	2.35%	1.83%	1.02%	2.89%	1.52%	1.68%	1.25%	1.88%	2.32%	0.46%	2.08%	1.44%	0.76%	2.08%	3.70%	0.0%	2.24%	3.78%	0.65%	0.92%	1.62%	1.37%	1.35%					
37	"20. ""Политическая партия ""Единая Россия"""	3636	286	199	229	136	260	84	32	100	32	145	165	157	113	81	108	24	40	240	122	51	60	137	99	235	39	184	117	161					
		43.86%	33.68%	31.78%	37.66%	52.91%	58.55%	49.41%	29.35%	34.24%	23.18%	73.60%	46.21%	49.06%	53.30%	62.79%	49.76%	25.0%	28.98%	46.15%	50.83%	47.22%	60.60%	61.43%	37.5%	38.27%	36.11%	49.86%	53.66%	43.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	2	1	0	1	0	1	1					
		0.16%	0.11%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.28%	0.31%	0.47%	0.0%	0.0%	0.0%	0.72%	0.19%	0.0%	0.0%	0.0%	0.89%	0.37%	0.0%	0.92%	0.0%	0.45%	0.27%					
39	"22. ""Развитие предпринимательства"""	15	4	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2					
		0.18%	0.47%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	1.44%	0.0%	0.28%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.54%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	443	56	52	44	26	12	14	3	19	21	7	7	7	14	6	9	6	6	33	12	1	1	21	19	24	4	5	5	9					
		5.34%	6.59%	8.30%	7.23%	10.11%	2.70%	8.23%	2.75%	6.50%	15.21%	3.55%	1.96%	2.18%	6.60%	4.65%	4.14%	6.25%	4.34%	6.34%	5.0%	0.92%	1.01%	9.41%	7.19%	3.90%	3.70%	1.35%	2.29%	2.44%					
																																			
41	Против всех	199	27	16	24	5	1	3	2	7	2	1	14	13	3	2	7	5	7	4	4	7	2	2	7	11	5	3	7	8					
		2.40%	3.18%	2.55%	3.94%	1.94%	0.22%	1.76%	1.83%	2.39%	1.44%	0.50%	3.92%	4.06%	1.41%	1.55%	3.22%	5.20%	5.07%	0.76%	1.66%	6.48%	2.02%	0.89%	2.65%	1.79%	4.62%	0.81%	3.21%	2.17%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
