17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	70	0	0	0	1	0	1	2	2	3	0	0	1	0	5	0	2	0	10	5	2	2	3	2	0	1	2	2	2	2	1	1	2	0	1	0	0	2	0	0	2	0	1	0	2	8					
		0.21%	0.00%	0.00%	0.00%	0.22%	0.00%	0.24%	0.21%	0.09%	0.39%	0.00%	0.00%	0.47%	0.00%	0.37%	0.00%	0.81%	0.00%	0.61%	0.26%	0.10%	0.45%	0.26%	0.31%	0.00%	0.52%	0.27%	0.32%	0.73%	0.17%	0.19%	0.46%	0.22%	0.00%	0.11%	0.00%	0.00%	0.26%	0.00%	0.00%	0.71%	0.00%	0.21%	0.00%	0.10%	0.42%					
19	Жириновский Владимир Вольфович	213	4	0	1	2	6	2	16	7	5	1	2	0	6	13	24	3	3	5	9	14	11	4	3	1	1	5	3	1	6	1	2	6	1	4	1	2	5	3	3	3	1	5	4	4	10					
		0.63%	0.75%	0.00%	0.22%	0.43%	0.52%	0.48%	1.68%	0.32%	0.65%	0.79%	0.61%	0.00%	1.57%	0.95%	1.51%	1.22%	0.71%	0.30%	0.47%	0.67%	2.48%	0.35%	0.47%	0.51%	0.52%	0.66%	0.48%	0.37%	0.50%	0.19%	0.93%	0.66%	0.40%	0.44%	0.46%	0.49%	0.64%	1.44%	0.47%	1.07%	0.14%	1.06%	0.65%	0.21%	0.53%					
20	Зюганов Геннадий Андреевич	834	16	1	16	15	11	3	20	80	21	1	11	8	9	36	31	5	13	50	53	32	5	31	17	6	6	23	20	8	41	16	6	28	3	13	3	6	15	4	8	6	6	8	13	66	44					
		2.46%	3.01%	0.36%	3.58%	3.26%	0.95%	0.72%	2.10%	3.70%	2.71%	0.79%	3.35%	3.74%	2.35%	2.64%	1.95%	2.03%	3.08%	3.05%	2.75%	1.53%	1.13%	2.71%	2.64%	3.08%	3.09%	3.06%	3.22%	2.93%	3.40%	3.01%	2.78%	3.10%	1.19%	1.43%	1.37%	1.46%	1.92%	1.91%	1.26%	2.14%	0.85%	1.70%	2.11%	3.44%	2.33%					
21	Медведев Дмитрий Анатольевич	32768	508	280	430	442	1146	413	916	2071	745	124	315	205	366	1306	1527	236	406	1555	1848	2037	425	1105	621	188	186	722	596	262	1156	511	207	867	248	894	215	403	760	202	625	269	698	457	598	1847	1830					
		96.56%	95.67%	99.64%	96.20%	96.09%	98.54%	98.57%	96.02%	95.79%	96.25%	98.41%	96.04%	95.79%	95.56%	95.89%	96.28%	95.93%	96.21%	94.70%	95.95%	97.70%	95.94%	96.68%	96.58%	96.41%	95.88%	96.01%	95.97%	95.97%	95.93%	96.23%	95.83%	96.01%	98.41%	98.03%	98.17%	98.05%	97.19%	96.65%	98.27%	96.07%	98.45%	97.03%	97.24%	96.25%	96.72%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
