14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	215	11	11	3	8	0	0	0	0	0	0	10	0	0	8	2	0	10	0	1	0	0	9	0	1	0	0	30	0	0	0	7	0	0	20	17	0	0	3	0	0	44	0	0	0	0	0	0	0	0	20	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	18	2	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.09%	0.15%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	1.05%	0.44%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	166	15	12	4	3	10	0	2	0	2	1	3	2	4	0	1	2	9	1	2	3	1	10	1	3	0	1	10	2	3	4	7	1	2	7	4	0	1	2	1	3	4	1	1	2	1	2	1	1	1	8	0	1	0	4					
		1.05%	0.69%	0.60%	0.36%	0.30%	7.41%	0.00%	1.79%	0.00%	2.17%	0.78%	0.55%	2.08%	3.17%	0.00%	0.94%	2.41%	1.69%	0.54%	1.36%	2.75%	0.90%	1.53%	1.08%	3.66%	0.00%	2.44%	1.34%	2.99%	2.52%	2.09%	3.10%	1.79%	2.99%	1.38%	0.69%	0.00%	1.37%	2.02%	0.76%	2.86%	1.17%	1.25%	2.00%	0.48%	0.62%	1.19%	1.01%	0.85%	1.12%	1.72%	0.00%	1.05%	0.00%	2.21%					
20	Зюганов Геннадий Андреевич	302	57	85	5	7	15	2	2	0	2	1	5	2	2	11	2	0	5	1	1	0	1	8	1	3	1	1	8	1	2	5	7	5	2	8	3	4	2	2	3	2	3	1	1	2	1	1	0	1	1	12	0	0	0	5					
		1.91%	2.64%	4.26%	0.45%	0.69%	11.11%	2.78%	1.79%	0.00%	2.17%	0.78%	0.92%	2.08%	1.59%	2.51%	1.89%	0.00%	0.94%	0.54%	0.68%	0.00%	0.90%	1.22%	1.08%	3.66%	2.70%	2.44%	1.07%	1.49%	1.68%	2.62%	3.10%	8.93%	2.99%	1.57%	0.52%	3.67%	2.74%	2.02%	2.29%	1.90%	0.87%	1.25%	2.00%	0.48%	0.62%	0.60%	0.00%	0.85%	1.12%	2.58%	0.00%	0.00%	0.00%	2.76%					
21	Медведев Дмитрий Анатольевич	15260	2075	1894	1106	1001	109	70	107	66	88	127	537	92	120	428	103	81	518	182	144	104	109	636	91	76	36	39	718	64	114	176	211	48	63	492	572	105	70	95	126	100	336	78	48	416	160	165	98	115	87	445	80	94	73	172					
		96.70%	96.02%	94.98%	99.02%	98.91%	80.74%	97.22%	95.54%	100.00%	95.65%	98.45%	98.35%	95.83%	95.24%	97.49%	97.17%	97.59%	97.19%	98.91%	97.96%	95.41%	98.20%	97.10%	97.85%	92.68%	97.30%	95.12%	95.86%	95.52%	95.80%	92.15%	93.36%	85.71%	94.03%	96.85%	98.79%	96.33%	95.89%	95.96%	96.18%	95.24%	97.96%	97.50%	96.00%	98.81%	98.77%	98.21%	98.99%	98.29%	97.75%	95.70%	100.00%	98.95%	98.65%	95.03%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
