10	Число действительных избирательных бюллетеней	7081	1425	983	708	65	340	96	67	818	62	178	71	120	121	294	327	184	351	81	114	70	138	211	257									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	46	11	7	6	0	3	2	0	6	0	3	0	1	0	2	0	1	1	0	1	0	0	2	0									
		0.65%	0.77%	0.71%	0.84%	0.00%	0.88%	2.06%	0.00%	0.73%	0.00%	1.68%	0.00%	0.83%	0.00%	0.67%	0.00%	0.54%	0.28%	0.00%	0.88%	0.00%	0.00%	0.94%	0.00%									
14	Грудинин Павел Николаевич	618	185	99	52	3	22	2	3	42	4	20	2	4	4	20	19	17	25	17	6	17	11	19	25									
		8.67%	12.90%	10.02%	7.27%	4.55%	6.45%	2.06%	4.48%	5.10%	6.45%	11.17%	2.82%	3.33%	3.31%	6.73%	5.79%	9.24%	7.02%	20.99%	5.26%	24.29%	7.97%	8.92%	9.69%									
15	Жириновский Владимир Вольфович	785	153	106	91	6	25	12	6	95	15	24	13	9	13	20	42	31	41	6	10	5	9	24	29									
		11.02%	10.67%	10.73%	12.73%	9.09%	7.33%	12.37%	8.96%	11.53%	24.19%	13.41%	18.31%	7.50%	10.74%	6.73%	12.80%	16.85%	11.52%	7.41%	8.77%	7.14%	6.52%	11.27%	11.24%									
16	Путин Владимир Владимирович	5428	1031	745	541	55	283	78	54	650	40	125	54	105	104	245	249	129	277	57	95	46	115	158	192									
		76.19%	71.90%	75.40%	75.66%	83.33%	82.99%	80.41%	80.60%	78.88%	64.52%	69.83%	76.06%	87.50%	85.95%	82.49%	75.91%	70.11%	77.81%	70.37%	83.33%	65.71%	83.33%	74.18%	74.42%									
17	Собчак Ксения Анатольевна	73	21	8	7	0	3	2	4	4	1	0	1	1	0	4	5	2	0	0	1	1	2	3	3									
		1.02%	1.46%	0.81%	0.98%	0.00%	0.88%	2.06%	5.97%	0.49%	1.61%	0.00%	1.41%	0.83%	0.00%	1.35%	1.52%	1.09%	0.00%	0.00%	0.88%	1.43%	1.45%	1.41%	1.16%									
18	Сурайкин Максим Александрович	53	9	3	4	0	1	0	0	6	1	3	1	0	0	2	7	3	7	1	1	1	0	2	1									
		0.74%	0.63%	0.30%	0.56%	0.00%	0.29%	0.00%	0.00%	0.73%	1.61%	1.68%	1.41%	0.00%	0.00%	0.67%	2.13%	1.63%	1.97%	1.23%	0.88%	1.43%	0.00%	0.94%	0.39%									
19	Титов Борис Юрьевич	46	12	9	5	1	0	0	0	5	0	0	0	0	0	1	4	1	0	0	0	0	1	2	5									
		0.65%	0.84%	0.91%	0.70%	1.52%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.22%	0.54%	0.00%	0.00%	0.00%	0.00%	0.72%	0.94%	1.94%									
20	Явлинский Григорий Алексеевич	32	3	6	2	0	3	0	0	10	1	3	0	0	0	0	1	0	0	0	0	0	0	1	2									
		0.45%	0.21%	0.61%	0.28%	0.00%	0.88%	0.00%	0.00%	1.21%	1.61%	1.68%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.78%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
