Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Спасская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	391	7	0	11	7	10	4	8	15	15	12	3	5	10	0	4	4	10	9	5	0	0	5	8	15	10	16	10	5	20	16	25	10	15	5	10	25	12	45					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	233	6	6	7	2	5	9	5	3	5	6	2	10	2	6	12	1	4	7	2	2	3	7	0	5	5	11	10	6	14	9	5	7	4	4	11	6	16	8					
14	Число погашенных неиспользованных открепительных удостоверений	52	4	1	0	0	0	2	2	0	0	0	2	0	0	0	1	1	0	1	0	5	0	0	1	0	0	0	0	0	0	2	0	17	0	0	0	0	13	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1827	95	12	57	18	40	48	40	56	73	28	9	23	41	51	7	5	33	44	8	9	15	27	31	88	40	82	32	7	102	85	135	96	25	14	46	94	72	139					
		15.06%	17.69%	16.67%	16.29%	15.52%	13.75%	9.90%	17.94%	17.55%	16.70%	7.89%	12.00%	14.29%	13.99%	18.09%	2.55%	7.94%	15.14%	19.64%	8.99%	9.09%	11.81%	15.17%	19.38%	17.96%	9.03%	15.47%	17.02%	7.22%	18.58%	19.23%	20.55%	18.39%	14.12%	13.33%	14.84%	14.48%	13.93%	13.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2138	96	9	61	14	47	125	39	74	89	54	7	30	40	39	81	10	37	43	9	9	20	28	21	77	87	91	33	11	100	62	118	103	32	24	57	104	96	161					
		17.62%	17.88%	12.50%	17.43%	12.07%	16.15%	25.77%	17.49%	23.20%	20.37%	15.21%	9.33%	18.63%	13.65%	13.83%	29.45%	15.87%	16.97%	19.20%	10.11%	9.09%	15.75%	15.73%	13.13%	15.71%	19.64%	17.17%	17.55%	11.34%	18.21%	14.03%	17.96%	19.73%	18.08%	22.86%	18.39%	16.02%	18.57%	15.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	2	1	1	1	3	6	2	1	3	1	0	1	2	5	1	1	1	4	0	0	5	2	1	1	2	3	2	1	4	1	8	4	3	3	2	5	3	20					
		0.87%	0.37%	1.39%	0.29%	0.86%	1.03%	1.24%	0.90%	0.31%	0.69%	0.28%	0.00%	0.62%	0.68%	1.77%	0.36%	1.59%	0.46%	1.79%	0.00%	0.00%	3.94%	1.12%	0.63%	0.20%	0.45%	0.57%	1.06%	1.03%	0.73%	0.23%	1.22%	0.77%	1.69%	2.86%	0.65%	0.77%	0.58%	1.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2506	119	14	66	31	69	60	46	35	95	79	12	37	25	39	28	10	31	40	16	23	40	44	31	63	170	121	54	37	123	97	164	112	33	24	66	157	101	194					
		20.65%	22.16%	19.44%	18.86%	26.72%	23.71%	12.37%	20.63%	10.97%	21.74%	22.25%	16.00%	22.98%	8.53%	13.83%	10.18%	15.87%	14.22%	17.86%	17.98%	23.23%	31.50%	24.72%	19.38%	12.86%	38.37%	22.83%	28.72%	38.14%	22.40%	21.95%	24.96%	21.46%	18.64%	22.86%	21.29%	24.19%	19.54%	18.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	186	8	1	3	0	9	4	3	7	5	1	1	3	2	2	2	1	8	3	1	3	1	2	0	6	7	4	9	0	13	8	14	14	2	1	2	7	7	22					
		1.53%	1.49%	1.39%	0.86%	0.00%	3.09%	0.82%	1.35%	2.19%	1.14%	0.28%	1.33%	1.86%	0.68%	0.71%	0.73%	1.59%	3.67%	1.34%	1.12%	3.03%	0.79%	1.12%	0.00%	1.22%	1.58%	0.75%	4.79%	0.00%	2.37%	1.81%	2.13%	2.68%	1.13%	0.95%	0.65%	1.08%	1.35%	2.14%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4983	194	34	151	49	116	194	76	133	160	186	44	64	180	141	148	34	103	82	50	55	44	67	71	236	126	218	56	41	183	175	201	177	75	35	125	262	224	473					
		41.06%	36.13%	47.22%	43.14%	42.24%	39.86%	40.00%	34.08%	41.69%	36.61%	52.39%	58.67%	39.75%	61.43%	50.00%	53.82%	53.97%	47.25%	36.61%	56.18%	55.56%	34.65%	37.64%	44.38%	48.16%	28.44%	41.13%	29.79%	42.27%	33.33%	39.59%	30.59%	33.91%	42.37%	33.33%	40.32%	40.37%	43.33%	45.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	51	2	0	2	0	0	6	2	2	3	1	1	2	1	4	0	0	1	0	1	0	1	0	0	0	3	2	0	0	1	1	0	1	1	1	1	3	4	4					
		0.42%	0.37%	0.00%	0.57%	0.00%	0.00%	1.24%	0.90%	0.63%	0.69%	0.28%	1.33%	1.24%	0.34%	1.42%	0.00%	0.00%	0.46%	0.00%	1.12%	0.00%	0.79%	0.00%	0.00%	0.00%	0.68%	0.38%	0.00%	0.00%	0.18%	0.23%	0.00%	0.19%	0.56%	0.95%	0.32%	0.46%	0.77%	0.39%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
