Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Себежская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	314	30	25	5	20	11	5	5	10	15	15	5	7	5	5	7	5	7	7	2	2	2	6	7	2	10	10	10	10	3	3	3	5	10	5	35					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	87	10	2	1	1	5	0	4	8	2	2	0	0	1	0	6	0	2	5	0	0	0	0	0	0	0	4	0	1	3	0	3	1	1	1	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	87	16	4	3	3	2	4	2	3	1	2	3	0	2	0	1	1	0	1	2	0	1	7	3	3	0	4	5	1	0	2	2	0	0	1	8					
14	Число погашенных открепительных удостоверений	227	20	23	4	19	6	5	1	2	13	13	5	7	4	5	1	5	5	2	2	2	2	6	7	2	10	6	10	9	0	3	0	4	9	4	11					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	201	8	8	7	9	6	6	2	10	2	11	6	3	7	4	8	0	4	10	0	2	2	8	7	1	11	1	8	6	2	3	4	6	10	2	17					
		1.79%	1.11%	1.90%	2.04%	2.14%	1.40%	2.03%	0.71%	1.19%	0.47%	2.19%	1.82%	0.86%	2.37%	2.53%	3.07%	0.0%	1.95%	3.36%	0.0%	1.05%	1.08%	2.86%	2.54%	0.43%	2.21%	0.30%	4.62%	1.61%	0.89%	2.77%	2.42%	2.48%	4.60%	0.97%	2.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	178	17	9	4	13	9	9	3	13	9	11	3	3	1	0	0	2	1	10	1	2	1	6	0	6	6	6	3	5	3	0	3	4	2	1	12					
		1.59%	2.37%	2.14%	1.16%	3.10%	2.10%	3.05%	1.06%	1.55%	2.13%	2.19%	0.91%	0.86%	0.33%	0.0%	0.0%	2.17%	0.48%	3.36%	1.85%	1.05%	0.54%	2.15%	0.0%	2.60%	1.20%	1.81%	1.73%	1.34%	1.33%	0.0%	1.81%	1.65%	0.92%	0.48%	1.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	325	44	7	12	7	14	14	16	14	14	12	16	6	5	5	5	5	13	14	4	6	4	7	2	6	15	6	5	5	7	1	8	2	5	3	16					
		2.91%	6.15%	1.67%	3.50%	1.67%	3.27%	4.74%	5.69%	1.67%	3.31%	2.39%	4.87%	1.73%	1.69%	3.16%	1.92%	5.43%	6.34%	4.71%	7.40%	3.17%	2.16%	2.50%	0.72%	2.60%	3.01%	1.81%	2.89%	1.34%	3.12%	0.92%	4.84%	0.82%	2.30%	1.46%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	206	26	11	11	8	6	2	11	16	6	7	12	1	5	2	5	1	1	2	1	0	3	4	3	3	11	1	6	9	2	1	1	2	1	2	23					
		1.84%	3.63%	2.62%	3.21%	1.90%	1.40%	0.67%	3.91%	1.90%	1.42%	1.39%	3.65%	0.28%	1.69%	1.26%	1.92%	1.08%	0.48%	0.67%	1.85%	0.0%	1.62%	1.43%	1.09%	1.30%	2.21%	0.30%	3.46%	2.42%	0.89%	0.92%	0.60%	0.82%	0.46%	0.97%	2.93%					
22	"5. ""За Русь Святую"""	59	8	0	1	3	3	2	2	3	2	3	2	0	1	0	1	0	1	0	0	0	1	1	0	3	4	4	1	1	1	0	2	2	1	0	6					
		0.52%	1.11%	0.0%	0.29%	0.71%	0.70%	0.67%	0.71%	0.35%	0.47%	0.59%	0.60%	0.0%	0.33%	0.0%	0.38%	0.0%	0.48%	0.0%	0.0%	0.0%	0.54%	0.35%	0.0%	1.30%	0.80%	1.21%	0.57%	0.26%	0.44%	0.0%	1.21%	0.82%	0.46%	0.0%	0.76%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	2	0	1	0	3	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	1	0	0	1					
		0.17%	0.27%	0.0%	0.29%	0.0%	0.70%	0.33%	0.35%	0.11%	0.23%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.20%	0.0%	0.57%	0.53%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.12%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	1	1	3	2	2	4	0	4	3	4	2	1	0	2	0	1	1	0	0	3	3	1	1	0	6	4	1	1	1	0	0	2	2	0	11					
		0.59%	0.13%	0.23%	0.87%	0.47%	0.46%	1.35%	0.0%	0.47%	0.71%	0.79%	0.60%	0.28%	0.0%	1.26%	0.0%	1.08%	0.48%	0.0%	0.0%	1.58%	1.62%	0.35%	0.36%	0.0%	1.20%	1.21%	0.57%	0.26%	0.44%	0.0%	0.0%	0.82%	0.92%	0.0%	1.40%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	1	1	0	2	0	0	0	2	1	0	2	0	0	0	0	1	0	0	1	0	0	1	1	0	0	2	1	0	0	0	0	0	1					
		0.15%	0.0%	0.0%	0.29%	0.23%	0.0%	0.67%	0.0%	0.0%	0.0%	0.39%	0.30%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.54%	0.0%	0.0%	0.43%	0.20%	0.0%	0.0%	0.53%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	0	2	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	3	0	1	2	1	0	0	0	2	0	0					
		0.16%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.23%	0.23%	0.0%	0.30%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.43%	0.60%	0.0%	0.57%	0.53%	0.44%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	370	19	19	6	12	4	6	1	14	10	24	9	31	11	6	16	4	8	13	2	19	5	9	4	4	16	19	6	10	7	9	6	10	13	4	14					
		3.31%	2.65%	4.53%	1.75%	2.86%	0.93%	2.03%	0.35%	1.67%	2.36%	4.79%	2.74%	8.95%	3.72%	3.79%	6.15%	4.34%	3.90%	4.37%	3.70%	10.05%	2.70%	3.22%	1.45%	1.73%	3.21%	5.75%	3.46%	2.69%	3.12%	8.33%	3.63%	4.14%	5.99%	1.95%	1.78%					
28	"11. ""Истинные патриоты России"""	15	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	2	0	3	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0					
		0.13%	0.13%	0.23%	0.0%	0.0%	0.23%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.38%	2.17%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.15%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	98	8	4	1	8	2	3	6	3	4	2	0	0	6	4	3	0	1	3	1	2	0	3	1	1	6	2	1	5	1	6	3	0	2	2	4					
		0.87%	1.11%	0.95%	0.29%	1.90%	0.46%	1.01%	2.13%	0.35%	0.94%	0.39%	0.0%	0.0%	2.03%	2.53%	1.15%	0.0%	0.48%	1.01%	1.85%	1.05%	0.0%	1.07%	0.36%	0.43%	1.20%	0.60%	0.57%	1.34%	0.44%	5.55%	1.81%	0.0%	0.92%	0.97%	0.51%					
30	"13. ""Демократическая партия России"""	37	5	3	0	1	1	1	0	3	0	0	0	1	2	2	2	0	0	2	1	0	0	0	1	0	0	2	1	2	1	1	0	0	2	0	3					
		0.33%	0.69%	0.71%	0.0%	0.23%	0.23%	0.33%	0.0%	0.35%	0.0%	0.0%	0.0%	0.28%	0.67%	1.26%	0.76%	0.0%	0.0%	0.67%	1.85%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.60%	0.57%	0.53%	0.44%	0.92%	0.0%	0.0%	0.92%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	1	1	4	1	3	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	2	0	0	1	0	0	4					
		0.22%	0.0%	0.23%	0.29%	0.95%	0.23%	1.01%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.20%	0.0%	0.0%	0.26%	0.89%	0.0%	0.0%	0.41%	0.0%	0.0%	0.51%					
32	"15. ""Партия СЛОН"""	20	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	3	0	0	1	2	0	1	1	0	0	0	1	0	1					
		0.17%	0.0%	0.23%	0.0%	0.23%	0.23%	0.33%	0.0%	0.0%	0.0%	0.19%	0.30%	0.28%	0.33%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	1.07%	0.0%	0.0%	0.20%	0.60%	0.0%	0.26%	0.44%	0.0%	0.0%	0.0%	0.46%	0.0%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	640	46	28	20	28	21	21	19	70	43	49	16	24	14	1	16	3	12	6	0	4	8	11	10	6	21	19	14	14	13	6	5	12	4	5	51					
		5.73%	6.43%	6.68%	5.84%	6.68%	4.90%	7.11%	6.76%	8.35%	10.18%	9.78%	4.87%	6.93%	4.74%	0.63%	6.15%	3.26%	5.85%	2.02%	0.0%	2.11%	4.32%	3.94%	3.63%	2.60%	4.22%	5.75%	8.09%	3.77%	5.80%	5.55%	3.03%	4.97%	1.84%	2.43%	6.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	0	0	1	0	1	0	2	2	2	3	2	1	4	3	2	0	1	2	1	0	1	3	0	0	1	2	2	3	1	0	1	0	2	1	4					
		0.42%	0.0%	0.0%	0.29%	0.0%	0.23%	0.0%	0.71%	0.23%	0.47%	0.59%	0.60%	0.28%	1.35%	1.89%	0.76%	0.0%	0.48%	0.67%	1.85%	0.0%	0.54%	1.07%	0.0%	0.0%	0.20%	0.60%	1.15%	0.80%	0.44%	0.0%	0.60%	0.0%	0.92%	0.48%	0.51%					
35	"18. ""ЛДПР"""	1676	100	53	42	41	56	53	41	178	80	86	56	60	35	16	16	9	29	30	2	42	42	28	35	19	82	46	31	62	36	17	22	42	42	45	102					
		15.00%	13.98%	12.64%	12.28%	9.78%	13.08%	17.96%	14.59%	21.24%	18.95%	17.16%	17.07%	17.34%	11.86%	10.12%	6.15%	9.78%	14.14%	10.10%	3.70%	22.22%	22.70%	10.03%	12.72%	8.26%	16.49%	13.93%	17.91%	16.71%	16.07%	15.74%	13.33%	17.42%	19.35%	21.95%	13.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	510	24	13	18	35	23	17	13	31	23	18	10	7	10	4	11	2	12	11	6	6	13	12	16	7	44	29	9	26	4	2	3	8	8	8	27					
		4.56%	3.35%	3.10%	5.26%	8.35%	5.37%	5.76%	4.62%	3.69%	5.45%	3.59%	3.04%	2.02%	3.38%	2.53%	4.23%	2.17%	5.85%	3.70%	11.11%	3.17%	7.02%	4.30%	5.81%	3.04%	8.85%	8.78%	5.20%	7.00%	1.78%	1.85%	1.81%	3.31%	3.68%	3.90%	3.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4279	246	153	131	144	156	90	106	276	114	176	120	127	128	81	84	42	57	116	29	74	68	153	137	99	192	92	61	143	93	58	77	101	84	104	367					
		38.31%	34.40%	36.51%	38.30%	34.36%	36.44%	30.50%	37.72%	32.93%	27.01%	35.12%	36.58%	36.70%	43.38%	51.26%	32.30%	45.65%	27.80%	39.05%	53.70%	39.15%	36.75%	54.83%	49.81%	43.04%	38.63%	27.87%	35.26%	38.54%	41.51%	53.70%	46.66%	41.90%	38.70%	50.73%	46.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	2	0	2	3	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	4	0	2	1	0	1	0	0	1	0	1					
		0.20%	0.27%	0.0%	0.58%	0.71%	0.23%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.48%	0.33%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.80%	0.0%	1.15%	0.26%	0.0%	0.92%	0.0%	0.0%	0.46%	0.0%	0.12%					
39	"22. ""Развитие предпринимательства"""	22	1	1	1	0	1	0	2	0	2	1	5	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0					
		0.19%	0.13%	0.23%	0.29%	0.0%	0.23%	0.0%	0.71%	0.0%	0.47%	0.19%	1.52%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.36%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1819	120	86	63	79	92	42	44	165	88	66	49	73	47	16	74	13	45	55	5	17	21	24	37	60	58	86	17	58	39	1	18	37	21	22	81					
		16.28%	16.78%	20.52%	18.42%	18.85%	21.49%	14.23%	15.65%	19.68%	20.85%	13.17%	14.93%	21.09%	15.93%	10.12%	28.46%	14.13%	21.95%	18.51%	9.25%	8.99%	11.35%	8.60%	13.45%	26.08%	11.67%	26.06%	9.82%	15.63%	17.41%	0.92%	10.90%	15.35%	9.67%	10.73%	10.34%					
																																										
41	Против всех	335	23	12	9	12	21	15	8	21	15	17	8	5	4	4	7	3	15	8	1	9	7	4	13	6	9	8	1	5	8	2	7	8	8	2	30					
		2.99%	3.21%	2.86%	2.63%	2.86%	4.90%	5.08%	2.84%	2.50%	3.55%	3.39%	2.43%	1.44%	1.35%	2.53%	2.69%	3.26%	7.31%	2.69%	1.85%	4.76%	3.78%	1.43%	4.72%	2.60%	1.81%	2.42%	0.57%	1.34%	3.57%	1.85%	4.24%	3.31%	3.68%	0.97%	3.83%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
