Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Балахнинская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189					
		3.86%	4.63%	3.52%	4.81%	3.77%	3.64%	5.95%	2.16%	5.30%	3.05%	5.09%	3.04%	3.25%	2.89%	4.34%	3.55%	4.05%	4.12%	4.87%	3.13%	3.39%	2.51%	2.32%	3.27%	4.8%	6.05%	4.15%	3.10%	4.80%	8.78%	3.34%	2.17%	4.65%	2.99%	1.52%	5.16%	2.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1128	51	81	54	63	18	26	29	57	20	18	39	48	63	40	44	45	70	80	62	23	20	26	24	8	17	12	5	10	11	21	10	5	12	4	2	10					
		3.90%	4.00%	5.49%	4.64%	4.75%	3.86%	4.84%	2.32%	4.95%	2.90%	4.16%	3.48%	4.58%	5.70%	3.28%	3.91%	4.05%	5.55%	5.99%	5.24%	4.11%	3.13%	3.78%	3.57%	2.13%	2.39%	1.55%	1.93%	1.84%	2.61%	2.26%	3.62%	2.32%	2.11%	1.52%	1.29%	1.72%					
22	"5. ""За Русь Святую"""	232	14	9	6	9	3	3	7	9	6	2	8	14	4	7	8	12	13	8	18	9	5	4	6	2	5	11	4	2	4	7	4	2	4	0	0	3					
		0.80%	1.09%	0.61%	0.51%	0.67%	0.64%	0.55%	0.56%	0.78%	0.87%	0.46%	0.71%	1.33%	0.36%	0.57%	0.71%	1.08%	1.03%	0.59%	1.52%	1.61%	0.78%	0.58%	0.89%	0.53%	0.70%	1.42%	1.55%	0.36%	0.95%	0.75%	1.44%	0.93%	0.70%	0.0%	0.0%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	97	6	4	2	5	1	1	3	2	2	3	2	4	3	4	5	4	3	0	12	2	2	2	0	0	0	3	1	4	2	5	1	1	4	2	1	1					
		0.33%	0.47%	0.27%	0.17%	0.37%	0.21%	0.18%	0.24%	0.17%	0.29%	0.69%	0.17%	0.38%	0.27%	0.32%	0.44%	0.36%	0.23%	0.0%	1.01%	0.35%	0.31%	0.29%	0.0%	0.0%	0.0%	0.38%	0.38%	0.73%	0.47%	0.53%	0.36%	0.46%	0.70%	0.76%	0.64%	0.17%					
24	"7. ""Новый курс - Автомобильная Россия"""	264	12	13	16	21	1	4	9	13	5	2	21	8	14	7	15	13	13	6	12	5	7	9	5	2	6	1	1	5	0	5	1	2	4	4	0	2					
		0.91%	0.94%	0.88%	1.37%	1.58%	0.21%	0.74%	0.72%	1.13%	0.72%	0.46%	1.87%	0.76%	1.26%	0.57%	1.33%	1.17%	1.03%	0.44%	1.01%	0.89%	1.09%	1.31%	0.74%	0.53%	0.84%	0.12%	0.38%	0.92%	0.0%	0.53%	0.36%	0.93%	0.70%	1.52%	0.0%	0.34%					
25	"8. ""Народно-республиканская партия России"""	55	2	1	1	0	1	1	4	3	2	0	1	2	4	5	3	1	4	1	2	1	1	1	1	1	3	0	0	1	1	0	2	1	1	0	0	3					
		0.19%	0.15%	0.06%	0.08%	0.0%	0.21%	0.18%	0.32%	0.26%	0.29%	0.0%	0.08%	0.19%	0.36%	0.41%	0.26%	0.09%	0.31%	0.07%	0.16%	0.17%	0.15%	0.14%	0.14%	0.26%	0.42%	0.0%	0.0%	0.18%	0.23%	0.0%	0.72%	0.46%	0.17%	0.0%	0.0%	0.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	129	10	6	5	3	2	1	11	4	7	1	9	4	4	6	5	6	10	2	6	1	5	5	2	2	3	0	0	0	2	2	1	0	1	1	0	2					
		0.44%	0.78%	0.40%	0.43%	0.22%	0.42%	0.18%	0.88%	0.34%	1.01%	0.23%	0.80%	0.38%	0.36%	0.49%	0.44%	0.54%	0.79%	0.14%	0.50%	0.17%	0.78%	0.72%	0.29%	0.53%	0.42%	0.0%	0.0%	0.0%	0.47%	0.21%	0.36%	0.0%	0.17%	0.38%	0.0%	0.34%					
27	"10. ""Аграрная партия России"""	1059	29	45	39	51	15	18	44	28	14	21	34	38	42	32	42	34	33	32	34	16	15	34	16	15	17	54	10	24	14	29	20	19	103	8	19	21					
		3.66%	2.27%	3.05%	3.35%	3.84%	3.21%	3.35%	3.52%	2.43%	2.03%	4.86%	3.04%	3.63%	3.80%	2.62%	3.73%	3.06%	2.61%	2.39%	2.87%	2.86%	2.35%	4.94%	2.38%	4.0%	2.39%	7.01%	3.87%	4.43%	3.32%	3.12%	7.24%	8.83%	18.13%	3.04%	12.25%	3.62%					
28	"11. ""Истинные патриоты России"""	35	0	1	0	1	0	2	4	4	2	1	1	2	1	0	2	1	1	1	2	1	1	1	1	0	2	1	0	0	0	0	0	0	2	0	0	0					
		0.12%	0.0%	0.06%	0.0%	0.07%	0.0%	0.37%	0.32%	0.34%	0.29%	0.23%	0.08%	0.19%	0.09%	0.0%	0.17%	0.09%	0.07%	0.07%	0.16%	0.17%	0.15%	0.14%	0.14%	0.0%	0.28%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	418	24	21	7	29	7	15	20	20	17	8	16	18	19	11	15	9	15	14	18	6	6	6	3	8	9	6	5	18	6	9	4	2	11	1	2	13					
		1.44%	1.88%	1.42%	0.60%	2.18%	1.50%	2.79%	1.60%	1.73%	2.47%	1.85%	1.43%	1.72%	1.72%	0.90%	1.33%	0.81%	1.18%	1.04%	1.52%	1.07%	0.94%	0.87%	0.44%	2.13%	1.26%	0.77%	1.93%	3.32%	1.42%	0.96%	1.44%	0.93%	1.93%	0.38%	1.29%	2.24%					
30	"13. ""Демократическая партия России"""	80	0	2	1	6	1	0	3	3	3	2	3	3	7	5	3	2	4	4	2	2	2	0	0	0	2	2	0	1	2	4	2	1	4	1	2	1					
		0.27%	0.0%	0.13%	0.08%	0.45%	0.21%	0.0%	0.24%	0.26%	0.43%	0.46%	0.26%	0.28%	0.63%	0.41%	0.26%	0.18%	0.31%	0.29%	0.16%	0.35%	0.31%	0.0%	0.0%	0.0%	0.28%	0.25%	0.0%	0.18%	0.47%	0.43%	0.72%	0.46%	0.70%	0.38%	1.29%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	63	0	2	2	1	0	1	3	0	2	5	1	3	3	1	3	2	3	0	4	0	0	3	2	1	1	3	1	4	1	3	1	2	1	2	0	2					
		0.21%	0.0%	0.13%	0.17%	0.07%	0.0%	0.18%	0.24%	0.0%	0.29%	1.15%	0.08%	0.28%	0.27%	0.08%	0.26%	0.18%	0.23%	0.0%	0.33%	0.0%	0.0%	0.43%	0.29%	0.26%	0.14%	0.38%	0.38%	0.73%	0.23%	0.32%	0.36%	0.93%	0.17%	0.76%	0.0%	0.34%					
32	"15. ""Партия СЛОН"""	56	3	1	3	2	0	2	2	2	3	0	4	3	2	1	2	3	2	0	1	3	2	1	3	0	1	0	1	1	2	2	0	2	2	0	0	0					
		0.19%	0.23%	0.06%	0.25%	0.15%	0.0%	0.37%	0.16%	0.17%	0.43%	0.0%	0.35%	0.28%	0.18%	0.08%	0.17%	0.27%	0.15%	0.0%	0.08%	0.53%	0.31%	0.14%	0.44%	0.0%	0.14%	0.0%	0.38%	0.18%	0.47%	0.21%	0.0%	0.93%	0.35%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2529	98	87	98	122	31	26	93	109	55	34	108	83	124	131	100	143	113	151	134	49	58	64	81	37	38	69	19	57	30	80	10	8	20	37	11	21					
		8.75%	7.69%	5.90%	8.43%	9.20%	6.65%	4.84%	7.44%	9.47%	7.99%	7.87%	9.66%	7.93%	11.23%	10.74%	8.88%	12.87%	8.96%	11.31%	11.34%	8.76%	9.10%	9.31%	12.07%	9.86%	5.35%	8.96%	7.36%	10.53%	7.12%	8.62%	3.62%	3.72%	3.52%	14.06%	7.09%	3.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	0	2	4	3	1	1	6	1	2	2	1	3	1	4	0	3	3	2	2	1	4	1	1	0	2	2	2	2	0	3	2	0	0	0	0	2					
		0.21%	0.0%	0.13%	0.34%	0.22%	0.21%	0.18%	0.48%	0.08%	0.29%	0.46%	0.08%	0.28%	0.09%	0.32%	0.0%	0.27%	0.23%	0.14%	0.16%	0.17%	0.62%	0.14%	0.14%	0.0%	0.28%	0.25%	0.77%	0.36%	0.0%	0.32%	0.72%	0.0%	0.0%	0.0%	0.0%	0.34%					
35	"18. ""ЛДПР"""	3231	129	169	108	134	56	72	186	125	97	50	137	110	140	129	116	122	141	103	122	60	75	87	112	37	84	98	22	51	34	104	27	16	59	44	21	54					
		11.19%	10.13%	11.46%	9.29%	10.10%	12.01%	13.40%	14.89%	10.86%	14.09%	11.57%	12.25%	10.51%	12.68%	10.58%	10.31%	10.98%	11.18%	7.72%	10.33%	10.73%	11.77%	12.66%	16.69%	9.86%	11.83%	12.72%	8.52%	9.42%	8.07%	11.20%	9.78%	7.44%	10.38%	16.73%	13.54%	9.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	477	22	30	13	22	9	8	13	17	25	4	17	11	8	15	22	17	21	22	21	15	18	19	2	7	12	8	6	8	9	17	6	3	8	5	2	15					
		1.65%	1.72%	2.03%	1.11%	1.65%	1.93%	1.48%	1.04%	1.47%	3.63%	0.92%	1.52%	1.05%	0.72%	1.23%	1.95%	1.53%	1.66%	1.64%	1.77%	2.68%	2.82%	2.76%	0.29%	1.86%	1.69%	1.03%	2.32%	1.47%	2.13%	1.83%	2.17%	1.39%	1.40%	1.90%	1.29%	2.58%					
37	"20. ""Политическая партия ""Единая Россия"""	9289	415	479	375	390	144	178	419	309	193	136	334	338	309	387	356	320	402	418	353	205	195	196	207	124	251	254	94	169	162	374	107	78	205	84	51	278					
		32.17%	32.60%	32.49%	32.27%	29.41%	30.90%	33.14%	33.54%	26.86%	28.05%	31.48%	29.87%	32.31%	27.98%	31.74%	31.64%	28.80%	31.87%	31.33%	29.88%	36.67%	30.61%	28.52%	30.84%	33.06%	35.35%	32.98%	36.43%	31.23%	38.47%	40.30%	38.76%	36.27%	36.09%	31.93%	32.90%	47.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	1	4	4	0	2	3	3	1	2	2	2	2	0	0	4	1	2	0	1	1	1	1	0	2	0	2	3	1	2	2	2	1	1	0	1					
		0.18%	0.0%	0.06%	0.34%	0.30%	0.0%	0.37%	0.24%	0.26%	0.14%	0.46%	0.17%	0.19%	0.18%	0.0%	0.0%	0.36%	0.07%	0.14%	0.0%	0.17%	0.15%	0.14%	0.14%	0.0%	0.28%	0.0%	0.77%	0.55%	0.23%	0.21%	0.72%	0.93%	0.17%	0.38%	0.0%	0.17%					
39	"22. ""Развитие предпринимательства"""	104	5	3	4	4	0	4	6	10	8	2	0	7	7	3	0	2	8	4	7	3	2	6	1	1	0	0	1	2	0	1	0	0	1	0	0	2					
		0.36%	0.39%	0.20%	0.34%	0.30%	0.0%	0.74%	0.48%	0.86%	1.16%	0.46%	0.0%	0.66%	0.63%	0.24%	0.0%	0.18%	0.63%	0.29%	0.59%	0.53%	0.31%	0.87%	0.14%	0.26%	0.0%	0.0%	0.38%	0.36%	0.0%	0.10%	0.0%	0.0%	0.17%	0.0%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3803	155	199	162	170	75	75	169	179	94	53	139	155	121	170	159	183	176	219	150	66	85	79	79	56	79	100	35	69	45	100	40	26	37	25	17	62					
		13.17%	12.17%	13.50%	13.94%	12.82%	16.09%	13.96%	13.53%	15.56%	13.66%	12.26%	12.43%	14.81%	10.96%	13.94%	14.13%	16.47%	13.95%	16.41%	12.70%	11.80%	13.34%	11.49%	11.77%	14.93%	11.12%	12.98%	13.56%	12.75%	10.68%	10.77%	14.49%	12.09%	6.51%	9.50%	10.96%	10.68%					
																																											
41	Против всех	1881	103	133	91	96	42	18	91	80	41	25	93	56	83	81	63	63	64	70	80	21	52	69	48	12	59	52	11	30	28	39	8	6	32	12	7	22					
		6.51%	8.09%	9.02%	7.83%	7.23%	9.01%	3.35%	7.28%	6.95%	5.95%	5.78%	8.31%	5.35%	7.51%	6.64%	5.6%	5.67%	5.07%	5.24%	6.77%	3.75%	8.16%	10.04%	7.15%	3.2%	8.30%	6.75%	4.26%	5.54%	6.65%	4.20%	2.89%	2.79%	5.63%	4.56%	4.51%	3.79%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
