Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Озинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	248	10	5	6	9	6	10	6	8	9	7	7	12	5	6	7	28	5	2	10	8	2	8	6	15	8	10	12	14	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	223	10	5	6	9	6	8	6	6	7	6	6	12	5	6	6	28	2	0	7	8	0	5	6	15	8	9	11	14	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	34	0	0	0	0	9	1	2	0	0	0	1	0	1	1	1	4	0	0	2	0	0	6	0	1	1	1	1	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	25	0	0	0	0	0	2	0	2	2	1	1	0	0	0	1	0	3	2	3	0	2	3	0	0	0	1	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	0	0	0	2	0	2	3	1	3	0	2	1	2	2	0	1	0	0	0	4	0	0	4	3	0	1	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	956	39	54	58	38	48	36	45	42	35	31	25	23	27	29	52	58	31	2	37	26	19	32	30	26	12	36	30	26	9					
		8.42%	9.44%	14.03%	15.10%	11.88%	15.29%	10.75%	12.36%	13.82%	9.89%	6.68%	6.67%	5.65%	6.67%	7.02%	12.26%	8.88%	7.45%	1.36%	9.97%	4.38%	14.50%	7.80%	6.51%	4.07%	2.93%	12.41%	7.56%	6.48%	2.45%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	771	29	34	33	25	28	26	31	31	45	30	40	18	24	16	29	64	34	14	26	31	18	20	23	25	11	14	20	23	9					
		6.79%	7.02%	8.83%	8.59%	7.81%	8.92%	7.76%	8.52%	10.20%	12.71%	6.47%	10.67%	4.42%	5.93%	3.87%	6.84%	9.80%	8.17%	9.52%	7.01%	5.23%	13.74%	4.88%	4.99%	3.91%	2.68%	4.83%	5.04%	5.74%	2.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	2	9	3	3	1	4	0	3	2	4	0	4	0	2	0	4	3	0	5	2	1	2	2	0	2	2	1	0	2					
		0.56%	0.48%	2.34%	0.78%	0.94%	0.32%	1.19%	0.00%	0.99%	0.56%	0.86%	0.00%	0.98%	0.00%	0.48%	0.00%	0.61%	0.72%	0.00%	1.35%	0.34%	0.76%	0.49%	0.43%	0.00%	0.49%	0.69%	0.25%	0.00%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1558	47	60	43	55	63	79	90	54	62	52	67	12	53	16	54	95	53	21	93	54	25	80	95	53	14	70	58	12	28					
		13.73%	11.38%	15.58%	11.20%	17.19%	20.06%	23.58%	24.73%	17.76%	17.51%	11.21%	17.87%	2.95%	13.09%	3.87%	12.74%	14.55%	12.74%	14.29%	25.07%	9.11%	19.08%	19.51%	20.61%	8.29%	3.41%	24.14%	14.61%	2.99%	7.61%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	66	1	8	4	1	3	7	4	3	1	4	2	5	0	3	0	2	0	1	0	2	0	3	2	5	0	1	2	0	2					
		0.58%	0.24%	2.08%	1.04%	0.31%	0.96%	2.09%	1.10%	0.99%	0.28%	0.86%	0.53%	1.23%	0.00%	0.73%	0.00%	0.31%	0.00%	0.68%	0.00%	0.34%	0.00%	0.73%	0.43%	0.78%	0.00%	0.34%	0.50%	0.00%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7757	290	213	242	196	171	179	190	161	206	339	238	333	295	323	282	417	287	108	206	471	59	272	301	530	363	159	281	340	305					
		68.36%	70.22%	55.32%	63.02%	61.25%	54.46%	53.43%	52.20%	52.96%	58.19%	73.06%	63.47%	81.82%	72.84%	78.21%	66.51%	63.86%	68.99%	73.47%	55.53%	79.43%	45.04%	66.34%	65.29%	82.94%	88.54%	54.83%	70.78%	84.79%	82.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	5	0	1	0	1	2	1	0	1	3	1	1	3	1	2	2	0	2	2	0	1	1	0	1	1	0	0	1					
		0.30%	0.24%	1.30%	0.00%	0.31%	0.00%	0.30%	0.55%	0.33%	0.00%	0.22%	0.80%	0.25%	0.25%	0.73%	0.24%	0.31%	0.48%	0.00%	0.54%	0.34%	0.00%	0.24%	0.22%	0.00%	0.24%	0.34%	0.00%	0.00%	0.27%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
